Test Name,M-max Lower Leg Ampl Lines
Test Item,Left TA
Patient Name,"mid  s2718tdvg"
Patient ID,
Test Date,9/24/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 80 mA : 200 탎","Tr 3 : 100 mA : 200 탎","Tr 4 : 100 mA : 300 탎","Tr 5 : 100 mA : 400 탎","Tr 6 : 100 mA : 400 탎","Tr 7 : 100 mA : 400 탎","Tr 8 : 100 mA : 400 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 500 탎","Tr 11 : 100 mA : 500 탎","Tr 12 : 100 mA : 500 탎","Tr 13 : 100 mA : 500 탎"
,26.702880859,-90.789794922,-1.525878906,5.340576172,30.517578125,76.293945313,13.732910156,-26.702880859,80.108642578,41.198730469,37.384033203,51.879882813,7.629394531
,24.414062500,-85.449218750,6.103515625,9.155273438,28.228759766,75.531005859,15.258789063,-19.073486328,83.923339844,45.776367188,42.724609375,57.983398438,16.784667969
,23.651123047,-80.108642578,16.021728516,12.969970703,25.939941406,73.242187500,18.310546875,-9.918212891,88.500976563,50.354003906,47.302246094,64.849853516,25.177001953
,23.651123047,-74.005126953,25.177001953,16.021728516,24.414062500,74.005126953,22.125244141,0.762939453,90.026855469,51.879882813,52.642822266,70.190429688,32.806396484
,22.888183594,-67.901611328,32.043457031,19.836425781,24.414062500,73.242187500,25.939941406,12.207031250,90.789794922,54.168701172,55.694580078,75.531005859,38.909912109
,22.125244141,-60.272216797,38.909912109,22.125244141,22.125244141,72.479248047,28.991699219,22.888183594,93.841552734,57.220458984,61.035156250,82.397460938,45.776367188
,21.362304688,-51.116943359,41.198730469,22.888183594,20.599365234,70.190429688,30.517578125,33.569335938,96.130371094,59.509277344,66.375732422,88.500976563,53.405761719
,21.362304688,-41.198730469,40.435791016,22.125244141,17.547607422,63.323974609,31.280517578,41.961669922,98.419189453,62.561035156,71.716308594,96.130371094,61.798095703
,21.362304688,-29.754638672,39.672851563,21.362304688,14.495849609,56.457519531,31.280517578,48.828125000,102.233886719,63.323974609,77.819824219,103.759765625,73.242187500
,22.125244141,-17.547607422,38.909912109,22.888183594,13.732910156,50.354003906,33.569335938,56.457519531,105.285644531,61.798095703,81.634521484,111.389160156,86.975097656
,22.125244141,-4.577636719,39.672851563,25.939941406,13.732910156,45.776367188,36.621093750,64.086914063,109.100341797,60.272216797,84.686279297,119.018554688,104.522705078
,21.362304688,7.629394531,41.961669922,30.517578125,16.021728516,44.250488281,42.724609375,73.242187500,112.152099609,57.983398438,87.738037109,125.885009766,125.122070313
,20.599365234,20.599365234,43.487548828,34.332275391,19.836425781,43.487548828,48.828125000,81.634521484,114.440917969,58.746337891,90.026855469,130.462646484,148.010253906
,19.836425781,35.095214844,45.776367188,35.095214844,25.177001953,44.250488281,54.931640625,86.975097656,115.966796875,61.798095703,93.841552734,134.277343750,171.661376953
,19.836425781,49.591064453,46.539306641,34.332275391,31.280517578,45.776367188,60.272216797,93.078613281,115.203857422,64.849853516,97.656250000,135.040283203,195.312500000
,19.836425781,64.086914063,48.828125000,31.280517578,38.146972656,45.013427734,63.323974609,96.893310547,112.152099609,69.427490234,99.182128906,135.803222656,219.726562500
,19.073486328,80.108642578,51.879882813,28.228759766,44.250488281,45.776367188,66.375732422,100.708007813,109.863281250,70.953369141,101.470947266,135.040283203,247.192382813
,19.073486328,95.367431641,53.405761719,25.177001953,47.302246094,45.013427734,69.427490234,104.522705078,106.048583984,72.479248047,104.522705078,129.699707031,276.947021484
,18.310546875,109.863281250,54.931640625,22.888183594,48.065185547,45.013427734,72.479248047,106.811523438,105.285644531,74.768066406,108.337402344,124.359130859,311.279296875
,17.547607422,125.122070313,56.457519531,21.362304688,47.302246094,47.302246094,77.056884766,109.100341797,106.048583984,75.531005859,113.677978516,115.966796875,347.137451172
,19.073486328,139.617919922,57.220458984,19.836425781,47.302246094,48.828125000,81.634521484,111.389160156,106.048583984,77.819824219,118.255615234,106.048583984,382.232666016
,19.836425781,153.350830078,61.035156250,19.836425781,48.065185547,51.116943359,85.449218750,112.915039063,109.100341797,79.345703125,120.544433594,98.419189453,414.276123047
,20.599365234,165.557861328,65.612792969,22.888183594,52.642822266,54.168701172,88.500976563,116.729736328,112.915039063,80.108642578,121.307373047,90.789794922,440.979003906
,21.362304688,174.713134766,72.479248047,27.465820313,60.272216797,55.694580078,87.738037109,121.307373047,116.729736328,81.634521484,120.544433594,84.686279297,463.867187500
,22.125244141,183.105468750,82.397460938,33.569335938,69.427490234,59.509277344,86.975097656,125.885009766,123.596191406,81.634521484,119.781494141,81.634521484,485.992431641
,22.888183594,189.971923828,93.078613281,41.961669922,82.397460938,62.561035156,86.212158203,133.514404297,130.462646484,83.160400391,118.255615234,78.582763672,511.169433594
,23.651123047,196.838378906,106.048583984,51.116943359,93.841552734,67.138671875,86.212158203,140.380859375,135.803222656,84.686279297,118.255615234,77.056884766,543.975830078
,24.414062500,205.230712891,121.307373047,61.035156250,106.048583984,71.716308594,87.738037109,146.484375000,140.380859375,84.686279297,119.781494141,76.293945313,582.885742188
,24.414062500,214.385986328,137.329101563,72.479248047,119.018554688,75.531005859,88.500976563,151.062011719,144.195556641,88.500976563,121.307373047,76.293945313,627.136230469
,24.414062500,228.881835938,154.876708984,83.160400391,131.225585938,80.108642578,89.263916016,152.587890625,147.247314453,90.026855469,125.122070313,77.819824219,673.675537109
,23.651123047,246.429443359,173.187255859,94.604492188,144.958496094,82.397460938,88.500976563,154.113769531,149.536132813,91.552734375,130.462646484,77.819824219,714.874267578
,22.888183594,266.265869141,193.786621094,104.522705078,158.691406250,82.397460938,86.975097656,154.876708984,151.062011719,94.604492188,133.514404297,77.819824219,746.154785156
,22.888183594,289.154052734,213.623046875,113.677978516,170.898437500,83.923339844,86.975097656,154.113769531,152.587890625,96.130371094,138.092041016,77.056884766,767.517089844
,23.651123047,311.279296875,234.985351563,122.833251953,183.105468750,84.686279297,86.975097656,153.350830078,153.350830078,96.893310547,141.906738281,74.768066406,776.672363281
,23.651123047,332.641601563,257.110595703,131.988525391,195.312500000,86.212158203,86.975097656,151.062011719,154.113769531,97.656250000,144.195556641,72.479248047,775.909423828
,23.651123047,354.766845703,279.998779297,141.906738281,206.756591797,91.552734375,88.500976563,148.773193359,154.113769531,97.656250000,146.484375000,70.190429688,765.991210938
,22.888183594,376.129150391,303.649902344,153.350830078,217.437744141,97.656250000,88.500976563,145.721435547,154.113769531,96.893310547,147.247314453,67.138671875,746.917724609
,22.888183594,395.202636719,326.538085938,163.269042969,225.830078125,104.522705078,87.738037109,141.143798828,154.113769531,95.367431641,146.484375000,67.138671875,719.451904297
,22.888183594,411.987304688,347.137451172,170.135498047,231.933593750,112.915039063,88.500976563,136.566162109,154.113769531,93.841552734,142.669677734,66.375732422,681.304931641
,24.414062500,422.668457031,363.159179688,174.713134766,235.748291016,119.781494141,88.500976563,132.751464844,155.639648438,93.078613281,139.617919922,66.375732422,636.291503906
,26.702880859,427.246093750,376.129150391,173.950195313,234.985351563,125.885009766,90.026855469,129.699707031,158.691406250,91.552734375,135.803222656,70.190429688,583.648681641
,29.754638672,423.431396484,386.047363281,170.898437500,233.459472656,131.225585938,90.026855469,128.936767578,160.980224609,91.552734375,132.751464844,73.242187500,527.191162109
,32.806396484,413.513183594,391.387939453,165.557861328,229.644775391,135.803222656,89.263916016,128.936767578,164.031982422,92.315673828,131.988525391,77.819824219,467.681884766
,35.095214844,397.491455078,391.387939453,157.928466797,225.067138672,140.380859375,88.500976563,127.410888672,166.320800781,94.604492188,130.462646484,82.397460938,405.883789063
,37.384033203,377.655029297,384.521484375,150.299072266,222.778320313,143.432617188,88.500976563,127.410888672,168.609619141,99.182128906,128.936767578,84.686279297,343.322753906
,38.146972656,355.529785156,368.499755859,142.669677734,218.963623047,147.247314453,90.026855469,125.885009766,170.135498047,103.759765625,128.936767578,86.975097656,280.761718750
,38.909912109,332.641601563,345.611572266,135.803222656,215.148925781,150.299072266,93.078613281,125.885009766,170.898437500,108.337402344,128.936767578,86.975097656,217.437744141
,39.672851563,305.938720703,315.856933594,129.699707031,210.571289063,151.062011719,96.130371094,126.647949219,170.135498047,112.152099609,128.173828125,86.212158203,153.350830078
,38.909912109,277.709960938,283.813476563,122.833251953,202.178955078,151.824951172,98.419189453,126.647949219,167.846679688,115.203857422,128.173828125,84.686279297,88.500976563
,39.672851563,245.666503906,251.007080078,116.729736328,192.260742188,149.536132813,99.945068359,128.173828125,164.794921875,118.255615234,126.647949219,83.160400391,23.651123047
,38.909912109,212.097167969,218.963623047,109.863281250,180.816650391,147.247314453,100.708007813,131.225585938,162.506103516,122.070312500,125.885009766,85.449218750,-38.909912109
,38.146972656,179.290771484,187.683105469,102.233886719,167.083740234,146.484375000,100.708007813,135.803222656,160.980224609,126.647949219,127.410888672,89.263916016,-99.182128906
,38.146972656,147.247314453,155.639648438,96.130371094,153.350830078,146.484375000,102.233886719,141.906738281,159.454345703,130.462646484,128.173828125,94.604492188,-154.876708984
,38.146972656,117.492675781,122.833251953,90.026855469,138.092041016,149.536132813,104.522705078,147.247314453,159.454345703,132.751464844,129.699707031,100.708007813,-204.467773438
,39.672851563,88.500976563,89.263916016,83.160400391,122.833251953,153.350830078,107.574462891,152.587890625,158.691406250,133.514404297,131.225585938,106.048583984,-249.481201172
,41.961669922,61.035156250,55.694580078,77.056884766,109.863281250,154.876708984,110.626220703,157.165527344,156.402587891,133.514404297,131.988525391,109.100341797,-283.813476563
,44.250488281,35.095214844,27.465820313,68.664550781,96.893310547,154.113769531,112.915039063,160.217285156,155.639648438,132.751464844,131.225585938,111.389160156,-310.516357422
,45.013427734,10.681152344,3.051757813,61.798095703,86.975097656,149.536132813,115.966796875,164.794921875,152.587890625,133.514404297,130.462646484,112.915039063,-328.826904297
,45.013427734,-9.918212891,-14.495849609,54.168701172,77.819824219,141.906738281,117.492675781,169.372558594,150.299072266,135.040283203,128.173828125,112.915039063,-336.456298828
,45.013427734,-28.991699219,-27.465820313,48.828125000,69.427490234,133.514404297,119.018554688,173.950195313,149.536132813,136.566162109,125.885009766,112.915039063,-338.745117188
,44.250488281,-44.250488281,-36.621093750,45.776367188,64.086914063,124.359130859,119.781494141,178.527832031,150.299072266,138.854980469,122.070312500,112.152099609,-334.167480469
,43.487548828,-54.931640625,-42.724609375,45.013427734,58.746337891,118.255615234,120.544433594,180.053710938,151.824951172,140.380859375,118.255615234,111.389160156,-324.249267578
,43.487548828,-61.035156250,-47.302246094,48.065185547,55.694580078,114.440917969,123.596191406,180.053710938,154.113769531,140.380859375,114.440917969,110.626220703,-312.042236328
,41.961669922,-62.561035156,-50.354003906,51.116943359,55.694580078,111.389160156,126.647949219,178.527832031,154.876708984,141.906738281,112.152099609,111.389160156,-296.783447266
,40.435791016,-59.509277344,-50.354003906,54.168701172,56.457519531,110.626220703,131.988525391,174.713134766,153.350830078,143.432617188,112.915039063,113.677978516,-279.235839844
,38.146972656,-54.168701172,-50.354003906,57.983398438,57.983398438,107.574462891,136.566162109,170.135498047,151.824951172,144.958496094,114.440917969,117.492675781,-260.925292969
,35.858154297,-47.302246094,-48.828125000,59.509277344,58.746337891,103.759765625,138.854980469,163.269042969,148.773193359,147.247314453,117.492675781,124.359130859,-239.562988281
,33.569335938,-37.384033203,-46.539306641,62.561035156,56.457519531,98.419189453,141.143798828,157.165527344,146.484375000,148.010253906,121.307373047,131.225585938,-216.674804688
,32.806396484,-28.228759766,-44.250488281,66.375732422,53.405761719,92.315673828,141.143798828,151.824951172,143.432617188,148.773193359,125.122070313,137.329101563,-191.497802734
,32.043457031,-18.310546875,-41.198730469,71.716308594,50.354003906,88.500976563,141.143798828,147.247314453,139.617919922,149.536132813,128.936767578,143.432617188,-167.083740234
,31.280517578,-8.392333984,-38.146972656,76.293945313,48.828125000,86.212158203,142.669677734,144.958496094,137.329101563,150.299072266,132.751464844,148.010253906,-144.958496094
,32.043457031,0.000000000,-32.806396484,80.108642578,48.828125000,84.686279297,143.432617188,143.432617188,135.803222656,152.587890625,135.803222656,151.062011719,-124.359130859
,32.806396484,7.629394531,-28.228759766,82.397460938,50.354003906,83.923339844,144.958496094,140.380859375,134.277343750,154.113769531,138.854980469,154.876708984,-106.048583984
,33.569335938,14.495849609,-25.177001953,83.160400391,54.168701172,83.923339844,145.721435547,137.329101563,133.514404297,157.165527344,142.669677734,157.928466797,-91.552734375
,34.332275391,19.836425781,-21.362304688,82.397460938,58.746337891,83.160400391,146.484375000,132.751464844,131.225585938,160.217285156,146.484375000,160.980224609,-76.293945313
,32.806396484,25.177001953,-19.073486328,82.397460938,64.849853516,83.923339844,145.721435547,127.410888672,128.173828125,163.269042969,149.536132813,163.269042969,-61.798095703
,30.517578125,28.991699219,-15.258789063,83.923339844,71.716308594,86.975097656,144.195556641,123.596191406,124.359130859,167.083740234,150.299072266,166.320800781,-47.302246094
,27.465820313,35.858154297,-9.155273438,85.449218750,77.056884766,91.552734375,142.669677734,118.255615234,121.307373047,169.372558594,151.824951172,167.083740234,-31.280517578
,25.177001953,42.724609375,-3.814697266,88.500976563,79.345703125,98.419189453,141.143798828,112.915039063,118.255615234,169.372558594,151.062011719,165.557861328,-16.021728516
,23.651123047,50.354003906,0.762939453,89.263916016,79.345703125,105.285644531,141.143798828,109.100341797,114.440917969,170.135498047,149.536132813,164.031982422,-1.525878906
,22.125244141,60.272216797,2.288818359,86.975097656,75.531005859,113.677978516,142.669677734,103.759765625,111.389160156,170.135498047,148.773193359,160.980224609,10.681152344
,21.362304688,69.427490234,0.000000000,83.160400391,69.427490234,122.070312500,144.958496094,99.182128906,107.574462891,170.898437500,145.721435547,158.691406250,21.362304688
,21.362304688,80.108642578,-4.577636719,76.293945313,61.035156250,130.462646484,145.721435547,96.130371094,103.759765625,170.898437500,142.669677734,160.217285156,31.280517578
,20.599365234,92.315673828,-10.681152344,70.190429688,51.879882813,136.566162109,146.484375000,93.078613281,100.708007813,169.372558594,139.617919922,162.506103516,38.146972656
,20.599365234,102.996826172,-16.784667969,65.612792969,41.961669922,141.143798828,145.721435547,91.552734375,98.419189453,167.083740234,135.803222656,166.320800781,40.435791016
,22.125244141,114.440917969,-21.362304688,61.035156250,32.043457031,144.195556641,144.195556641,92.315673828,99.182128906,163.269042969,131.988525391,170.898437500,40.435791016
,22.125244141,122.833251953,-24.414062500,57.220458984,24.414062500,145.721435547,141.906738281,91.552734375,99.945068359,160.217285156,127.410888672,173.950195313,38.146972656
,22.888183594,128.936767578,-25.939941406,51.879882813,18.310546875,147.247314453,140.380859375,90.789794922,99.182128906,157.165527344,121.307373047,175.476074219,35.858154297
,22.888183594,132.751464844,-25.939941406,45.013427734,14.495849609,149.536132813,137.329101563,88.500976563,98.419189453,154.876708984,115.203857422,177.001953125,34.332275391
,21.362304688,134.277343750,-25.939941406,37.384033203,12.969970703,151.824951172,135.040283203,84.686279297,95.367431641,154.113769531,109.863281250,178.527832031,33.569335938
,20.599365234,134.277343750,-25.177001953,29.754638672,12.207031250,154.876708984,131.988525391,80.871582031,93.841552734,153.350830078,105.285644531,180.816650391,32.806396484
,19.073486328,132.751464844,-23.651123047,23.651123047,11.444091797,157.928466797,129.699707031,77.056884766,93.841552734,153.350830078,102.233886719,183.105468750,32.043457031
,19.073486328,129.699707031,-20.599365234,20.599365234,12.207031250,161.743164063,128.936767578,74.005126953,93.078613281,154.113769531,101.470947266,186.920166016,30.517578125
,19.836425781,127.410888672,-16.021728516,18.310546875,15.258789063,166.320800781,128.173828125,71.716308594,93.841552734,153.350830078,100.708007813,189.208984375,29.754638672
,19.836425781,125.885009766,-9.918212891,16.784667969,20.599365234,171.661376953,128.173828125,69.427490234,93.078613281,151.824951172,99.182128906,191.497802734,25.939941406
,19.836425781,123.596191406,-1.525878906,16.784667969,28.991699219,176.239013672,126.647949219,67.138671875,94.604492188,148.773193359,99.182128906,192.260742188,19.836425781
,17.547607422,122.833251953,6.866455078,15.258789063,38.909912109,180.053710938,125.122070313,64.086914063,96.130371094,144.195556641,99.182128906,190.734863281,12.207031250
,16.021728516,121.307373047,15.258789063,16.021728516,47.302246094,183.868408203,122.833251953,59.509277344,99.182128906,139.617919922,99.945068359,188.446044922,3.051757813
,12.207031250,119.018554688,25.177001953,18.310546875,54.931640625,185.394287109,120.544433594,54.931640625,103.759765625,135.040283203,100.708007813,183.868408203,-4.577636719
,7.629394531,117.492675781,33.569335938,22.125244141,62.561035156,187.683105469,120.544433594,51.879882813,107.574462891,131.225585938,102.233886719,178.527832031,-10.681152344
,3.814697266,116.729736328,41.961669922,28.228759766,69.427490234,189.971923828,121.307373047,51.116943359,112.152099609,126.647949219,104.522705078,174.713134766,-13.732910156
,-0.762939453,116.729736328,51.879882813,35.095214844,77.056884766,192.260742188,122.833251953,51.879882813,117.492675781,122.070312500,109.100341797,172.424316406,-14.495849609
,-3.814697266,117.492675781,61.798095703,41.198730469,85.449218750,196.075439453,125.122070313,53.405761719,123.596191406,117.492675781,114.440917969,173.950195313,-12.969970703
,-6.866455078,116.729736328,71.716308594,48.065185547,93.841552734,198.364257813,127.410888672,54.168701172,129.699707031,113.677978516,120.544433594,176.239013672,-9.918212891
,-9.918212891,115.203857422,80.871582031,54.168701172,101.470947266,200.653076172,131.225585938,54.931640625,135.040283203,110.626220703,125.122070313,180.053710938,-6.103515625
,-12.969970703,112.915039063,90.026855469,61.798095703,109.863281250,200.653076172,134.277343750,56.457519531,140.380859375,110.626220703,128.173828125,183.105468750,-1.525878906
,-16.021728516,110.626220703,100.708007813,71.716308594,117.492675781,200.653076172,135.803222656,57.983398438,146.484375000,112.152099609,131.225585938,186.920166016,3.051757813
,-20.599365234,109.863281250,112.152099609,80.871582031,125.122070313,199.890136719,136.566162109,61.798095703,152.587890625,112.152099609,133.514404297,189.971923828,7.629394531
,-23.651123047,110.626220703,125.122070313,90.026855469,131.225585938,198.364257813,134.277343750,65.612792969,157.928466797,111.389160156,133.514404297,192.260742188,11.444091797
,-26.702880859,111.389160156,137.329101563,96.130371094,135.803222656,197.601318359,132.751464844,70.190429688,162.506103516,109.863281250,133.514404297,193.786621094,16.021728516
,-28.991699219,114.440917969,145.721435547,99.945068359,137.329101563,196.075439453,129.699707031,76.293945313,164.031982422,106.811523438,131.225585938,193.023681641,19.073486328
,-29.754638672,117.492675781,152.587890625,102.233886719,136.566162109,193.786621094,126.647949219,80.871582031,165.557861328,104.522705078,130.462646484,193.023681641,23.651123047
,-31.280517578,121.307373047,155.639648438,102.996826172,135.040283203,193.023681641,124.359130859,85.449218750,166.320800781,102.233886719,130.462646484,193.023681641,28.228759766
,-32.043457031,125.122070313,155.639648438,106.048583984,134.277343750,190.734863281,122.833251953,90.789794922,165.557861328,98.419189453,131.225585938,193.023681641,32.043457031
,-31.280517578,128.936767578,155.639648438,109.863281250,135.040283203,189.971923828,119.781494141,96.130371094,166.320800781,94.604492188,132.751464844,193.023681641,36.621093750
,-30.517578125,131.988525391,154.876708984,112.152099609,136.566162109,187.683105469,119.781494141,104.522705078,165.557861328,90.026855469,132.751464844,193.786621094,38.909912109
,-26.702880859,134.277343750,153.350830078,116.729736328,138.092041016,184.631347656,119.781494141,115.203857422,164.794921875,85.449218750,133.514404297,193.786621094,41.198730469
,-22.888183594,134.277343750,152.587890625,119.018554688,137.329101563,180.053710938,119.781494141,127.410888672,164.794921875,81.634521484,135.040283203,194.549560547,41.961669922
,-19.836425781,133.514404297,151.062011719,120.544433594,134.277343750,173.950195313,122.070312500,141.143798828,163.269042969,77.819824219,135.803222656,195.312500000,41.198730469
,-16.021728516,131.225585938,148.010253906,123.596191406,129.699707031,167.083740234,122.833251953,153.350830078,161.743164063,73.242187500,138.092041016,193.786621094,41.198730469
,-12.969970703,129.699707031,144.958496094,124.359130859,125.122070313,160.217285156,124.359130859,164.794921875,160.217285156,67.901611328,139.617919922,192.260742188,41.198730469
,-9.155273438,128.173828125,138.092041016,125.122070313,121.307373047,152.587890625,125.122070313,173.950195313,157.165527344,62.561035156,138.854980469,189.208984375,41.961669922
,-5.340576172,126.647949219,130.462646484,123.596191406,117.492675781,145.721435547,125.885009766,180.053710938,154.113769531,57.220458984,138.854980469,186.157226563,44.250488281
,-2.288818359,125.122070313,122.833251953,121.307373047,114.440917969,138.854980469,127.410888672,185.394287109,151.824951172,51.879882813,137.329101563,182.342529297,47.302246094
,0.000000000,122.833251953,114.440917969,119.018554688,112.915039063,131.225585938,129.699707031,189.208984375,148.773193359,49.591064453,134.277343750,179.290771484,51.116943359
,2.288818359,122.070312500,109.100341797,118.255615234,111.389160156,125.122070313,132.751464844,190.734863281,147.247314453,47.302246094,132.751464844,176.239013672,54.931640625
,4.577636719,121.307373047,104.522705078,119.018554688,110.626220703,120.544433594,135.803222656,193.023681641,146.484375000,46.539306641,130.462646484,172.424316406,59.509277344
,7.629394531,120.544433594,101.470947266,119.018554688,110.626220703,115.966796875,137.329101563,192.260742188,146.484375000,48.828125000,128.936767578,170.135498047,63.323974609
,9.918212891,120.544433594,99.945068359,119.018554688,108.337402344,112.915039063,138.092041016,191.497802734,147.247314453,51.116943359,128.936767578,167.083740234,69.427490234
,12.207031250,119.781494141,96.893310547,119.018554688,106.811523438,107.574462891,137.329101563,191.497802734,144.958496094,54.168701172,126.647949219,162.506103516,74.768066406
,12.969970703,119.781494141,93.078613281,119.018554688,102.996826172,100.708007813,135.040283203,189.208984375,142.669677734,57.983398438,122.070312500,157.928466797,80.871582031
,12.969970703,119.018554688,86.975097656,119.018554688,98.419189453,93.841552734,133.514404297,188.446044922,139.617919922,60.272216797,117.492675781,150.299072266,86.212158203
,12.969970703,117.492675781,80.108642578,121.307373047,95.367431641,86.212158203,130.462646484,185.394287109,135.803222656,63.323974609,112.152099609,142.669677734,90.789794922
,13.732910156,116.729736328,76.293945313,122.070312500,92.315673828,80.871582031,127.410888672,180.053710938,133.514404297,67.138671875,106.048583984,137.329101563,95.367431641
,16.021728516,114.440917969,73.242187500,123.596191406,90.789794922,77.819824219,125.122070313,173.950195313,131.225585938,71.716308594,101.470947266,133.514404297,98.419189453
,19.073486328,112.152099609,72.479248047,125.122070313,90.026855469,75.531005859,122.833251953,166.320800781,127.410888672,76.293945313,96.893310547,131.225585938,102.233886719
,20.599365234,110.626220703,74.768066406,124.359130859,89.263916016,74.768066406,121.307373047,158.691406250,124.359130859,79.345703125,91.552734375,128.936767578,106.048583984
,21.362304688,106.811523438,76.293945313,123.596191406,88.500976563,74.005126953,120.544433594,153.350830078,122.070312500,82.397460938,86.975097656,125.885009766,110.626220703
,21.362304688,103.759765625,77.056884766,122.070312500,89.263916016,74.768066406,118.255615234,148.773193359,121.307373047,83.923339844,82.397460938,120.544433594,114.440917969
,22.125244141,100.708007813,77.819824219,119.781494141,91.552734375,77.056884766,115.966796875,144.958496094,122.070312500,84.686279297,79.345703125,112.915039063,117.492675781
,23.651123047,95.367431641,77.056884766,118.255615234,96.893310547,81.634521484,113.677978516,141.143798828,122.833251953,86.975097656,77.819824219,105.285644531,119.781494141
,25.939941406,92.315673828,77.056884766,117.492675781,106.048583984,88.500976563,112.152099609,136.566162109,122.833251953,90.026855469,77.819824219,97.656250000,122.070312500
,26.702880859,88.500976563,78.582763672,116.729736328,115.203857422,96.893310547,112.915039063,132.751464844,122.070312500,92.315673828,78.582763672,91.552734375,124.359130859
,26.702880859,84.686279297,82.397460938,117.492675781,125.885009766,106.048583984,112.915039063,128.936767578,120.544433594,93.841552734,79.345703125,86.975097656,125.122070313
,25.939941406,82.397460938,88.500976563,118.255615234,135.040283203,116.729736328,113.677978516,125.885009766,120.544433594,93.841552734,79.345703125,83.160400391,125.885009766
,25.177001953,80.108642578,94.604492188,120.544433594,144.958496094,125.122070313,112.915039063,123.596191406,119.018554688,92.315673828,77.056884766,80.108642578,125.122070313
,25.177001953,79.345703125,102.996826172,121.307373047,153.350830078,131.988525391,112.152099609,119.781494141,120.544433594,92.315673828,74.768066406,79.345703125,123.596191406
,25.177001953,78.582763672,109.863281250,122.070312500,161.743164063,138.092041016,112.152099609,115.966796875,121.307373047,93.078613281,72.479248047,79.345703125,120.544433594
,25.939941406,78.582763672,116.729736328,122.833251953,169.372558594,141.906738281,111.389160156,111.389160156,119.781494141,93.078613281,70.953369141,77.819824219,118.255615234
,27.465820313,79.345703125,122.833251953,122.833251953,175.476074219,144.195556641,109.863281250,106.811523438,120.544433594,93.078613281,70.953369141,77.819824219,115.203857422
,29.754638672,80.108642578,127.410888672,123.596191406,182.342529297,146.484375000,107.574462891,103.759765625,119.018554688,90.789794922,70.953369141,75.531005859,110.626220703
,32.806396484,80.871582031,131.988525391,124.359130859,189.208984375,147.247314453,104.522705078,100.708007813,119.018554688,88.500976563,70.953369141,74.768066406,106.811523438
,35.095214844,81.634521484,134.277343750,125.122070313,195.312500000,147.247314453,102.996826172,98.419189453,119.781494141,85.449218750,70.953369141,76.293945313,102.996826172
,38.909912109,80.871582031,136.566162109,126.647949219,200.653076172,145.721435547,101.470947266,97.656250000,119.018554688,83.923339844,70.190429688,77.056884766,100.708007813
,40.435791016,80.108642578,138.092041016,128.173828125,203.704833984,142.669677734,100.708007813,95.367431641,119.018554688,83.160400391,70.190429688,77.819824219,99.182128906
,38.909912109,79.345703125,138.092041016,129.699707031,205.230712891,139.617919922,100.708007813,93.841552734,117.492675781,83.923339844,70.190429688,77.819824219,98.419189453
,36.621093750,76.293945313,138.092041016,132.751464844,204.467773438,136.566162109,100.708007813,91.552734375,115.966796875,85.449218750,67.901611328,77.056884766,96.130371094
,32.806396484,74.005126953,136.566162109,135.040283203,202.178955078,134.277343750,101.470947266,89.263916016,114.440917969,86.975097656,65.612792969,76.293945313,93.841552734
,28.991699219,72.479248047,133.514404297,138.092041016,199.890136719,130.462646484,102.996826172,87.738037109,111.389160156,87.738037109,62.561035156,74.768066406,91.552734375
,26.702880859,70.190429688,131.988525391,138.854980469,196.075439453,127.410888672,104.522705078,85.449218750,108.337402344,87.738037109,58.746337891,72.479248047,88.500976563
,25.939941406,71.716308594,130.462646484,139.617919922,193.786621094,123.596191406,106.048583984,82.397460938,105.285644531,86.975097656,56.457519531,71.716308594,85.449218750
,25.939941406,73.242187500,128.173828125,139.617919922,190.734863281,119.781494141,106.811523438,80.108642578,102.996826172,84.686279297,55.694580078,69.427490234,81.634521484
,25.939941406,75.531005859,127.410888672,140.380859375,188.446044922,116.729736328,106.811523438,76.293945313,102.996826172,85.449218750,54.168701172,68.664550781,77.819824219
,25.939941406,77.819824219,125.122070313,142.669677734,186.157226563,115.203857422,107.574462891,73.242187500,103.759765625,85.449218750,54.168701172,67.901611328,75.531005859
,25.177001953,78.582763672,122.833251953,144.958496094,182.342529297,113.677978516,107.574462891,70.953369141,105.285644531,85.449218750,52.642822266,66.375732422,74.768066406
,24.414062500,78.582763672,121.307373047,146.484375000,177.764892578,111.389160156,108.337402344,68.664550781,105.285644531,85.449218750,51.116943359,64.849853516,76.293945313
,24.414062500,77.056884766,118.255615234,146.484375000,171.661376953,109.863281250,110.626220703,68.664550781,103.759765625,83.923339844,48.828125000,62.561035156,77.056884766
,24.414062500,74.768066406,115.203857422,144.958496094,164.794921875,106.811523438,111.389160156,68.664550781,101.470947266,82.397460938,46.539306641,61.035156250,79.345703125
,23.651123047,71.716308594,112.915039063,141.143798828,157.165527344,103.759765625,112.152099609,69.427490234,99.945068359,80.871582031,44.250488281,61.035156250,81.634521484
,22.125244141,67.901611328,109.863281250,135.803222656,152.587890625,101.470947266,112.152099609,70.953369141,98.419189453,79.345703125,41.198730469,61.035156250,83.923339844
,21.362304688,63.323974609,107.574462891,131.225585938,148.773193359,99.182128906,110.626220703,73.242187500,97.656250000,79.345703125,38.146972656,62.561035156,89.263916016
