Test Name,M-max Lower Leg Ampl Lines
Test Item,Right Gastroc
Patient Name,"mid  s2718tdvg"
Patient ID,
Test Date,9/24/2019
Trace Label,"Tr 1 : 0 mA : 100 탎","Tr 2 : 58 mA : 100 탎","Tr 3 : 100 mA : 100 탎","Tr 4 : 100 mA : 100 탎","Tr 5 : 100 mA : 100 탎","Tr 6 : 100 mA : 100 탎","Tr 7 : 100 mA : 150 탎","Tr 8 : 100 mA : 250 탎","Tr 9 : 100 mA : 350 탎","Tr 10 : 100 mA : 450 탎","Tr 11 : 100 mA : 450 탎","Tr 12 : 100 mA : 450 탎"
,4.577636719,38.146972656,91.552734375,74.005126953,35.858154297,92.315673828,43.487548828,61.798095703,55.694580078,49.591064453,67.901611328,100.708007813
,3.051757813,41.198730469,92.315673828,76.293945313,36.621093750,93.841552734,43.487548828,61.798095703,56.457519531,49.591064453,64.849853516,100.708007813
,2.288818359,42.724609375,93.078613281,77.056884766,36.621093750,95.367431641,41.961669922,63.323974609,57.983398438,49.591064453,62.561035156,100.708007813
,1.525878906,44.250488281,94.604492188,79.345703125,37.384033203,95.367431641,41.198730469,63.323974609,59.509277344,48.828125000,60.272216797,99.945068359
,1.525878906,46.539306641,96.893310547,81.634521484,37.384033203,94.604492188,39.672851563,61.798095703,62.561035156,48.828125000,57.220458984,99.182128906
,3.814697266,48.065185547,96.130371094,81.634521484,37.384033203,93.078613281,39.672851563,60.272216797,64.086914063,47.302246094,55.694580078,96.893310547
,5.340576172,50.354003906,95.367431641,83.160400391,39.672851563,93.078613281,39.672851563,57.983398438,64.086914063,47.302246094,51.879882813,93.841552734
,6.103515625,53.405761719,96.130371094,83.923339844,41.198730469,93.841552734,40.435791016,55.694580078,65.612792969,48.065185547,50.354003906,90.789794922
,9.155273438,55.694580078,94.604492188,84.686279297,42.724609375,96.130371094,41.198730469,53.405761719,64.849853516,48.065185547,49.591064453,88.500976563
,10.681152344,56.457519531,94.604492188,84.686279297,45.776367188,98.419189453,41.198730469,51.116943359,66.375732422,50.354003906,49.591064453,86.975097656
,12.207031250,55.694580078,93.078613281,83.923339844,48.065185547,99.945068359,41.961669922,49.591064453,67.138671875,51.116943359,50.354003906,87.738037109
,15.258789063,52.642822266,90.026855469,83.923339844,50.354003906,100.708007813,42.724609375,46.539306641,68.664550781,51.879882813,50.354003906,89.263916016
,15.258789063,51.116943359,88.500976563,83.160400391,54.168701172,99.945068359,43.487548828,45.776367188,69.427490234,52.642822266,48.065185547,90.026855469
,16.021728516,49.591064453,86.212158203,83.160400391,55.694580078,100.708007813,45.776367188,45.013427734,69.427490234,52.642822266,45.776367188,90.026855469
,17.547607422,48.828125000,83.923339844,83.160400391,57.220458984,100.708007813,46.539306641,44.250488281,69.427490234,51.879882813,43.487548828,89.263916016
,18.310546875,48.065185547,83.160400391,83.160400391,58.746337891,100.708007813,47.302246094,45.013427734,70.190429688,52.642822266,41.961669922,86.975097656
,19.073486328,46.539306641,80.871582031,83.160400391,58.746337891,102.233886719,47.302246094,45.013427734,68.664550781,52.642822266,41.198730469,85.449218750
,19.836425781,45.776367188,80.108642578,83.923339844,60.272216797,100.708007813,47.302246094,44.250488281,67.901611328,53.405761719,40.435791016,83.160400391
,19.836425781,45.013427734,77.819824219,84.686279297,60.272216797,100.708007813,46.539306641,43.487548828,66.375732422,54.931640625,39.672851563,81.634521484
,20.599365234,42.724609375,74.768066406,84.686279297,60.272216797,98.419189453,46.539306641,41.961669922,64.086914063,55.694580078,39.672851563,79.345703125
,20.599365234,40.435791016,73.242187500,86.212158203,60.272216797,94.604492188,47.302246094,41.198730469,64.086914063,56.457519531,38.909912109,77.819824219
,22.125244141,38.909912109,70.953369141,87.738037109,58.746337891,92.315673828,47.302246094,41.198730469,64.086914063,57.983398438,40.435791016,77.819824219
,22.125244141,38.146972656,69.427490234,88.500976563,60.272216797,89.263916016,47.302246094,40.435791016,64.086914063,60.272216797,41.961669922,76.293945313
,19.836425781,39.672851563,68.664550781,88.500976563,61.035156250,88.500976563,46.539306641,38.909912109,67.138671875,63.323974609,45.013427734,76.293945313
,19.073486328,41.961669922,65.612792969,87.738037109,61.798095703,88.500976563,46.539306641,36.621093750,68.664550781,64.849853516,48.065185547,74.005126953
,18.310546875,44.250488281,63.323974609,86.975097656,64.086914063,88.500976563,45.776367188,33.569335938,70.190429688,66.375732422,50.354003906,72.479248047
,16.784667969,46.539306641,61.035156250,85.449218750,64.849853516,91.552734375,45.776367188,30.517578125,72.479248047,67.138671875,51.116943359,71.716308594
,18.310546875,46.539306641,58.746337891,83.923339844,64.849853516,93.078613281,47.302246094,27.465820313,74.005126953,67.138671875,51.116943359,70.190429688
,19.073486328,45.013427734,57.220458984,83.923339844,66.375732422,93.841552734,46.539306641,25.939941406,75.531005859,68.664550781,51.879882813,68.664550781
,19.836425781,42.724609375,54.931640625,83.923339844,67.138671875,96.130371094,47.302246094,22.888183594,76.293945313,68.664550781,51.879882813,66.375732422
,22.125244141,41.961669922,53.405761719,85.449218750,67.901611328,96.130371094,48.065185547,20.599365234,77.056884766,69.427490234,53.405761719,63.323974609
,22.125244141,40.435791016,51.116943359,86.212158203,69.427490234,96.893310547,48.828125000,19.836425781,77.819824219,70.190429688,54.931640625,59.509277344
,22.125244141,38.909912109,50.354003906,85.449218750,69.427490234,99.182128906,50.354003906,17.547607422,76.293945313,70.190429688,54.931640625,54.931640625
,22.125244141,37.384033203,50.354003906,86.212158203,70.190429688,99.945068359,51.116943359,16.021728516,76.293945313,73.242187500,54.931640625,51.879882813
,21.362304688,34.332275391,52.642822266,87.738037109,70.190429688,100.708007813,50.354003906,16.021728516,74.768066406,74.768066406,54.168701172,48.828125000
,20.599365234,30.517578125,54.168701172,90.026855469,70.953369141,102.233886719,49.591064453,14.495849609,74.005126953,77.056884766,52.642822266,46.539306641
,19.836425781,28.228759766,55.694580078,93.078613281,72.479248047,101.470947266,49.591064453,14.495849609,74.005126953,78.582763672,51.879882813,45.776367188
,19.836425781,25.939941406,56.457519531,96.130371094,74.005126953,102.233886719,49.591064453,16.021728516,74.005126953,78.582763672,51.116943359,45.013427734
,19.836425781,24.414062500,56.457519531,97.656250000,74.768066406,102.233886719,52.642822266,18.310546875,74.768066406,78.582763672,51.116943359,42.724609375
,20.599365234,24.414062500,56.457519531,97.656250000,74.768066406,101.470947266,56.457519531,20.599365234,76.293945313,78.582763672,51.879882813,41.961669922
,22.125244141,22.888183594,56.457519531,96.130371094,74.005126953,101.470947266,59.509277344,22.888183594,77.819824219,78.582763672,51.879882813,40.435791016
,24.414062500,22.888183594,55.694580078,96.130371094,74.005126953,99.182128906,63.323974609,25.939941406,79.345703125,80.871582031,52.642822266,39.672851563
,25.177001953,22.888183594,54.168701172,95.367431641,74.005126953,97.656250000,65.612792969,28.228759766,79.345703125,84.686279297,52.642822266,40.435791016
,26.702880859,21.362304688,53.405761719,95.367431641,73.242187500,96.130371094,67.138671875,30.517578125,79.345703125,87.738037109,52.642822266,41.198730469
,28.228759766,20.599365234,52.642822266,95.367431641,74.768066406,93.841552734,68.664550781,32.806396484,77.819824219,93.078613281,51.116943359,43.487548828
,28.991699219,19.073486328,52.642822266,94.604492188,75.531005859,93.841552734,69.427490234,35.858154297,76.293945313,96.130371094,49.591064453,45.776367188
,29.754638672,16.021728516,54.168701172,95.367431641,76.293945313,93.078613281,69.427490234,38.909912109,75.531005859,99.182128906,48.828125000,48.828125000
,28.991699219,15.258789063,55.694580078,96.893310547,77.056884766,91.552734375,69.427490234,41.961669922,75.531005859,102.233886719,48.828125000,51.116943359
,27.465820313,13.732910156,57.220458984,99.182128906,77.056884766,91.552734375,67.901611328,45.776367188,77.056884766,104.522705078,48.065185547,53.405761719
,25.939941406,14.495849609,58.746337891,101.470947266,77.056884766,91.552734375,67.901611328,47.302246094,79.345703125,106.048583984,48.065185547,54.931640625
,24.414062500,16.021728516,59.509277344,102.233886719,77.056884766,90.789794922,67.901611328,51.116943359,80.108642578,107.574462891,48.065185547,55.694580078
,25.177001953,17.547607422,60.272216797,102.233886719,76.293945313,91.552734375,66.375732422,54.168701172,81.634521484,109.100341797,46.539306641,55.694580078
,25.177001953,19.836425781,59.509277344,103.759765625,75.531005859,91.552734375,65.612792969,57.220458984,82.397460938,110.626220703,47.302246094,56.457519531
,25.177001953,20.599365234,57.983398438,104.522705078,74.005126953,91.552734375,63.323974609,60.272216797,83.160400391,112.152099609,48.828125000,57.220458984
,25.177001953,20.599365234,56.457519531,106.048583984,73.242187500,89.263916016,61.035156250,61.798095703,84.686279297,112.915039063,49.591064453,57.220458984
,22.888183594,20.599365234,54.931640625,106.811523438,73.242187500,88.500976563,61.035156250,64.086914063,86.212158203,112.152099609,52.642822266,57.983398438
,22.125244141,21.362304688,52.642822266,105.285644531,73.242187500,86.975097656,61.035156250,65.612792969,86.212158203,111.389160156,54.931640625,57.983398438
,21.362304688,22.888183594,52.642822266,101.470947266,75.531005859,86.212158203,61.798095703,67.138671875,85.449218750,109.863281250,57.220458984,57.983398438
,21.362304688,26.702880859,51.879882813,98.419189453,78.582763672,87.738037109,63.323974609,68.664550781,84.686279297,108.337402344,59.509277344,59.509277344
,22.888183594,28.991699219,52.642822266,95.367431641,81.634521484,88.500976563,63.323974609,69.427490234,83.160400391,106.048583984,59.509277344,59.509277344
,24.414062500,30.517578125,53.405761719,93.841552734,84.686279297,90.026855469,62.561035156,69.427490234,83.160400391,102.996826172,59.509277344,61.798095703
,27.465820313,32.043457031,51.879882813,93.078613281,87.738037109,92.315673828,60.272216797,68.664550781,83.923339844,99.945068359,57.983398438,62.561035156
,30.517578125,32.043457031,51.879882813,92.315673828,89.263916016,93.841552734,57.983398438,68.664550781,85.449218750,96.130371094,56.457519531,61.798095703
,33.569335938,32.806396484,49.591064453,91.552734375,90.026855469,96.130371094,57.220458984,70.190429688,85.449218750,92.315673828,56.457519531,61.035156250
,37.384033203,33.569335938,48.065185547,90.026855469,90.026855469,96.893310547,55.694580078,70.953369141,84.686279297,90.789794922,55.694580078,59.509277344
,40.435791016,32.806396484,48.828125000,90.026855469,89.263916016,97.656250000,55.694580078,73.242187500,83.923339844,89.263916016,54.931640625,57.983398438
,42.724609375,33.569335938,48.828125000,89.263916016,90.026855469,96.893310547,55.694580078,74.005126953,82.397460938,89.263916016,54.931640625,57.220458984
,43.487548828,33.569335938,49.591064453,87.738037109,89.263916016,97.656250000,53.405761719,74.005126953,80.108642578,89.263916016,53.405761719,54.931640625
,42.724609375,34.332275391,50.354003906,86.975097656,87.738037109,99.182128906,53.405761719,74.768066406,78.582763672,89.263916016,53.405761719,54.168701172
,41.198730469,35.095214844,50.354003906,86.212158203,85.449218750,100.708007813,53.405761719,74.768066406,77.819824219,89.263916016,54.168701172,52.642822266
,40.435791016,34.332275391,51.879882813,86.212158203,83.160400391,102.996826172,52.642822266,75.531005859,77.819824219,89.263916016,54.168701172,50.354003906
,39.672851563,33.569335938,52.642822266,86.975097656,81.634521484,103.759765625,53.405761719,77.056884766,78.582763672,90.026855469,56.457519531,49.591064453
,38.909912109,32.043457031,53.405761719,86.975097656,80.871582031,102.233886719,51.116943359,78.582763672,79.345703125,90.789794922,56.457519531,49.591064453
,38.146972656,32.043457031,53.405761719,86.975097656,81.634521484,100.708007813,49.591064453,79.345703125,80.108642578,93.078613281,57.220458984,49.591064453
,37.384033203,32.043457031,52.642822266,85.449218750,81.634521484,99.182128906,48.065185547,80.108642578,79.345703125,95.367431641,59.509277344,51.116943359
,38.146972656,32.043457031,52.642822266,83.923339844,81.634521484,99.182128906,46.539306641,81.634521484,77.819824219,95.367431641,61.798095703,53.405761719
,38.909912109,32.806396484,51.879882813,83.160400391,80.871582031,99.945068359,45.776367188,83.160400391,77.056884766,94.604492188,65.612792969,54.168701172
,40.435791016,32.806396484,50.354003906,82.397460938,79.345703125,102.233886719,44.250488281,84.686279297,76.293945313,92.315673828,69.427490234,56.457519531
,40.435791016,33.569335938,49.591064453,82.397460938,77.819824219,103.759765625,43.487548828,86.975097656,76.293945313,89.263916016,70.953369141,57.983398438
,38.146972656,33.569335938,47.302246094,80.871582031,76.293945313,104.522705078,42.724609375,88.500976563,77.056884766,86.975097656,72.479248047,58.746337891
,36.621093750,33.569335938,45.776367188,77.056884766,74.768066406,104.522705078,40.435791016,89.263916016,75.531005859,83.923339844,73.242187500,60.272216797
,35.095214844,34.332275391,45.013427734,74.005126953,74.005126953,103.759765625,38.146972656,89.263916016,74.005126953,80.871582031,73.242187500,61.035156250
,33.569335938,34.332275391,44.250488281,70.190429688,72.479248047,102.996826172,36.621093750,89.263916016,70.953369141,77.056884766,74.005126953,62.561035156
,33.569335938,35.858154297,44.250488281,66.375732422,71.716308594,101.470947266,33.569335938,87.738037109,67.901611328,73.242187500,71.716308594,63.323974609
,32.043457031,37.384033203,44.250488281,64.849853516,70.190429688,101.470947266,32.806396484,86.212158203,66.375732422,70.190429688,70.190429688,63.323974609
,29.754638672,36.621093750,45.013427734,62.561035156,67.901611328,100.708007813,32.043457031,85.449218750,64.849853516,65.612792969,68.664550781,62.561035156
,27.465820313,37.384033203,45.776367188,59.509277344,65.612792969,99.945068359,33.569335938,84.686279297,63.323974609,63.323974609,66.375732422,60.272216797
,24.414062500,35.858154297,45.776367188,58.746337891,63.323974609,99.182128906,37.384033203,84.686279297,61.798095703,60.272216797,65.612792969,58.746337891
,24.414062500,35.095214844,45.776367188,56.457519531,61.798095703,97.656250000,40.435791016,84.686279297,60.272216797,57.220458984,65.612792969,57.220458984
,23.651123047,33.569335938,45.776367188,54.931640625,61.798095703,96.130371094,42.724609375,84.686279297,59.509277344,55.694580078,65.612792969,54.931640625
,24.414062500,32.043457031,46.539306641,54.168701172,61.035156250,94.604492188,45.013427734,85.449218750,57.983398438,54.931640625,66.375732422,54.168701172
,26.702880859,32.043457031,47.302246094,53.405761719,61.035156250,93.078613281,45.013427734,84.686279297,56.457519531,54.931640625,66.375732422,52.642822266
,27.465820313,32.043457031,49.591064453,52.642822266,59.509277344,93.078613281,46.539306641,83.160400391,54.168701172,56.457519531,66.375732422,51.116943359
,27.465820313,32.043457031,51.116943359,51.116943359,57.220458984,93.078613281,48.065185547,81.634521484,50.354003906,57.983398438,65.612792969,51.116943359
,26.702880859,32.806396484,54.168701172,50.354003906,55.694580078,93.841552734,50.354003906,79.345703125,47.302246094,58.746337891,63.323974609,50.354003906
,24.414062500,32.806396484,56.457519531,48.828125000,52.642822266,95.367431641,51.879882813,79.345703125,47.302246094,57.983398438,61.798095703,49.591064453
,21.362304688,32.043457031,57.220458984,47.302246094,50.354003906,96.130371094,52.642822266,81.634521484,46.539306641,57.220458984,59.509277344,48.065185547
,18.310546875,31.280517578,58.746337891,48.065185547,48.065185547,96.893310547,53.405761719,84.686279297,46.539306641,55.694580078,57.983398438,45.013427734
,15.258789063,31.280517578,58.746337891,48.828125000,45.013427734,97.656250000,54.168701172,88.500976563,47.302246094,54.931640625,55.694580078,41.198730469
,12.969970703,31.280517578,57.983398438,48.828125000,42.724609375,96.893310547,54.931640625,91.552734375,47.302246094,54.931640625,54.168701172,38.146972656
,10.681152344,32.806396484,59.509277344,51.116943359,40.435791016,96.130371094,56.457519531,93.078613281,48.828125000,54.931640625,54.168701172,36.621093750
,9.918212891,33.569335938,59.509277344,52.642822266,37.384033203,94.604492188,57.983398438,93.841552734,51.116943359,54.931640625,54.931640625,36.621093750
,9.155273438,33.569335938,59.509277344,53.405761719,36.621093750,92.315673828,57.983398438,93.841552734,53.405761719,56.457519531,54.931640625,37.384033203
,6.866455078,33.569335938,58.746337891,54.931640625,35.095214844,90.789794922,58.746337891,93.841552734,55.694580078,57.220458984,56.457519531,39.672851563
,5.340576172,33.569335938,56.457519531,54.931640625,33.569335938,89.263916016,59.509277344,93.078613281,57.983398438,58.746337891,55.694580078,41.961669922
,3.051757813,34.332275391,53.405761719,55.694580078,33.569335938,88.500976563,58.746337891,92.315673828,58.746337891,59.509277344,54.168701172,42.724609375
,0.762939453,34.332275391,50.354003906,57.220458984,33.569335938,87.738037109,59.509277344,90.789794922,60.272216797,58.746337891,53.405761719,44.250488281
,0.762939453,36.621093750,48.065185547,59.509277344,35.095214844,87.738037109,60.272216797,89.263916016,61.035156250,58.746337891,51.116943359,45.776367188
,1.525878906,38.146972656,47.302246094,61.035156250,37.384033203,86.975097656,60.272216797,86.975097656,61.035156250,60.272216797,48.828125000,47.302246094
,3.051757813,38.146972656,44.250488281,61.035156250,38.146972656,86.975097656,61.798095703,85.449218750,61.035156250,61.798095703,47.302246094,49.591064453
,4.577636719,38.909912109,45.013427734,61.798095703,38.909912109,86.975097656,61.035156250,83.923339844,59.509277344,63.323974609,44.250488281,50.354003906
,6.103515625,38.146972656,43.487548828,60.272216797,38.909912109,86.212158203,61.798095703,83.160400391,58.746337891,62.561035156,41.961669922,50.354003906
,7.629394531,37.384033203,42.724609375,59.509277344,38.146972656,86.212158203,61.798095703,82.397460938,57.983398438,60.272216797,39.672851563,50.354003906
,7.629394531,38.146972656,43.487548828,58.746337891,38.146972656,86.212158203,62.561035156,81.634521484,57.983398438,57.220458984,36.621093750,49.591064453
,7.629394531,38.146972656,42.724609375,57.220458984,38.146972656,87.738037109,63.323974609,81.634521484,58.746337891,54.168701172,33.569335938,49.591064453
,6.866455078,38.909912109,41.961669922,55.694580078,38.146972656,89.263916016,62.561035156,80.871582031,59.509277344,53.405761719,29.754638672,48.065185547
,5.340576172,39.672851563,41.961669922,55.694580078,38.146972656,92.315673828,61.798095703,78.582763672,61.035156250,52.642822266,27.465820313,45.776367188
,5.340576172,39.672851563,41.961669922,54.931640625,36.621093750,94.604492188,61.035156250,75.531005859,61.035156250,51.879882813,25.177001953,44.250488281
,4.577636719,39.672851563,41.961669922,54.931640625,35.858154297,95.367431641,58.746337891,72.479248047,62.561035156,53.405761719,22.888183594,41.198730469
,3.814697266,39.672851563,42.724609375,56.457519531,36.621093750,95.367431641,59.509277344,70.190429688,64.086914063,52.642822266,22.125244141,41.198730469
,3.814697266,39.672851563,42.724609375,57.220458984,37.384033203,94.604492188,59.509277344,68.664550781,64.849853516,52.642822266,20.599365234,41.961669922
,4.577636719,39.672851563,42.724609375,58.746337891,39.672851563,93.078613281,61.035156250,67.901611328,66.375732422,54.168701172,20.599365234,41.961669922
,3.814697266,40.435791016,41.961669922,60.272216797,41.961669922,93.078613281,63.323974609,67.138671875,65.612792969,54.931640625,21.362304688,43.487548828
,6.103515625,41.198730469,40.435791016,59.509277344,42.724609375,93.078613281,66.375732422,65.612792969,65.612792969,54.931640625,22.125244141,43.487548828
,7.629394531,41.961669922,38.909912109,60.272216797,44.250488281,93.841552734,67.901611328,64.849853516,64.086914063,55.694580078,22.888183594,43.487548828
,9.918212891,41.961669922,36.621093750,60.272216797,43.487548828,95.367431641,69.427490234,63.323974609,62.561035156,54.931640625,23.651123047,43.487548828
,12.969970703,40.435791016,35.095214844,60.272216797,41.961669922,94.604492188,69.427490234,60.272216797,61.798095703,54.168701172,23.651123047,43.487548828
,16.021728516,38.909912109,33.569335938,61.035156250,41.198730469,92.315673828,68.664550781,59.509277344,60.272216797,54.168701172,24.414062500,41.961669922
,18.310546875,36.621093750,32.043457031,61.035156250,38.909912109,90.026855469,67.901611328,57.983398438,58.746337891,54.168701172,23.651123047,41.198730469
,19.073486328,35.858154297,30.517578125,61.798095703,37.384033203,86.975097656,67.138671875,56.457519531,57.983398438,54.168701172,24.414062500,39.672851563
,19.073486328,35.095214844,29.754638672,62.561035156,35.095214844,84.686279297,65.612792969,55.694580078,57.983398438,53.405761719,24.414062500,38.146972656
,19.073486328,34.332275391,28.228759766,63.323974609,33.569335938,83.923339844,63.323974609,53.405761719,57.983398438,53.405761719,24.414062500,36.621093750
,19.836425781,35.095214844,28.228759766,65.612792969,32.806396484,82.397460938,62.561035156,51.116943359,59.509277344,52.642822266,25.939941406,35.858154297
,22.125244141,34.332275391,26.702880859,67.138671875,31.280517578,80.871582031,63.323974609,48.828125000,61.035156250,51.879882813,27.465820313,35.095214844
,23.651123047,35.095214844,25.177001953,68.664550781,32.043457031,79.345703125,64.086914063,45.776367188,62.561035156,52.642822266,28.991699219,34.332275391
,25.939941406,35.858154297,23.651123047,69.427490234,31.280517578,78.582763672,67.138671875,44.250488281,64.849853516,53.405761719,32.043457031,35.095214844
,30.517578125,36.621093750,23.651123047,68.664550781,31.280517578,77.819824219,69.427490234,41.198730469,65.612792969,51.879882813,35.095214844,34.332275391
,35.095214844,35.858154297,23.651123047,66.375732422,32.806396484,77.056884766,70.953369141,38.909912109,66.375732422,51.116943359,35.858154297,33.569335938
,38.909912109,34.332275391,24.414062500,64.086914063,34.332275391,76.293945313,72.479248047,36.621093750,67.138671875,50.354003906,36.621093750,32.806396484
,43.487548828,31.280517578,25.177001953,62.561035156,35.095214844,75.531005859,71.716308594,33.569335938,66.375732422,49.591064453,35.858154297,31.280517578
,45.776367188,28.228759766,24.414062500,61.035156250,36.621093750,73.242187500,70.953369141,31.280517578,65.612792969,50.354003906,35.095214844,28.991699219
,47.302246094,25.177001953,24.414062500,61.798095703,36.621093750,71.716308594,70.190429688,28.228759766,64.086914063,51.116943359,35.858154297,28.228759766
,47.302246094,22.888183594,25.939941406,61.798095703,36.621093750,70.190429688,68.664550781,24.414062500,61.798095703,51.116943359,35.095214844,28.228759766
,45.776367188,21.362304688,27.465820313,62.561035156,36.621093750,67.901611328,69.427490234,23.651123047,60.272216797,50.354003906,35.858154297,27.465820313
,43.487548828,19.073486328,30.517578125,63.323974609,35.858154297,67.901611328,72.479248047,23.651123047,57.983398438,49.591064453,35.858154297,26.702880859
,38.909912109,16.784667969,33.569335938,63.323974609,35.858154297,67.901611328,76.293945313,25.177001953,57.983398438,48.828125000,35.858154297,24.414062500
,32.806396484,15.258789063,35.095214844,64.086914063,35.858154297,67.901611328,79.345703125,27.465820313,57.983398438,48.065185547,36.621093750,21.362304688
,25.939941406,12.969970703,35.858154297,64.086914063,36.621093750,67.138671875,81.634521484,28.991699219,57.983398438,47.302246094,37.384033203,18.310546875
,19.836425781,12.207031250,35.095214844,64.849853516,38.146972656,66.375732422,81.634521484,30.517578125,59.509277344,47.302246094,39.672851563,16.021728516
