Test Name,M-max Lower Leg Ampl Lines
Test Item,Right TA
Patient Name,"mid  s2718tdvg"
Patient ID,
Test Date,9/24/2019
Trace Label,"Tr 1 : 0 mA : 100 탎","Tr 2 : 58 mA : 100 탎","Tr 3 : 100 mA : 100 탎","Tr 4 : 100 mA : 100 탎","Tr 5 : 100 mA : 150 탎","Tr 6 : 100 mA : 200 탎","Tr 7 : 100 mA : 250 탎","Tr 8 : 100 mA : 250 탎","Tr 9 : 100 mA : 250 탎","Tr 10 : 100 mA : 250 탎"
,28.228759766,-794.219970703,-1005.554199219,-978.851318359,-1313.781738281,-1226.806640625,-1273.345947266,-1248.931884766,-1212.310791016,-1241.302490234
,29.754638672,-950.622558594,-1153.564453125,-1127.624511719,-1435.089111328,-1373.291015625,-1408.386230469,-1389.312744141,-1347.351074219,-1376.342773438
,28.991699219,-1090.240478516,-1284.790039063,-1260.375976563,-1541.137695313,-1502.990722656,-1531.219482422,-1512.908935547,-1470.184326172,-1498.413085938
,28.228759766,-1216.888427734,-1403.808593750,-1377.105712891,-1634.216308594,-1619.720458984,-1638.793945313,-1624.298095703,-1580.810546875,-1607.513427734
,28.228759766,-1329.803466797,-1509.857177734,-1477.813720703,-1713.562011719,-1722.717285156,-1734.924316406,-1721.191406250,-1678.466796875,-1703.643798828
,28.228759766,-1427.459716797,-1602.172851563,-1560.974121094,-1776.885986328,-1811.218261719,-1816.558837891,-1805.114746094,-1762.390136719,-1782.989501953
,28.991699219,-1509.857177734,-1680.755615234,-1628.875732422,-1823.425292969,-1881.408691406,-1880.645751953,-1872.253417969,-1829.528808594,-1843.261718750
,30.517578125,-1574.707031250,-1745.605468750,-1681.518554688,-1852.416992188,-1930.999755859,-1927.947998047,-1920.318603516,-1879.119873047,-1885.223388672
,31.280517578,-1624.298095703,-1794.433593750,-1721.191406250,-1866.149902344,-1962.280273438,-1956.176757813,-1950.836181641,-1910.400390625,-1910.400390625
,30.517578125,-1661.682128906,-1829.528808594,-1750.183105469,-1863.861083984,-1978.302001953,-1968.383789063,-1966.094970703,-1925.659179688,-1919.555664063
,28.991699219,-1687.622070313,-1850.128173828,-1763.916015625,-1849.365234375,-1982.116699219,-1966.857910156,-1965.332031250,-1927.185058594,-1916.503906250
,26.702880859,-1704.406738281,-1854.705810547,-1764.678955078,-1825.714111328,-1973.724365234,-1953.125000000,-1953.887939453,-1917.266845703,-1901.245117188
,23.651123047,-1707.458496094,-1845.550537109,-1753.234863281,-1792.907714844,-1956.176757813,-1930.236816406,-1932.525634766,-1898.193359375,-1877.593994141
,21.362304688,-1696.777343750,-1825.714111328,-1731.109619141,-1759.338378906,-1929.473876953,-1900.482177734,-1902.770996094,-1872.253417969,-1847.839355469
,21.362304688,-1675.415039063,-1796.722412109,-1705.169677734,-1725.006103516,-1895.904541016,-1866.149902344,-1870.727539063,-1840.972900391,-1814.270019531
,21.362304688,-1644.134521484,-1763.916015625,-1676.177978516,-1689.147949219,-1860.046386719,-1831.054687500,-1835.632324219,-1807.403564453,-1779.937744141
,20.599365234,-1610.565185547,-1730.346679688,-1646.423339844,-1654.052734375,-1821.899414063,-1793.670654297,-1801.300048828,-1772.308349609,-1744.079589844
,19.073486328,-1576.995849609,-1692.962646484,-1614.379882813,-1616.668701172,-1782.989501953,-1754.760742188,-1764.678955078,-1734.161376953,-1705.169677734
,16.784667969,-1544.189453125,-1653.289794922,-1580.047607422,-1577.758789063,-1742.553710938,-1714.324951172,-1726.531982422,-1695.251464844,-1664.733886719
,12.969970703,-1511.383056641,-1611.328125000,-1544.189453125,-1536.560058594,-1699.066162109,-1670.074462891,-1684.570312500,-1651.763916016,-1620.483398438
,10.681152344,-1477.050781250,-1566.314697266,-1506.042480469,-1492.309570313,-1652.526855469,-1623.535156250,-1638.793945313,-1606.750488281,-1572.418212891
,8.392333984,-1439.666748047,-1519.012451172,-1467.132568359,-1446.533203125,-1602.935791016,-1575.469970703,-1589.965820313,-1560.974121094,-1524.353027344
,6.866455078,-1398.468017578,-1471.710205078,-1427.459716797,-1397.705078125,-1551.055908203,-1526.641845703,-1540.374755859,-1513.671875000,-1476.287841797
,6.866455078,-1352.691650391,-1423.645019531,-1383.972167969,-1348.114013672,-1498.413085938,-1477.813720703,-1489.257812500,-1466.369628906,-1427.459716797
,7.629394531,-1304.626464844,-1374.053955078,-1337.432861328,-1300.811767578,-1445.007324219,-1426.696777344,-1438.903808594,-1417.541503906,-1380.157470703
,8.392333984,-1253.509521484,-1325.225830078,-1290.130615234,-1251.983642578,-1392.364501953,-1376.342773438,-1388.549804688,-1367.950439453,-1333.618164063
,7.629394531,-1202.392578125,-1276.397705078,-1239.776611328,-1205.444335938,-1341.247558594,-1328.277587891,-1339.721679688,-1319.885253906,-1288.604736328
,4.577636719,-1152.801513672,-1229.095458984,-1192.474365234,-1161.956787109,-1290.893554688,-1280.975341797,-1290.893554688,-1271.820068359,-1245.880126953
,0.000000000,-1104.736328125,-1184.082031250,-1148.223876953,-1117.706298828,-1244.354248047,-1235.961914063,-1243.591308594,-1226.043701172,-1203.918457031
,-3.051757813,-1060.485839844,-1142.883300781,-1105.499267578,-1076.507568359,-1199.340820313,-1190.948486328,-1197.814941406,-1182.556152344,-1163.482666016
,-4.577636719,-1018.524169922,-1102.447509766,-1065.826416016,-1036.834716797,-1156.616210938,-1146.697998047,-1153.564453125,-1137.542724609,-1121.520996094
,-4.577636719,-978.851318359,-1064.300537109,-1027.679443359,-997.161865234,-1114.654541016,-1103.973388672,-1110.839843750,-1094.818115234,-1078.796386719
,-3.051757813,-941.467285156,-1026.916503906,-989.532470703,-958.251953125,-1073.455810547,-1062.774658203,-1068.878173828,-1051.330566406,-1038.360595703
,-1.525878906,-905.609130859,-988.006591797,-952.911376953,-919.342041016,-1033.020019531,-1021.575927734,-1027.679443359,-1007.843017578,-996.398925781
,0.000000000,-871.276855469,-949.096679688,-917.053222656,-881.195068359,-990.295410156,-978.851318359,-985.717773438,-964.355468750,-955.200195313
,0.762939453,-837.707519531,-910.949707031,-881.958007813,-842.285156250,-948.333740234,-936.126708984,-942.230224609,-921.630859375,-914.001464844
,3.051757813,-804.901123047,-872.039794922,-846.862792969,-804.138183594,-906.372070313,-892.639160156,-897.979736328,-878.906250000,-869.750976563
,5.340576172,-771.331787109,-834.655761719,-811.767578125,-767.517089844,-864.410400391,-850.677490234,-853.729248047,-837.707519531,-827.026367188
,7.629394531,-738.525390625,-797.271728516,-778.198242188,-732.421875000,-823.974609375,-811.767578125,-811.004638672,-798.797607422,-786.590576172
,10.681152344,-706.481933594,-762.176513672,-745.391845703,-699.615478516,-785.064697266,-774.383544922,-770.568847656,-761.413574219,-747.680664063
,12.207031250,-674.438476563,-728.607177734,-714.111328125,-667.572021484,-746.917724609,-738.525390625,-731.658935547,-725.555419922,-712.585449219
,13.732910156,-642.395019531,-695.037841797,-685.119628906,-634.765625000,-710.296630859,-701.904296875,-695.037841797,-690.460205078,-679.016113281
,16.021728516,-610.351562500,-663.757324219,-654.602050781,-602.722167969,-675.964355469,-666.046142578,-659.942626953,-657.653808594,-646.209716797
,18.310546875,-581.359863281,-630.950927734,-627.899169922,-572.204589844,-643.920898438,-631.713867188,-627.136230469,-624.084472656,-616.455078125
,20.599365234,-551.605224609,-598.907470703,-603.485107422,-542.449951172,-614.166259766,-598.144531250,-595.855712891,-594.329833984,-586.700439453
,21.362304688,-523.376464844,-568.389892578,-579.833984375,-515.747070313,-585.937500000,-567.626953125,-566.864013672,-566.101074219,-558.471679688
,21.362304688,-498.199462891,-538.635253906,-558.471679688,-489.044189453,-559.234619141,-537.109375000,-539.398193359,-537.109375000,-529.479980469
,20.599365234,-471.496582031,-511.169433594,-537.109375000,-462.341308594,-532.531738281,-509.643554688,-511.169433594,-511.169433594,-500.488281250
,19.073486328,-448.608398438,-485.992431641,-515.747070313,-437.927246094,-505.828857422,-482.940673828,-485.992431641,-484.466552734,-472.259521484
,19.073486328,-426.483154297,-460.815429688,-495.147705078,-412.750244141,-481.414794922,-457.000732422,-460.052490234,-458.526611328,-444.793701172
,19.073486328,-405.883789063,-437.164306641,-474.548339844,-389.862060547,-456.237792969,-432.586669922,-435.638427734,-434.112548828,-418.853759766
,19.073486328,-387.573242188,-413.513183594,-453.948974609,-369.262695313,-431.060791016,-408.935546875,-412.750244141,-410.461425781,-395.965576172
,19.073486328,-368.499755859,-389.862060547,-432.586669922,-348.663330078,-408.935546875,-387.573242188,-389.862060547,-387.573242188,-373.077392578
,17.547607422,-350.952148438,-368.499755859,-410.461425781,-331.878662109,-385.284423828,-368.499755859,-368.499755859,-366.210937500,-352.478027344
,15.258789063,-334.167480469,-348.663330078,-389.862060547,-315.856933594,-363.922119141,-350.189208984,-347.137451172,-345.611572266,-331.115722656
,14.495849609,-316.619873047,-329.589843750,-369.262695313,-299.072265625,-344.085693359,-331.878662109,-325.775146484,-325.012207031,-308.990478516
,11.444091797,-300.598144531,-311.279296875,-349.426269531,-283.050537109,-323.486328125,-312.042236328,-305.938720703,-305.175781250,-287.628173828
,9.918212891,-284.576416016,-292.968750000,-331.878662109,-265.502929688,-305.175781250,-289.916992188,-286.102294922,-286.865234375,-267.028808594
,8.392333984,-270.080566406,-275.421142578,-313.568115234,-248.718261719,-286.102294922,-267.028808594,-267.791748047,-270.080566406,-248.718261719
,7.629394531,-257.110595703,-257.873535156,-297.546386719,-234.985351563,-267.028808594,-244.903564453,-250.244140625,-252.532958984,-231.170654297
,8.392333984,-244.903564453,-241.851806641,-282.287597656,-220.489501953,-249.481201172,-225.067138672,-234.222412109,-236.511230469,-214.385986328
,8.392333984,-232.696533203,-227.355957031,-267.028808594,-207.519531250,-233.459472656,-206.756591797,-220.489501953,-221.252441406,-198.364257813
,7.629394531,-221.252441406,-212.860107422,-251.770019531,-195.312500000,-218.963623047,-190.734863281,-207.519531250,-205.230712891,-183.105468750
,7.629394531,-208.282470703,-198.364257813,-238.037109375,-181.579589844,-205.230712891,-176.239013672,-195.312500000,-188.446044922,-169.372558594
,6.103515625,-195.312500000,-185.394287109,-225.067138672,-168.609619141,-192.260742188,-161.743164063,-183.105468750,-173.187255859,-156.402587891
,6.103515625,-183.868408203,-170.135498047,-213.623046875,-156.402587891,-178.527832031,-147.247314453,-169.372558594,-157.165527344,-141.906738281
,6.103515625,-172.424316406,-155.639648438,-202.941894531,-144.958496094,-164.031982422,-134.277343750,-154.876708984,-142.669677734,-128.173828125
,6.866455078,-162.506103516,-141.143798828,-193.786621094,-133.514404297,-150.299072266,-120.544433594,-141.143798828,-129.699707031,-114.440917969
,7.629394531,-153.350830078,-126.647949219,-183.105468750,-121.307373047,-138.092041016,-109.863281250,-128.173828125,-116.729736328,-100.708007813
,8.392333984,-144.195556641,-112.152099609,-173.187255859,-109.100341797,-125.885009766,-99.182128906,-115.966796875,-104.522705078,-88.500976563
,9.918212891,-136.566162109,-98.419189453,-164.031982422,-97.656250000,-115.203857422,-88.500976563,-105.285644531,-92.315673828,-75.531005859
,12.207031250,-128.173828125,-84.686279297,-154.113769531,-86.975097656,-102.996826172,-80.108642578,-94.604492188,-82.397460938,-63.323974609
,14.495849609,-118.255615234,-72.479248047,-144.958496094,-77.819824219,-90.026855469,-70.190429688,-86.212158203,-71.716308594,-50.354003906
,16.784667969,-109.100341797,-61.798095703,-135.803222656,-68.664550781,-77.056884766,-59.509277344,-77.819824219,-62.561035156,-38.146972656
,17.547607422,-99.945068359,-51.879882813,-126.647949219,-58.746337891,-64.849853516,-48.065185547,-68.664550781,-52.642822266,-26.702880859
,18.310546875,-91.552734375,-43.487548828,-118.255615234,-48.828125000,-51.879882813,-35.095214844,-60.272216797,-41.198730469,-16.784667969
,18.310546875,-82.397460938,-36.621093750,-109.863281250,-37.384033203,-40.435791016,-23.651123047,-51.116943359,-29.754638672,-6.866455078
,16.784667969,-74.768066406,-28.991699219,-102.233886719,-27.465820313,-28.228759766,-13.732910156,-43.487548828,-19.073486328,0.762939453
,15.258789063,-66.375732422,-20.599365234,-94.604492188,-19.073486328,-16.784667969,-5.340576172,-35.095214844,-8.392333984,9.918212891
,15.258789063,-56.457519531,-12.969970703,-86.975097656,-10.681152344,-6.866455078,0.762939453,-27.465820313,0.762939453,18.310546875
,15.258789063,-47.302246094,-3.814697266,-79.345703125,-4.577636719,1.525878906,7.629394531,-19.836425781,9.155273438,26.702880859
,16.784667969,-38.146972656,4.577636719,-70.953369141,2.288818359,9.155273438,12.969970703,-10.681152344,17.547607422,35.095214844
,17.547607422,-28.228759766,12.207031250,-63.323974609,11.444091797,17.547607422,16.021728516,-1.525878906,23.651123047,41.961669922
,16.784667969,-20.599365234,20.599365234,-57.220458984,18.310546875,24.414062500,17.547607422,6.866455078,30.517578125,48.828125000
,17.547607422,-13.732910156,28.228759766,-51.879882813,25.177001953,30.517578125,15.258789063,16.784667969,38.146972656,56.457519531
,17.547607422,-7.629394531,33.569335938,-48.828125000,30.517578125,36.621093750,13.732910156,25.177001953,46.539306641,63.323974609
,17.547607422,-4.577636719,38.909912109,-45.776367188,35.858154297,41.961669922,12.969970703,34.332275391,56.457519531,69.427490234
,18.310546875,-3.051757813,42.724609375,-41.961669922,40.435791016,48.065185547,12.969970703,45.013427734,66.375732422,76.293945313
,18.310546875,-3.814697266,46.539306641,-38.146972656,45.013427734,54.931640625,16.021728516,55.694580078,76.293945313,81.634521484
,19.073486328,-5.340576172,48.828125000,-32.806396484,50.354003906,62.561035156,19.073486328,65.612792969,86.212158203,87.738037109
,20.599365234,-6.103515625,51.116943359,-28.991699219,55.694580078,70.190429688,22.125244141,76.293945313,94.604492188,93.078613281
,22.888183594,-8.392333984,52.642822266,-25.939941406,61.798095703,77.056884766,25.177001953,84.686279297,103.759765625,99.182128906
,25.939941406,-8.392333984,54.931640625,-24.414062500,69.427490234,82.397460938,28.228759766,92.315673828,112.152099609,106.048583984
,28.228759766,-7.629394531,58.746337891,-21.362304688,77.056884766,87.738037109,29.754638672,98.419189453,119.781494141,111.389160156
,28.991699219,-6.866455078,64.086914063,-16.784667969,86.212158203,93.078613281,31.280517578,103.759765625,128.173828125,118.255615234
,28.991699219,-4.577636719,71.716308594,-9.918212891,96.130371094,99.182128906,32.806396484,109.100341797,133.514404297,125.122070313
,28.228759766,-3.051757813,78.582763672,0.000000000,103.759765625,106.048583984,34.332275391,114.440917969,138.854980469,132.751464844
,28.228759766,-1.525878906,86.975097656,11.444091797,111.389160156,112.915039063,37.384033203,119.781494141,144.958496094,143.432617188
,28.228759766,2.288818359,96.130371094,25.939941406,118.255615234,119.781494141,41.961669922,125.122070313,153.350830078,154.876708984
,28.991699219,6.103515625,108.337402344,42.724609375,123.596191406,127.410888672,48.065185547,128.173828125,163.269042969,165.557861328
,30.517578125,12.207031250,122.833251953,60.272216797,127.410888672,132.751464844,54.931640625,131.988525391,173.950195313,176.239013672
,31.280517578,17.547607422,139.617919922,79.345703125,131.225585938,139.617919922,61.798095703,135.040283203,183.868408203,185.394287109
,32.806396484,21.362304688,156.402587891,98.419189453,135.040283203,144.958496094,66.375732422,137.329101563,193.023681641,193.023681641
,34.332275391,25.939941406,172.424316406,117.492675781,138.092041016,149.536132813,68.664550781,141.906738281,200.653076172,200.653076172
,34.332275391,28.228759766,187.683105469,138.092041016,141.143798828,154.876708984,70.190429688,144.958496094,208.282470703,208.282470703
,33.569335938,32.043457031,201.416015625,159.454345703,143.432617188,158.691406250,70.190429688,148.010253906,214.385986328,215.148925781
,33.569335938,37.384033203,212.860107422,181.579589844,146.484375000,162.506103516,70.953369141,151.062011719,218.963623047,221.252441406
,31.280517578,45.013427734,223.541259766,202.178955078,151.062011719,165.557861328,74.768066406,152.587890625,222.015380859,227.355957031
,29.754638672,57.220458984,233.459472656,224.304199219,157.165527344,167.083740234,82.397460938,153.350830078,223.541259766,230.407714844
,28.228759766,72.479248047,241.851806641,246.429443359,165.557861328,167.083740234,92.315673828,153.350830078,223.541259766,233.459472656
,27.465820313,89.263916016,251.770019531,268.554687500,173.950195313,164.794921875,105.285644531,152.587890625,223.541259766,234.985351563
,26.702880859,107.574462891,262.451171875,289.916992188,180.816650391,163.269042969,119.781494141,151.824951172,223.541259766,236.511230469
,24.414062500,124.359130859,271.606445313,305.938720703,183.868408203,160.217285156,133.514404297,150.299072266,224.304199219,241.088867188
,23.651123047,139.617919922,279.998779297,316.619873047,184.631347656,156.402587891,146.484375000,149.536132813,226.593017578,246.429443359
,22.125244141,152.587890625,283.813476563,321.197509766,183.868408203,153.350830078,157.165527344,146.484375000,228.118896484,254.058837891
,21.362304688,161.743164063,282.287597656,320.434570313,183.105468750,147.247314453,165.557861328,142.669677734,230.407714844,261.688232422
,23.651123047,167.083740234,277.709960938,316.619873047,183.868408203,141.143798828,173.187255859,139.617919922,232.696533203,268.554687500
,24.414062500,167.846679688,269.317626953,312.042236328,187.683105469,138.092041016,179.290771484,136.566162109,234.985351563,273.132324219
,25.939941406,166.320800781,258.636474609,305.175781250,193.786621094,135.040283203,183.868408203,134.277343750,238.037109375,275.421142578
,25.939941406,163.269042969,246.429443359,294.494628906,201.416015625,134.277343750,186.157226563,135.803222656,240.325927734,276.184082031
,25.177001953,160.217285156,230.407714844,278.472900391,209.045410156,136.566162109,185.394287109,138.092041016,243.377685547,276.184082031
,23.651123047,158.691406250,211.334228516,254.058837891,216.674804688,138.092041016,181.579589844,141.906738281,244.140625000,276.184082031
,21.362304688,157.928466797,189.208984375,224.304199219,222.015380859,141.906738281,174.713134766,148.010253906,244.140625000,277.709960938
,19.073486328,158.691406250,163.269042969,188.446044922,225.067138672,148.010253906,167.083740234,153.350830078,242.614746094,276.947021484
,16.784667969,160.980224609,137.329101563,150.299072266,225.830078125,154.876708984,158.691406250,160.217285156,239.562988281,274.658203125
,13.732910156,164.031982422,114.440917969,112.915039063,223.541259766,161.743164063,148.010253906,166.320800781,236.511230469,268.554687500
,10.681152344,167.846679688,95.367431641,77.819824219,218.963623047,167.083740234,138.092041016,171.661376953,232.696533203,258.636474609
,7.629394531,173.187255859,80.871582031,45.776367188,212.097167969,170.135498047,126.647949219,175.476074219,229.644775391,244.903564453
,4.577636719,178.527832031,70.190429688,16.021728516,200.653076172,171.661376953,115.203857422,176.239013672,226.593017578,228.881835938
,3.814697266,186.157226563,61.035156250,-10.681152344,186.920166016,171.661376953,104.522705078,176.239013672,224.304199219,210.571289063
,3.051757813,193.786621094,52.642822266,-35.858154297,170.898437500,173.950195313,96.893310547,174.713134766,223.541259766,191.497802734
,3.051757813,203.704833984,45.013427734,-58.746337891,155.639648438,176.239013672,90.789794922,173.187255859,225.830078125,171.661376953
,3.814697266,212.860107422,39.672851563,-78.582763672,143.432617188,177.764892578,86.975097656,173.950195313,229.644775391,153.350830078
,3.051757813,218.963623047,37.384033203,-93.841552734,131.225585938,180.053710938,85.449218750,176.239013672,235.748291016,138.092041016
,2.288818359,222.778320313,39.672851563,-105.285644531,121.307373047,180.816650391,85.449218750,180.816650391,241.088867188,126.647949219
,1.525878906,223.541259766,49.591064453,-110.626220703,113.677978516,180.053710938,87.738037109,186.157226563,244.903564453,121.307373047
,0.000000000,221.252441406,64.849853516,-109.100341797,104.522705078,178.527832031,93.078613281,191.497802734,247.192382813,119.018554688
,-0.762939453,218.200683594,82.397460938,-103.759765625,98.419189453,177.001953125,102.996826172,195.312500000,246.429443359,121.307373047
,-2.288818359,212.860107422,100.708007813,-93.841552734,92.315673828,173.950195313,115.203857422,198.364257813,243.377685547,125.885009766
,-3.814697266,205.993652344,116.729736328,-82.397460938,85.449218750,170.135498047,131.225585938,199.890136719,239.562988281,131.988525391
,-3.814697266,199.127197266,128.936767578,-73.242187500,80.871582031,164.794921875,148.010253906,201.416015625,234.222412109,139.617919922
,-3.051757813,191.497802734,139.617919922,-65.612792969,76.293945313,157.165527344,164.031982422,199.890136719,228.881835938,147.247314453
,-0.762939453,183.868408203,148.773193359,-59.509277344,73.242187500,149.536132813,182.342529297,197.601318359,226.593017578,154.876708984
,0.000000000,179.290771484,157.165527344,-54.168701172,73.242187500,141.906738281,199.890136719,193.023681641,224.304199219,162.506103516
,-0.762939453,174.713134766,164.031982422,-48.065185547,74.005126953,136.566162109,216.674804688,186.157226563,224.304199219,168.609619141
,0.000000000,172.424316406,170.135498047,-41.198730469,76.293945313,131.225585938,230.407714844,180.816650391,222.778320313,174.713134766
,0.000000000,173.187255859,173.187255859,-35.095214844,79.345703125,129.699707031,241.851806641,173.187255859,221.252441406,180.053710938
,1.525878906,175.476074219,174.713134766,-32.043457031,82.397460938,128.173828125,251.007080078,166.320800781,218.963623047,184.631347656
,5.340576172,181.579589844,172.424316406,-28.228759766,85.449218750,125.885009766,260.925292969,162.506103516,213.623046875,187.683105469
,8.392333984,191.497802734,168.609619141,-25.177001953,89.263916016,126.647949219,271.606445313,160.980224609,205.993652344,189.208984375
,10.681152344,205.230712891,164.794921875,-21.362304688,94.604492188,125.885009766,283.050537109,160.980224609,197.601318359,190.734863281
,12.969970703,221.252441406,160.217285156,-13.732910156,102.233886719,125.885009766,293.731689453,164.031982422,188.446044922,192.260742188
,12.969970703,238.037109375,157.928466797,-5.340576172,108.337402344,128.173828125,305.175781250,166.320800781,180.053710938,193.786621094
,13.732910156,253.295898438,156.402587891,3.814697266,116.729736328,128.936767578,317.382812500,167.846679688,173.950195313,194.549560547
,14.495849609,265.502929688,154.876708984,15.258789063,123.596191406,131.225585938,329.589843750,170.135498047,167.083740234,193.023681641
,14.495849609,273.132324219,156.402587891,25.177001953,128.936767578,135.040283203,343.322753906,173.187255859,162.506103516,189.208984375
,15.258789063,277.709960938,157.928466797,34.332275391,134.277343750,138.854980469,357.055664063,177.764892578,160.217285156,186.920166016
,14.495849609,276.947021484,160.217285156,41.198730469,136.566162109,143.432617188,366.210937500,183.868408203,157.928466797,183.105468750
,14.495849609,273.895263672,163.269042969,45.013427734,138.092041016,148.010253906,373.077392578,191.497802734,158.691406250,182.342529297
,13.732910156,268.554687500,164.794921875,47.302246094,139.617919922,151.824951172,376.129150391,198.364257813,157.928466797,182.342529297
,9.918212891,258.636474609,164.031982422,48.065185547,139.617919922,153.350830078,376.129150391,203.704833984,154.113769531,181.579589844
,8.392333984,246.429443359,163.269042969,48.065185547,140.380859375,154.876708984,373.840332031,209.045410156,150.299072266,183.868408203
,6.103515625,230.407714844,160.217285156,49.591064453,138.854980469,156.402587891,369.262695313,212.097167969,146.484375000,183.105468750
,3.814697266,213.623046875,157.928466797,50.354003906,136.566162109,157.928466797,360.870361328,214.385986328,143.432617188,181.579589844
,4.577636719,199.127197266,157.165527344,51.116943359,133.514404297,159.454345703,350.952148438,217.437744141,143.432617188,181.579589844
,5.340576172,185.394287109,155.639648438,53.405761719,128.173828125,160.217285156,340.270996094,218.200683594,143.432617188,178.527832031
,6.866455078,175.476074219,155.639648438,54.168701172,124.359130859,161.743164063,331.878662109,220.489501953,143.432617188,177.001953125
,9.155273438,168.609619141,154.876708984,56.457519531,122.070312500,164.031982422,325.012207031,222.778320313,142.669677734,174.713134766
,10.681152344,160.980224609,154.876708984,59.509277344,121.307373047,167.083740234,318.908691406,226.593017578,142.669677734,170.135498047
,12.207031250,155.639648438,155.639648438,61.798095703,122.833251953,169.372558594,313.568115234,230.407714844,141.143798828,167.846679688
,14.495849609,149.536132813,154.876708984,65.612792969,124.359130859,170.898437500,305.938720703,231.933593750,138.854980469,164.031982422
,15.258789063,141.906738281,154.876708984,68.664550781,125.122070313,172.424316406,296.783447266,232.696533203,137.329101563,161.743164063
,17.547607422,133.514404297,152.587890625,70.190429688,127.410888672,172.424316406,286.865234375,231.170654297,135.803222656,161.743164063
,18.310546875,124.359130859,148.010253906,71.716308594,128.173828125,172.424316406,274.658203125,226.593017578,132.751464844,160.217285156
,19.836425781,114.440917969,144.195556641,71.716308594,128.936767578,173.187255859,261.688232422,222.015380859,129.699707031,160.217285156
,22.888183594,105.285644531,140.380859375,72.479248047,130.462646484,173.187255859,249.481201172,215.911865234,124.359130859,160.980224609
,23.651123047,97.656250000,139.617919922,71.716308594,131.988525391,173.950195313,238.800048828,209.808349609,120.544433594,160.217285156
,25.177001953,90.026855469,141.906738281,70.190429688,133.514404297,174.713134766,228.881835938,205.230712891,117.492675781,163.269042969
,25.939941406,81.634521484,144.958496094,70.190429688,135.803222656,174.713134766,220.489501953,200.653076172,117.492675781,164.794921875
,25.939941406,73.242187500,148.773193359,67.901611328,138.092041016,175.476074219,212.860107422,197.601318359,119.018554688,165.557861328
,27.465820313,64.849853516,151.062011719,67.901611328,138.854980469,176.239013672,205.993652344,196.838378906,120.544433594,168.609619141
,28.228759766,57.983398438,149.536132813,69.427490234,138.854980469,177.764892578,200.653076172,197.601318359,125.885009766,169.372558594
,29.754638672,52.642822266,147.247314453,68.664550781,137.329101563,180.816650391,195.312500000,199.127197266,130.462646484,171.661376953
,31.280517578,47.302246094,142.669677734,70.953369141,135.040283203,183.105468750,190.734863281,200.653076172,136.566162109,173.187255859
,32.043457031,41.198730469,138.092041016,74.768066406,131.988525391,184.631347656,186.920166016,199.890136719,144.195556641,173.950195313
,32.806396484,35.858154297,135.803222656,77.056884766,130.462646484,184.631347656,183.105468750,198.364257813,151.062011719,173.950195313
,32.043457031,32.043457031,132.751464844,81.634521484,128.936767578,183.868408203,179.290771484,196.075439453,157.165527344,171.661376953
,32.043457031,28.991699219,131.225585938,84.686279297,128.173828125,183.105468750,178.527832031,193.786621094,164.031982422,169.372558594
,32.043457031,27.465820313,128.936767578,86.212158203,127.410888672,181.579589844,177.001953125,192.260742188,170.135498047,165.557861328
,30.517578125,25.177001953,125.122070313,86.975097656,126.647949219,180.053710938,176.239013672,190.734863281,174.713134766,162.506103516
,28.228759766,23.651123047,123.596191406,86.212158203,125.122070313,177.764892578,176.239013672,189.971923828,181.579589844,162.506103516
,25.177001953,21.362304688,120.544433594,84.686279297,125.122070313,174.713134766,175.476074219,189.971923828,187.683105469,163.269042969
,21.362304688,18.310546875,119.018554688,82.397460938,123.596191406,171.661376953,174.713134766,188.446044922,195.312500000,164.794921875
,19.836425781,16.784667969,119.018554688,79.345703125,122.833251953,167.846679688,173.187255859,187.683105469,204.467773438,166.320800781
,19.836425781,15.258789063,118.255615234,77.056884766,122.070312500,164.794921875,170.898437500,185.394287109,210.571289063,167.083740234
,22.125244141,14.495849609,118.255615234,74.005126953,121.307373047,161.743164063,168.609619141,181.579589844,214.385986328,167.846679688
,25.939941406,14.495849609,118.255615234,72.479248047,122.070312500,157.928466797,165.557861328,178.527832031,212.860107422,169.372558594
,30.517578125,13.732910156,117.492675781,70.953369141,122.070312500,154.876708984,163.269042969,175.476074219,209.045410156,170.898437500
,35.095214844,14.495849609,115.966796875,69.427490234,122.833251953,152.587890625,161.743164063,172.424316406,203.704833984,173.187255859
,37.384033203,16.021728516,113.677978516,70.190429688,122.833251953,150.299072266,160.217285156,171.661376953,197.601318359,175.476074219
,38.146972656,16.784667969,112.152099609,69.427490234,123.596191406,149.536132813,158.691406250,170.135498047,193.786621094,176.239013672
,38.146972656,17.547607422,110.626220703,68.664550781,125.885009766,147.247314453,157.165527344,169.372558594,189.208984375,177.764892578
,37.384033203,18.310546875,108.337402344,68.664550781,128.173828125,146.484375000,154.876708984,169.372558594,184.631347656,177.764892578
,37.384033203,17.547607422,107.574462891,65.612792969,130.462646484,144.958496094,154.113769531,169.372558594,180.053710938,178.527832031
,38.146972656,18.310546875,105.285644531,64.086914063,131.225585938,142.669677734,153.350830078,168.609619141,173.950195313,180.053710938
,38.146972656,19.836425781,102.996826172,63.323974609,130.462646484,141.906738281,151.062011719,167.083740234,167.846679688,178.527832031
,38.146972656,22.888183594,101.470947266,62.561035156,130.462646484,138.854980469,148.010253906,164.794921875,163.269042969,178.527832031
