Trace Label,"Tr 1 : 85 mA","Tr 2 : 31 mA","Tr 3 : 30 mA","Tr 4 : 32 mA","Tr 5 : 33 mA","Tr 6 : 34 mA","Tr 7 : 35 mA","Tr 8 : 36 mA","Tr 9 : 37 mA","Tr 10 : 38 mA","Tr 11 : 39 mA","Tr 12 : 40 mA","Tr 13 : 41 mA","Tr 14 : 43 mA","Tr 15 : 45 mA","Tr 16 : 47 mA","Tr 17 : 50 mA","Tr 18 : 52 mA","Tr 19 : 49 mA","Tr 20 : 49 mA","Tr 21 : 48 mA","Tr 22 : 39 mA","Tr 23 : 36 mA","Tr 24 : 32 mA"
Sensitivity (µV/Div),2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
Hicut,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00,10000.00
Locut,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00
ms/Sample,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781,0.0781
Samples,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640
Trace Data (µV),4843.139648438,10898.590087891,8957.672119141,11180.877685547,4489.898681641,11537.170410156,9938.812255859,12113.952636719,18244.934082031,14629.364013672,13332.366943359,13340.759277344,19927.215576172,15910.339355469,6571.960449219,15097.808837891,7872.009277344,7789.611816406,8933.258056641,10772.705078125,7998.657226563,5841.064453125,12931.823730469,7580.566406250
,-9184.265136719,-3948.211669922,-3878.784179688,-4351.806640625,-4740.905761719,-5003.356933594,-5417.633056641,-5392.456054688,-5849.456787109,-5838.012695313,-5809.020996094,-6314.849853516,-6561.279296875,-6976.318359375,-6961.822509766,-7464.599609375,-7551.574707031,-7713.317871094,-7402.801513672,-7426.452636719,-7019.042968750,-6018.066406250,-5477.905273438,-5111.694335938
,-9266.662597656,-3905.487060547,-3828.430175781,-4319.763183594,-4705.810546875,-4980.468750000,-5393.218994141,-5358.886718750,-5809.020996094,-5799.865722656,-5771.636962891,-6278.228759766,-6533.050537109,-6968.688964844,-6938.934326172,-7467.651367188,-7557.678222656,-7736.206054688,-7401.275634766,-7432.556152344,-6966.400146484,-5975.341796875,-5412.292480469,-5046.081542969
,-9352.111816406,-3865.051269531,-3780.364990234,-4289.245605469,-4672.241210938,-4959.869384766,-5370.330810547,-5326.080322266,-5771.636962891,-5762.481689453,-5737.304687500,-6243.133544922,-6506.347656250,-6962.585449219,-6918.334960938,-7472.991943359,-7566.833496094,-7762.145996094,-7402.801513672,-7440.948486328,-6916.809082031,-5934.143066406,-5348.205566406,-4982.757568359
,-9437.561035156,-3826.904296875,-3734.588623047,-4259.490966797,-4640.197753906,-4938.507080078,-5348.968505859,-5293.273925781,-5734.252929688,-5726.623535156,-5703.735351563,-6209.564208984,-6483.459472656,-6957.244873047,-6898.498535156,-7479.858398438,-7579.040527344,-7789.611816406,-7404.327392578,-7453.155517578,-6871.795654297,-5893.707275391,-5285.644531250,-4918.670654297
,-9522.247314453,-3789.520263672,-3690.338134766,-4229.736328125,-4609.680175781,-4916.381835938,-5327.606201172,-5261.993408203,-5698.394775391,-5691.528320313,-5672.454833984,-6177.520751953,-6459.808349609,-6951.141357422,-6875.610351563,-7486.724853516,-7590.484619141,-7819.366455078,-7405.853271484,-7466.125488281,-6829.071044922,-5854.034423828,-5223.846435547,-4855.346679688
,-9605.407714844,-3753.662109375,-3648.376464844,-4199.218750000,-4580.688476563,-4894.256591797,-5306.243896484,-5232.238769531,-5660.247802734,-5654.907226563,-5638.885498047,-6146.240234375,-6436.157226563,-6942.749023438,-6853.485107422,-7489.776611328,-7601.928710938,-7848.358154297,-7407.379150391,-7479.858398438,-6787.109375000,-5815.887451172,-5164.337158203,-4792.022705078
,-9686.279296875,-3718.566894531,-3607.177734375,-4167.175292969,-4552.459716797,-4872.894287109,-5285.644531250,-5202.484130859,-5619.049072266,-5618.286132813,-5604.553222656,-6114.959716797,-6409.454345703,-6932.830810547,-6831.359863281,-7491.302490234,-7611.083984375,-7878.112792969,-7408.905029297,-7492.065429688,-6744.384765625,-5778.503417969,-5105.590820313,-4730.224609375
,-9763.336181641,-3683.471679688,-3566.741943359,-4135.131835938,-4524.230957031,-4852.294921875,-5263.519287109,-5174.255371094,-5577.850341797,-5581.665039063,-5567.169189453,-6082.153320313,-6381.988525391,-6919.860839844,-6809.234619141,-7490.539550781,-7617.187500000,-7906.341552734,-7408.905029297,-7501.983642578,-6699.371337891,-5741.882324219,-5047.607421875,-4671.478271484
,-9837.341308594,-3649.902343750,-3528.594970703,-4103.088378906,-4496.002197266,-4830.932617188,-5240.631103516,-5145.263671875,-5535.888671875,-5545.043945313,-5529.022216797,-6048.583984375,-6352.233886719,-6906.127929688,-6788.635253906,-7485.961914063,-7621.002197266,-7929.992675781,-7405.853271484,-7508.850097656,-6652.832031250,-5705.261230469,-4991.149902344,-4613.494873047
,-9906.005859375,-3617.095947266,-3493.499755859,-4068.756103516,-4466.247558594,-4808.807373047,-5217.742919922,-5115.509033203,-5493.927001953,-5508.422851563,-5489.349365234,-6013.488769531,-6321.716308594,-6891.632080078,-6767.272949219,-7479.858398438,-7621.002197266,-7949.066162109,-7398.223876953,-7513.427734375,-6604.766845703,-5667.114257813,-4936.981201172,-4557.800292969
,-9968.566894531,-3586.578369141,-3460.693359375,-4034.423828125,-4434.967041016,-4785.919189453,-5192.565917969,-5084.228515625,-5451.202392578,-5469.512939453,-5448.913574219,-5978.393554688,-6288.909912109,-6874.847412109,-6742.858886719,-7470.703125000,-7617.187500000,-7962.036132813,-7384.490966797,-7512.664794922,-6556.701660156,-5628.204345703,-4885.101318359,-4502.105712891
,-10027.313232422,-3556.823730469,-3429.412841797,-3998.565673828,-4402.923583984,-4760.742187500,-5166.625976563,-5052.185058594,-5406.951904297,-5428.314208984,-5408.477783203,-5942.535400391,-6253.814697266,-6856.536865234,-6716.156005859,-7457.733154297,-7609.558105469,-7969.665527344,-7365.417480469,-7507.324218750,-6508.636474609,-5586.242675781,-4835.510253906,-4447.937011719
,-10081.481933594,-3526.306152344,-3398.895263672,-3961.181640625,-4368.591308594,-4734.039306641,-5138.397216797,-5018.615722656,-5360.412597656,-5385.589599609,-5367.279052734,-5905.914306641,-6215.667724609,-6835.174560547,-6686.401367188,-7441.711425781,-7599.639892578,-7974.243164063,-7342.529296875,-7496.643066406,-6459.045410156,-5544.281005859,-4785.919189453,-4394.531250000
,-10129.547119141,-3494.262695313,-3366.088867188,-3924.560546875,-4334.259033203,-4706.573486328,-5107.116699219,-4983.520507813,-5311.584472656,-5342.102050781,-5326.080322266,-5867.767333984,-6174.468994141,-6809.997558594,-6652.832031250,-7423.400878906,-7585.906982422,-7975.769042969,-7316.589355469,-7479.858398438,-6407.928466797,-5500.030517578,-4736.328125000,-4343.414306641
,-10173.797607422,-3460.693359375,-3331.756591797,-3886.413574219,-4300.689697266,-4676.818847656,-5075.073242188,-4949.188232422,-5261.230468750,-5297.851562500,-5284.118652344,-5826.568603516,-6130.981445313,-6783.294677734,-6617.736816406,-7402.801513672,-7569.885253906,-7971.954345703,-7286.834716797,-7458.496093750,-6355.285644531,-5456.542968750,-4685.211181641,-4292.297363281
,-10213.470458984,-3426.361083984,-3294.372558594,-3848.266601563,-4267.120361328,-4646.301269531,-5041.503906250,-4911.804199219,-5210.876464844,-5252.838134766,-5241.394042969,-5784.606933594,-6085.205078125,-6752.777099609,-6579.589843750,-7377.624511719,-7550.048828125,-7962.799072266,-7254.791259766,-7433.319091797,-6302.642822266,-5413.055419922,-4633.331298828,-4241.180419922
,-10250.091552734,-3392.028808594,-3256.225585938,-3809.356689453,-4234.313964844,-4611.968994141,-5005.645751953,-4869.842529297,-5158.996582031,-5206.298828125,-5197.143554688,-5738.830566406,-6036.376953125,-6719.207763672,-6537.628173828,-7347.869873047,-7524.871826172,-7946.777343750,-7218.170166016,-7402.801513672,-6249.237060547,-5368.804931641,-4580.688476563,-4188.537597656
,-10287.475585938,-3357.696533203,-3215.789794922,-3768.920898438,-4200.744628906,-4575.347900391,-4966.735839844,-4826.354980469,-5106.353759766,-5157.470703125,-5151.367187500,-5690.765380859,-5986.022949219,-6682.586669922,-6492.614746094,-7312.774658203,-7493.591308594,-7924.652099609,-7178.497314453,-7369.232177734,-6195.068359375,-5323.028564453,-4528.808593750,-4135.894775391
,-10326.385498047,-3322.601318359,-3173.828125000,-3728.485107422,-4166.412353516,-4535.675048828,-4925.537109375,-4780.578613281,-5052.185058594,-5105.590820313,-5102.539062500,-5641.174316406,-5933.380126953,-6642.150878906,-6444.549560547,-7271.575927734,-7457.733154297,-7898.712158203,-7136.535644531,-7331.848144531,-6137.847900391,-5274.200439453,-4476.165771484,-4084.014892578
,-10367.584228516,-3285.217285156,-3131.866455078,-3688.049316406,-4130.554199219,-4493.713378906,-4883.575439453,-4733.276367188,-4996.490478516,-5053.710937500,-5052.947998047,-5587.768554688,-5879.211425781,-6599.426269531,-6394.958496094,-7229.614257813,-7418.060302734,-7872.009277344,-7092.285156250,-7292.175292969,-6077.575683594,-5224.609375000,-4421.997070313,-4034.423828125
,-10411.834716797,-3247.070312500,-3090.667724609,-3648.376464844,-4091.644287109,-4453.277587891,-4840.087890625,-4687.500000000,-4941.558837891,-5004.882812500,-5003.356933594,-5533.599853516,-5825.042724609,-6555.938720703,-6344.604492188,-7186.126708984,-7376.098632813,-7843.780517578,-7048.034667969,-7251.739501953,-6015.777587891,-5172.729492188,-4367.065429688,-3985.595703125
,-10460.662841797,-3208.923339844,-3050.994873047,-3609.466552734,-4051.971435547,-4412.841796875,-4798.126220703,-4641.723632813,-4888.153076172,-4956.817626953,-4955.291748047,-5480.957031250,-5771.636962891,-6512.451171875,-6295.013427734,-7144.165039063,-7333.374023438,-7815.551757813,-7003.784179688,-7211.303710938,-5953.216552734,-5121.612548828,-4312.133789063,-3939.056396484
,-10514.068603516,-3172.302246094,-3013.610839844,-3572.082519531,-4011.535644531,-4373.931884766,-4757.690429688,-4595.184326172,-4837.036132813,-4912.567138672,-4908.752441406,-5429.840087891,-5718.994140625,-6469.726562500,-6245.422363281,-7102.966308594,-7289.886474609,-7785.034179688,-6957.244873047,-7171.630859375,-5890.655517578,-5071.258544922,-4258.728027344,-3890.991210938
,-10574.340820313,-3137.207031250,-2978.515625000,-3534.698486328,-3971.862792969,-4336.547851563,-4717.254638672,-4549.407958984,-4786.682128906,-4869.842529297,-4862.976074219,-5381.011962891,-5668.640136719,-6427.001953125,-6195.831298828,-7064.056396484,-7247.161865234,-7754.516601563,-6910.705566406,-7130.432128906,-5829.620361328,-5020.141601563,-4207.611083984,-3842.163085938
,-10641.479492188,-3103.637695313,-2944.183349609,-3498.077392578,-3933.715820313,-4301.452636719,-4677.581787109,-4504.394531250,-4737.854003906,-4824.829101563,-4817.199707031,-5332.946777344,-5619.049072266,-6385.040283203,-6147.766113281,-7025.146484375,-7205.963134766,-7723.999023438,-6862.640380859,-7090.759277344,-5769.348144531,-4970.550537109,-4158.020019531,-3794.860839844
,-10715.484619141,-3071.594238281,-2910.614013672,-3462.982177734,-3897.857666016,-4267.120361328,-4637.908935547,-4460.906982422,-4690.551757813,-4780.578613281,-4771.423339844,-5286.407470703,-5570.220947266,-6345.367431641,-6100.463867188,-6988.525390625,-7167.053222656,-7695.770263672,-6815.338134766,-7051.849365234,-5710.601806641,-4920.959472656,-4110.717773438,-3748.321533203
,-10794.830322266,-3040.313720703,-2877.044677734,-3427.886962891,-3863.525390625,-4235.076904297,-4598.236083984,-4419.708251953,-4645.538330078,-4736.328125000,-4726.409912109,-5239.868164063,-5522.918701172,-6306.457519531,-6055.450439453,-6954.956054688,-7131.195068359,-7672.119140625,-6770.324707031,-7015.228271484,-5653.381347656,-4872.894287109,-4064.941406250,-3702.545166016
,-10874.938964844,-3010.559082031,-2845.764160156,-3395.843505859,-3829.956054688,-4204.559326172,-4560.852050781,-4380.798339844,-4602.050781250,-4694.366455078,-4685.974121094,-5196.380615234,-5480.194091797,-6272.888183594,-6012.725830078,-6924.438476563,-7100.677490234,-7653.808593750,-6727.600097656,-6983.184814453,-5599.975585938,-4826.354980469,-4019.927978516,-3658.294677734
,-10952.758789063,-2982.330322266,-2816.772460938,-3366.851806641,-3797.149658203,-4176.330566406,-4528.045654297,-4343.414306641,-4562.377929688,-4656.219482422,-4648.590087891,-5155.944824219,-5440.521240234,-6242.370605469,-5973.052978516,-6899.261474609,-7073.974609375,-7643.127441406,-6687.164306641,-6956.481933594,-5549.621582031,-4782.104492188,-3976.440429688,-3614.807128906
,-11024.475097656,-2956.390380859,-2789.306640625,-3339.385986328,-3765.106201172,-4151.916503906,-4501.342773438,-4309.082031250,-4524.230957031,-4621.887207031,-4615.783691406,-5117.034912109,-5404.663085938,-6216.430664063,-5935.668945313,-6878.662109375,-7052.612304688,-7640.075683594,-6649.780273438,-6935.119628906,-5501.556396484,-4740.905761719,-3934.478759766,-3571.319580078
,-11086.273193359,-2932.739257813,-2763.366699219,-3314.971923828,-3736.114501953,-4131.317138672,-4479.980468750,-4277.038574219,-4489.135742188,-4589.843750000,-4584.503173828,-5081.176757813,-5371.856689453,-6194.305419922,-5901.336669922,-6861.114501953,-7036.590576172,-7643.890380859,-6615.447998047,-6919.097900391,-5455.017089844,-4700.469970703,-3894.805908203,-3529.357910156
,-11135.101318359,-2911.376953125,-2737.426757813,-3292.846679688,-3709.411621094,-4112.243652344,-4460.906982422,-4247.283935547,-4455.566406250,-4557.800292969,-4551.696777344,-5044.555664063,-5338.287353516,-6172.180175781,-5868.530273438,-6844.329833984,-7025.146484375,-7649.993896484,-6583.404541016,-6905.364990234,-5408.477783203,-4662.322998047,-3855.895996094,-3488.159179688
,-11170.959472656,-2889.251708984,-2711.486816406,-3270.721435547,-3684.234619141,-4094.696044922,-4441.070556641,-4217.529296875,-4421.234130859,-4525.756835938,-4519.653320313,-5006.408691406,-5304.718017578,-6149.291992188,-5838.012695313,-6827.545166016,-7014.465332031,-7656.097412109,-6552.886962891,-6891.632080078,-5361.175537109,-4624.176025391,-3816.986083984,-3447.723388672
,-11195.373535156,-2864.837646484,-2685.546875000,-3248.596191406,-3660.583496094,-4075.622558594,-4417.419433594,-4187.774658203,-4386.901855469,-4492.950439453,-4486.846923828,-4966.735839844,-5271.148681641,-6125.640869141,-5807.495117188,-6811.523437500,-7002.258300781,-7658.386230469,-6522.369384766,-6878.662109375,-5314.636230469,-4585.266113281,-3776.550292969,-3408.050537109
,-11209.869384766,-2839.660644531,-2659.606933594,-3224.945068359,-3635.406494141,-4053.497314453,-4392.242431641,-4157.257080078,-4351.043701172,-4458.618164063,-4455.566406250,-4925.537109375,-5236.816406250,-6101.989746094,-5777.740478516,-6792.449951172,-6987.762451172,-7655.334472656,-6491.851806641,-6864.929199219,-5268.859863281,-4544.830322266,-3733.825683594,-3369.140625000
,-11215.209960938,-2812.957763672,-2633.666992188,-3199.005126953,-3607.177734375,-4029.846191406,-4365.539550781,-4124.450683594,-4313.659667969,-4425.048828125,-4424.285888672,-4884.338378906,-5202.484130859,-6079.101562500,-5747.222900391,-6772.613525391,-6969.451904297,-7649.230957031,-6459.808349609,-6848.907470703,-5223.846435547,-4504.394531250,-3690.338134766,-3330.230712891
,-11211.395263672,-2786.254882813,-2606.964111328,-3172.302246094,-3578.186035156,-4004.669189453,-4339.599609375,-4091.644287109,-4276.275634766,-4391.479492188,-4393.005371094,-4843.139648438,-5168.151855469,-6056.976318359,-5714.416503906,-6751.251220703,-6948.852539063,-7640.075683594,-6427.001953125,-6832.885742188,-5180.358886719,-4461.669921875,-3648.376464844,-3290.557861328
,-11195.373535156,-2759.552001953,-2579.498291016,-3146.362304688,-3547.668457031,-3979.492187500,-4314.422607422,-4058.074951172,-4238.891601563,-4356.384277344,-4360.198974609,-4801.177978516,-5131.530761719,-6035.614013672,-5683.135986328,-6725.311279297,-6926.727294922,-7627.105712891,-6394.195556641,-6815.338134766,-5137.634277344,-4420.471191406,-3607.177734375,-3251.647949219
,-11167.144775391,-2732.849121094,-2552.032470703,-3119.659423828,-3517.150878906,-3953.552246094,-4287.719726563,-4023.742675781,-4201.507568359,-4320.526123047,-4325.866699219,-4758.453369141,-5092.620849609,-6015.014648438,-5651.092529297,-6697.082519531,-6902.313232422,-7610.321044922,-6359.863281250,-6793.212890625,-5092.620849609,-4381.561279297,-3569.030761719,-3212.738037109
,-11127.471923828,-2704.620361328,-2522.277832031,-3092.956542969,-3485.870361328,-3925.323486328,-4258.728027344,-3989.410400391,-4164.886474609,-4283.905029297,-4290.008544922,-4713.439941406,-5050.659179688,-5990.600585938,-5619.049072266,-6666.564941406,-6873.321533203,-7587.432861328,-6323.242187500,-6768.798828125,-5046.844482422,-4341.888427734,-3531.646728516,-3175.354003906
,-11075.592041016,-2674.865722656,-2493.286132813,-3066.253662109,-3453.826904297,-3894.805908203,-4228.973388672,-3953.552246094,-4125.976562500,-4244.995117188,-4254.150390625,-4668.426513672,-5006.408691406,-5963.897705078,-5586.242675781,-6631.469726563,-6838.989257813,-7557.678222656,-6283.569335938,-6740.570068359,-5000.305175781,-4302.978515625,-3493.499755859,-3138.732910156
,-11014.556884766,-2642.822265625,-2465.057373047,-3034.973144531,-3420.257568359,-3862.762451172,-4197.692871094,-3915.405273438,-4085.540771484,-4205.322265625,-4217.529296875,-4621.887207031,-4961.395263672,-5931.091308594,-5549.621582031,-6594.085693359,-6797.027587891,-7520.294189453,-6238.555908203,-6708.526611328,-4952.239990234,-4261.779785156,-3456.115722656,-3102.874755859
,-10944.366455078,-2610.015869141,-2436.065673828,-3000.640869141,-3384.399414063,-3828.430175781,-4165.649414063,-3874.969482422,-4042.816162109,-4161.834716797,-4180.145263672,-4574.584960938,-4914.093017578,-5892.944335938,-5508.422851563,-6553.649902344,-6748.199462891,-7477.569580078,-6187.438964844,-6671.142578125,-4904.937744141,-4218.292236328,-3417.968750000,-3067.779541016
,-10865.783691406,-2575.683593750,-2407.836914063,-2962.493896484,-3348.541259766,-3792.572021484,-4131.317138672,-3831.481933594,-3998.565673828,-4116.058349609,-4142.761230469,-4524.993896484,-4865.264892578,-5850.219726563,-5462.646484375,-6507.110595703,-6693.267822266,-7429.504394531,-6133.270263672,-6627.655029297,-4857.635498047,-4174.804687500,-3378.295898438,-3031.921386719
,-10781.860351563,-2541.351318359,-2377.319335938,-2922.058105469,-3311.157226563,-3755.950927734,-4094.696044922,-3787.231445313,-3951.263427734,-4067.230224609,-4103.851318359,-4473.876953125,-4812.622070313,-5801.391601563,-5414.581298828,-6457.519531250,-6634.521484375,-7375.335693359,-6074.523925781,-6577.301025391,-4807.281494141,-4129.791259766,-3338.623046875,-2997.589111328
,-10691.833496094,-2507.019042969,-2345.275878906,-2880.859375000,-3272.247314453,-3717.803955078,-4055.023193359,-3741.455078125,-3900.146484375,-4016.113281250,-4062.652587891,-4418.945312500,-4756.927490234,-5748.748779297,-5364.227294922,-6402.587890625,-6571.197509766,-7315.063476563,-6011.962890625,-6520.843505859,-4755.401611328,-4084.014892578,-3295.898437500,-2962.493896484
,-10593.414306641,-2471.923828125,-2310.943603516,-2839.660644531,-3232.574462891,-3677.368164063,-4013.061523438,-3694.915771484,-3847.503662109,-3964.233398438,-4020.690917969,-4361.724853516,-4698.181152344,-5693.054199219,-5310.821533203,-6343.078613281,-6504.058837891,-7248.687744141,-5947.113037109,-6460.571289063,-4700.469970703,-4036.712646484,-3250.122070313,-2927.398681641
,-10485.076904297,-2436.065673828,-2275.848388672,-2799.224853516,-3190.612792969,-3635.406494141,-3970.336914063,-3646.850585938,-3794.860839844,-3910.827636719,-3975.677490234,-4305.267333984,-4638.671875000,-5635.833740234,-5255.889892578,-6281.280517578,-6436.157226563,-7175.445556641,-5879.974365234,-6396.484375000,-4643.249511719,-3987.121582031,-3202.056884766,-2890.777587891
,-10365.295410156,-2400.207519531,-2241.516113281,-2758.026123047,-3146.362304688,-3590.393066406,-3926.086425781,-3596.496582031,-3742.980957031,-3857.421875000,-3929.901123047,-4248.046875000,-4578.399658203,-5576.324462891,-5197.906494141,-6216.430664063,-6363.677978516,-7096.862792969,-5809.783935547,-6330.871582031,-4584.503173828,-3934.478759766,-3152.465820313,-2851.867675781
,-10236.358642578,-2363.586425781,-2208.709716797,-2718.353271484,-3102.874755859,-3544.616699219,-3879.547119141,-3546.142578125,-3691.864013672,-3803.253173828,-3881.835937500,-4191.589355469,-4516.601562500,-5514.526367188,-5137.634277344,-6147.766113281,-6289.672851563,-7013.702392578,-5738.830566406,-6262.969970703,-4524.230957031,-3879.547119141,-3103.637695313,-2809.906005859
,-10100.555419922,-2325.439453125,-2177.429199219,-2677.917480469,-3057.861328125,-3498.077392578,-3831.481933594,-3496.551513672,-3639.984130859,-3747.558593750,-3833.007812500,-4135.131835938,-4454.803466797,-5449.676513672,-5075.836181641,-6076.812744141,-6212.615966797,-6926.727294922,-5664.825439453,-6190.490722656,-4463.958740234,-3823.089599609,-3056.335449219,-2766.418457031
,-9960.937500000,-2284.240722656,-2146.148681641,-2637.481689453,-3012.084960938,-3448.486328125,-3779.602050781,-3446.197509766,-3585.815429688,-3691.864013672,-3782.653808594,-4076.385498047,-4389.953613281,-5382.537841797,-5010.986328125,-6002.807617188,-6134.033203125,-6837.463378906,-5587.005615234,-6114.959716797,-4400.634765625,-3766.632080078,-3009.033203125,-2722.167968750
,-9821.319580078,-2243.041992188,-2113.342285156,-2597.808837891,-2967.071533203,-3399.658203125,-3726.196289063,-3395.843505859,-3531.646728516,-3635.406494141,-3731.536865234,-4016.876220703,-4325.866699219,-5315.399169922,-4944.610595703,-5929.565429688,-6054.687500000,-6747.436523438,-5509.185791016,-6038.665771484,-4338.073730469,-3710.174560547,-2960.968017578,-2677.917480469
,-9683.227539063,-2202.606201172,-2081.298828125,-2558.898925781,-2921.295166016,-3349.304199219,-3672.790527344,-3345.489501953,-3479.003906250,-3578.948974609,-3681.182861328,-3957.366943359,-4264.068603516,-5249.786376953,-4876.708984375,-5858.612060547,-5976.867675781,-6658.935546875,-5431.365966797,-5965.423583984,-4276.275634766,-3653.717041016,-2911.376953125,-2632.904052734
,-9548.950195313,-2165.222167969,-2050.781250000,-2522.277832031,-2876.281738281,-3300.476074219,-3621.673583984,-3293.609619141,-3428.649902344,-3524.780273438,-3633.117675781,-3900.146484375,-4206.085205078,-5187.988281250,-4811.096191406,-5792.236328125,-5900.573730469,-6573.486328125,-5356.597900391,-5895.233154297,-4215.240478516,-3598.785400391,-2862.548828125,-2587.890625000
,-9418.487548828,-2133.941650391,-2022.552490234,-2487.945556641,-2832.794189453,-3255.462646484,-3574.371337891,-3245.544433594,-3380.584716797,-3473.663330078,-3588.867187500,-3846.740722656,-4152.679443359,-5130.767822266,-4747.772216797,-5731.201171875,-5828.094482422,-6492.614746094,-5287.170410156,-5828.857421875,-4157.257080078,-3543.853759766,-2815.246582031,-2542.114257813
,-9291.076660156,-2108.001708984,-1998.138427734,-2456.665039063,-2793.121337891,-3213.500976563,-3529.357910156,-3201.293945313,-3335.571289063,-3426.361083984,-3547.668457031,-3798.675537109,-4102.325439453,-5076.599121094,-4688.262939453,-5673.217773438,-5760.955810547,-6415.557861328,-5223.846435547,-5764.770507813,-4101.562500000,-3492.736816406,-2770.996093750,-2498.626708984
,-9166.717529297,-2087.402343750,-1976.776123047,-2428.436279297,-2757.263183594,-3176.116943359,-3487.396240234,-3160.858154297,-3292.083740234,-3382.110595703,-3507.995605469,-3752.899169922,-4054.260253906,-5024.719238281,-4632.568359375,-5618.286132813,-5699.157714844,-6343.841552734,-5165.100097656,-5702.972412109,-4048.919677734,-3444.671630859,-2730.560302734,-2458.190917969
,-9043.121337891,-2068.328857422,-1958.465576172,-2402.496337891,-2725.982666016,-3138.732910156,-3447.723388672,-3125.000000000,-3250.122070313,-3340.148925781,-3470.611572266,-3709.411621094,-4007.720947266,-4972.076416016,-4579.925537109,-5562.591552734,-5641.174316406,-6273.651123047,-5108.642578125,-5641.174316406,-4000.091552734,-3400.421142578,-2692.413330078,-2420.806884766
,-8918.762207031,-2048.492431641,-1941.680908203,-2378.082275391,-2695.465087891,-3102.111816406,-3408.050537109,-3092.193603516,-3208.160400391,-3300.476074219,-3433.990478516,-3665.161132813,-3962.707519531,-4918.670654297,-4528.045654297,-5506.896972656,-5586.242675781,-6203.460693359,-5052.947998047,-5578.613281250,-3955.078125000,-3359.985351563,-2655.792236328,-2388.000488281
,-8792.114257813,-2028.656005859,-1925.659179688,-2354.431152344,-2664.947509766,-3064.727783203,-3368.377685547,-3058.624267578,-3165.435791016,-3260.040283203,-3397.369384766,-3621.673583984,-3919.219970703,-4865.264892578,-4476.165771484,-5450.439453125,-5530.548095703,-6132.507324219,-4996.490478516,-5516.052246094,-3913.116455078,-3320.312500000,-2619.934082031,-2358.245849609
