Test Name,M-max Lower Leg Ampl Lines
Test Item,Left Gastroc
Patient Name,"followup  s2718tdvg"
Patient ID,
Test Date,11/19/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 28 mA : 200 탎","Tr 3 : 67 mA : 200 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 200 탎","Tr 6 : 100 mA : 200 탎","Tr 7 : 100 mA : 200 탎","Tr 8 : 100 mA : 300 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 400 탎","Tr 11 : 100 mA : 400 탎","Tr 12 : 100 mA : 400 탎","Tr 13 : 100 mA : 500 탎"
,35.858154297,42.724609375,-82.397460938,-94.604492188,-2.288818359,3.814697266,-52.642822266,-49.591064453,-138.092041016,-35.858154297,-56.457519531,-32.806396484,-20.599365234
,35.095214844,49.591064453,-78.582763672,-85.449218750,0.000000000,11.444091797,-52.642822266,-55.694580078,-135.040283203,-41.198730469,-54.931640625,-24.414062500,-32.806396484
,34.332275391,52.642822266,-73.242187500,-75.531005859,3.814697266,16.021728516,-53.405761719,-60.272216797,-129.699707031,-42.724609375,-54.168701172,-12.969970703,-44.250488281
,32.806396484,51.879882813,-64.849853516,-66.375732422,9.918212891,19.836425781,-54.168701172,-61.035156250,-123.596191406,-42.724609375,-52.642822266,-1.525878906,-53.405761719
,32.043457031,45.776367188,-54.168701172,-54.168701172,19.073486328,21.362304688,-54.931640625,-61.798095703,-116.729736328,-41.961669922,-51.116943359,9.155273438,-59.509277344
,30.517578125,38.146972656,-41.198730469,-42.724609375,33.569335938,21.362304688,-51.879882813,-62.561035156,-107.574462891,-39.672851563,-48.828125000,21.362304688,-62.561035156
,29.754638672,26.702880859,-28.228759766,-32.043457031,51.879882813,21.362304688,-46.539306641,-63.323974609,-98.419189453,-35.095214844,-44.250488281,31.280517578,-62.561035156
,28.991699219,15.258789063,-14.495849609,-22.125244141,72.479248047,18.310546875,-39.672851563,-64.086914063,-89.263916016,-29.754638672,-38.909912109,41.198730469,-59.509277344
,28.991699219,3.051757813,-0.762939453,-13.732910156,92.315673828,15.258789063,-29.754638672,-62.561035156,-77.819824219,-19.073486328,-32.806396484,50.354003906,-54.931640625
,28.228759766,-10.681152344,12.207031250,-6.866455078,109.100341797,12.207031250,-19.073486328,-60.272216797,-67.901611328,-8.392333984,-26.702880859,57.220458984,-48.828125000
,28.991699219,-23.651123047,25.939941406,0.762939453,119.018554688,10.681152344,-7.629394531,-54.931640625,-57.983398438,0.762939453,-21.362304688,62.561035156,-45.013427734
,28.228759766,-36.621093750,39.672851563,9.155273438,123.596191406,10.681152344,3.814697266,-48.828125000,-48.828125000,11.444091797,-16.021728516,64.849853516,-43.487548828
,28.228759766,-50.354003906,53.405761719,17.547607422,124.359130859,11.444091797,13.732910156,-41.198730469,-41.198730469,19.836425781,-9.155273438,65.612792969,-43.487548828
,27.465820313,-61.798095703,67.901611328,25.939941406,122.070312500,12.969970703,22.125244141,-32.043457031,-33.569335938,27.465820313,-0.762939453,63.323974609,-44.250488281
,25.939941406,-75.531005859,83.923339844,35.095214844,119.781494141,14.495849609,29.754638672,-21.362304688,-28.228759766,34.332275391,7.629394531,60.272216797,-45.013427734
,25.177001953,-93.078613281,100.708007813,43.487548828,119.781494141,18.310546875,35.095214844,-12.207031250,-22.888183594,40.435791016,16.784667969,54.931640625,-44.250488281
,24.414062500,-112.915039063,117.492675781,53.405761719,119.781494141,24.414062500,41.198730469,-2.288818359,-19.836425781,46.539306641,25.177001953,48.828125000,-45.013427734
,23.651123047,-135.803222656,135.040283203,64.086914063,122.070312500,32.806396484,45.776367188,3.814697266,-17.547607422,51.116943359,31.280517578,44.250488281,-45.013427734
,24.414062500,-154.876708984,149.536132813,74.005126953,124.359130859,40.435791016,49.591064453,8.392333984,-10.681152344,55.694580078,35.858154297,43.487548828,-44.250488281
,24.414062500,-167.083740234,161.743164063,81.634521484,124.359130859,47.302246094,52.642822266,11.444091797,-3.051757813,60.272216797,38.146972656,47.302246094,-42.724609375
,25.939941406,-171.661376953,170.135498047,86.975097656,124.359130859,51.879882813,54.931640625,11.444091797,6.866455078,63.323974609,39.672851563,54.931640625,-39.672851563
,26.702880859,-168.609619141,175.476074219,90.026855469,127.410888672,52.642822266,57.983398438,9.918212891,19.073486328,66.375732422,39.672851563,66.375732422,-36.621093750
,26.702880859,-161.743164063,178.527832031,90.026855469,136.566162109,52.642822266,60.272216797,10.681152344,28.228759766,67.901611328,41.198730469,77.819824219,-34.332275391
,26.702880859,-152.587890625,180.816650391,90.026855469,155.639648438,51.879882813,61.798095703,12.969970703,36.621093750,67.138671875,41.198730469,89.263916016,-32.806396484
,25.177001953,-141.143798828,181.579589844,89.263916016,183.868408203,51.879882813,62.561035156,17.547607422,42.724609375,66.375732422,36.621093750,99.945068359,-30.517578125
,25.939941406,-125.122070313,183.868408203,87.738037109,215.911865234,52.642822266,62.561035156,25.177001953,48.065185547,61.798095703,31.280517578,106.811523438,-25.939941406
,26.702880859,-100.708007813,185.394287109,87.738037109,245.666503906,54.168701172,62.561035156,34.332275391,50.354003906,57.220458984,23.651123047,109.863281250,-19.836425781
,28.228759766,-69.427490234,187.683105469,86.212158203,269.317626953,55.694580078,64.086914063,44.250488281,51.116943359,52.642822266,16.784667969,110.626220703,-9.155273438
,31.280517578,-32.043457031,191.497802734,86.975097656,285.339355469,57.983398438,66.375732422,53.405761719,48.828125000,46.539306641,12.207031250,107.574462891,0.000000000
,32.043457031,7.629394531,194.549560547,88.500976563,296.020507813,61.798095703,68.664550781,61.798095703,46.539306641,41.961669922,9.155273438,104.522705078,9.918212891
,32.806396484,48.065185547,199.127197266,93.078613281,305.175781250,66.375732422,69.427490234,69.427490234,45.776367188,37.384033203,6.866455078,101.470947266,18.310546875
,33.569335938,88.500976563,204.467773438,101.470947266,318.145751953,70.190429688,70.953369141,76.293945313,48.065185547,34.332275391,3.051757813,99.182128906,24.414062500
,34.332275391,128.173828125,212.097167969,109.863281250,334.930419922,74.005126953,71.716308594,82.397460938,51.879882813,32.806396484,-0.762939453,97.656250000,30.517578125
,34.332275391,164.794921875,221.252441406,119.018554688,360.870361328,77.819824219,73.242187500,90.026855469,56.457519531,31.280517578,-3.814697266,95.367431641,35.858154297
,35.095214844,198.364257813,231.933593750,125.122070313,393.676757813,79.345703125,77.056884766,96.130371094,62.561035156,30.517578125,-4.577636719,93.078613281,40.435791016
,34.332275391,227.355957031,240.325927734,128.936767578,430.297851563,83.160400391,83.160400391,100.708007813,67.138671875,29.754638672,-1.525878906,88.500976563,44.250488281
,32.806396484,251.007080078,244.903564453,131.988525391,471.496582031,85.449218750,90.789794922,102.233886719,71.716308594,28.991699219,3.051757813,82.397460938,47.302246094
,32.043457031,270.843505859,243.377685547,133.514404297,511.169433594,86.212158203,99.945068359,101.470947266,76.293945313,29.754638672,9.155273438,77.056884766,51.116943359
,31.280517578,285.339355469,235.748291016,135.040283203,549.316406250,86.212158203,109.100341797,99.945068359,80.108642578,32.806396484,16.784667969,72.479248047,54.931640625
,30.517578125,296.020507813,222.778320313,138.092041016,579.833984375,83.923339844,117.492675781,99.945068359,84.686279297,38.146972656,25.939941406,70.953369141,58.746337891
,29.754638672,302.124023438,206.756591797,142.669677734,600.433349609,80.871582031,124.359130859,100.708007813,89.263916016,45.776367188,40.435791016,72.479248047,63.323974609
,29.754638672,302.886962891,190.734863281,146.484375000,602.722167969,78.582763672,128.173828125,102.233886719,92.315673828,54.168701172,61.035156250,75.531005859,67.138671875
,28.991699219,301.361083984,175.476074219,150.299072266,582.885742188,77.056884766,130.462646484,102.996826172,94.604492188,61.035156250,83.923339844,79.345703125,70.953369141
,27.465820313,295.257568359,160.980224609,152.587890625,543.975830078,77.056884766,131.988525391,102.233886719,95.367431641,67.901611328,111.389160156,84.686279297,76.293945313
,28.228759766,285.339355469,148.773193359,151.824951172,489.044189453,77.056884766,132.751464844,99.182128906,96.130371094,73.242187500,139.617919922,89.263916016,82.397460938
,28.228759766,275.421142578,135.803222656,149.536132813,424.957275391,77.819824219,133.514404297,95.367431641,96.893310547,76.293945313,167.846679688,93.078613281,88.500976563
,28.228759766,264.739990234,123.596191406,145.721435547,361.633300781,77.056884766,133.514404297,90.789794922,97.656250000,77.819824219,196.075439453,95.367431641,94.604492188
,30.517578125,255.584716797,109.100341797,141.143798828,299.072265625,75.531005859,131.225585938,83.923339844,99.945068359,74.768066406,221.252441406,95.367431641,99.182128906
,31.280517578,249.481201172,92.315673828,135.040283203,238.800048828,74.768066406,127.410888672,75.531005859,102.996826172,69.427490234,243.377685547,95.367431641,101.470947266
,32.043457031,242.614746094,74.768066406,125.122070313,177.001953125,70.953369141,119.018554688,64.086914063,104.522705078,61.798095703,261.688232422,93.841552734,102.996826172
,33.569335938,232.696533203,54.931640625,111.389160156,111.389160156,66.375732422,108.337402344,49.591064453,106.811523438,53.405761719,274.658203125,93.841552734,103.759765625
,35.858154297,219.726562500,35.095214844,94.604492188,46.539306641,61.798095703,94.604492188,33.569335938,107.574462891,46.539306641,283.050537109,93.078613281,104.522705078
,37.384033203,202.941894531,16.784667969,74.768066406,-13.732910156,56.457519531,78.582763672,18.310546875,106.048583984,41.198730469,287.628173828,92.315673828,106.048583984
,38.146972656,182.342529297,0.000000000,54.931640625,-68.664550781,53.405761719,64.849853516,7.629394531,103.759765625,38.146972656,290.679931641,93.078613281,106.811523438
,36.621093750,160.217285156,-12.969970703,35.858154297,-112.152099609,52.642822266,51.879882813,3.051757813,100.708007813,35.858154297,292.968750000,93.841552734,108.337402344
,32.806396484,135.803222656,-23.651123047,19.836425781,-147.247314453,54.168701172,39.672851563,4.577636719,98.419189453,35.095214844,293.731689453,94.604492188,109.100341797
,29.754638672,111.389160156,-31.280517578,7.629394531,-176.239013672,57.220458984,29.754638672,12.969970703,98.419189453,36.621093750,292.205810547,94.604492188,109.863281250
,27.465820313,86.975097656,-34.332275391,2.288818359,-196.838378906,60.272216797,22.125244141,25.177001953,98.419189453,38.146972656,289.154052734,92.315673828,111.389160156
,25.939941406,64.086914063,-31.280517578,3.051757813,-212.860107422,64.849853516,17.547607422,40.435791016,100.708007813,41.961669922,281.524658203,90.026855469,112.915039063
,24.414062500,43.487548828,-21.362304688,11.444091797,-220.489501953,70.190429688,15.258789063,57.220458984,102.996826172,48.065185547,273.132324219,86.212158203,115.203857422
,24.414062500,25.939941406,-7.629394531,25.177001953,-222.778320313,77.819824219,12.207031250,74.005126953,105.285644531,54.168701172,263.977050781,81.634521484,116.729736328
,23.651123047,11.444091797,6.866455078,41.198730469,-218.200683594,89.263916016,10.681152344,90.789794922,107.574462891,60.272216797,253.295898438,77.819824219,116.729736328
,22.888183594,0.000000000,21.362304688,59.509277344,-208.282470703,102.233886719,10.681152344,106.048583984,108.337402344,64.849853516,242.614746094,73.242187500,115.966796875
,22.888183594,-8.392333984,34.332275391,78.582763672,-193.786621094,114.440917969,14.495849609,119.781494141,106.811523438,67.138671875,230.407714844,70.953369141,114.440917969
,22.888183594,-16.021728516,46.539306641,97.656250000,-175.476074219,127.410888672,19.836425781,132.751464844,105.285644531,70.190429688,218.200683594,67.901611328,113.677978516
,22.125244141,-22.888183594,59.509277344,118.255615234,-154.876708984,138.092041016,26.702880859,141.906738281,102.233886719,70.953369141,203.704833984,65.612792969,114.440917969
,23.651123047,-27.465820313,72.479248047,138.854980469,-133.514404297,145.721435547,35.858154297,148.773193359,100.708007813,73.242187500,187.683105469,64.849853516,115.203857422
,23.651123047,-30.517578125,84.686279297,158.691406250,-111.389160156,152.587890625,45.013427734,154.113769531,101.470947266,77.056884766,172.424316406,64.086914063,115.966796875
,24.414062500,-32.043457031,95.367431641,177.001953125,-91.552734375,155.639648438,55.694580078,157.165527344,102.233886719,82.397460938,156.402587891,65.612792969,115.203857422
,25.177001953,-31.280517578,104.522705078,192.260742188,-75.531005859,157.928466797,69.427490234,160.217285156,104.522705078,90.789794922,144.195556641,70.190429688,115.966796875
,25.939941406,-29.754638672,113.677978516,202.178955078,-63.323974609,161.743164063,81.634521484,163.269042969,106.048583984,100.708007813,135.040283203,75.531005859,117.492675781
,26.702880859,-26.702880859,122.070312500,209.808349609,-55.694580078,164.794921875,92.315673828,165.557861328,108.337402344,110.626220703,128.173828125,80.871582031,119.018554688
,25.939941406,-22.125244141,128.173828125,212.860107422,-52.642822266,170.898437500,99.945068359,168.609619141,109.863281250,121.307373047,125.885009766,86.212158203,122.070312500
,25.177001953,-16.021728516,131.225585938,213.623046875,-52.642822266,176.239013672,104.522705078,168.609619141,111.389160156,129.699707031,125.122070313,91.552734375,124.359130859
,25.177001953,-9.918212891,129.699707031,210.571289063,-57.220458984,180.053710938,108.337402344,167.846679688,112.152099609,135.040283203,125.885009766,96.893310547,125.122070313
,24.414062500,-4.577636719,125.885009766,204.467773438,-65.612792969,181.579589844,110.626220703,165.557861328,112.152099609,137.329101563,127.410888672,101.470947266,125.122070313
,25.177001953,-3.051757813,119.018554688,196.838378906,-77.056884766,178.527832031,110.626220703,160.217285156,110.626220703,135.040283203,126.647949219,105.285644531,122.833251953
,26.702880859,-3.051757813,109.100341797,189.208984375,-90.026855469,172.424316406,109.863281250,154.113769531,106.811523438,128.173828125,122.833251953,106.811523438,119.781494141
,28.228759766,-4.577636719,98.419189453,182.342529297,-101.470947266,161.743164063,106.048583984,145.721435547,103.759765625,118.255615234,114.440917969,102.996826172,117.492675781
,28.991699219,-6.866455078,86.212158203,175.476074219,-109.863281250,146.484375000,100.708007813,136.566162109,99.182128906,107.574462891,102.233886719,97.656250000,115.203857422
,28.991699219,-6.866455078,74.005126953,167.846679688,-112.915039063,130.462646484,94.604492188,130.462646484,96.130371094,99.182128906,87.738037109,88.500976563,113.677978516
,28.991699219,-6.103515625,64.849853516,160.217285156,-112.915039063,113.677978516,87.738037109,124.359130859,95.367431641,93.078613281,74.005126953,77.819824219,111.389160156
,28.991699219,-5.340576172,56.457519531,151.062011719,-111.389160156,96.893310547,83.160400391,121.307373047,94.604492188,90.026855469,62.561035156,70.190429688,109.863281250
,28.991699219,-3.814697266,51.116943359,141.906738281,-108.337402344,81.634521484,80.108642578,119.781494141,95.367431641,88.500976563,54.931640625,62.561035156,108.337402344
,28.991699219,-3.814697266,45.776367188,134.277343750,-105.285644531,67.901611328,78.582763672,117.492675781,96.893310547,89.263916016,51.116943359,58.746337891,108.337402344
,29.754638672,-4.577636719,40.435791016,125.885009766,-104.522705078,56.457519531,77.819824219,114.440917969,98.419189453,90.789794922,49.591064453,57.983398438,109.100341797
,29.754638672,-4.577636719,35.095214844,117.492675781,-103.759765625,48.065185547,75.531005859,109.863281250,99.945068359,93.078613281,50.354003906,57.983398438,109.863281250
,30.517578125,-4.577636719,28.991699219,110.626220703,-103.759765625,44.250488281,71.716308594,103.759765625,100.708007813,93.841552734,51.116943359,58.746337891,109.100341797
,28.991699219,-3.814697266,23.651123047,102.996826172,-102.233886719,42.724609375,67.901611328,99.945068359,100.708007813,94.604492188,52.642822266,61.035156250,107.574462891
,28.991699219,-1.525878906,20.599365234,96.893310547,-95.367431641,45.776367188,64.086914063,96.130371094,100.708007813,94.604492188,54.931640625,64.849853516,105.285644531
,28.991699219,0.000000000,19.073486328,92.315673828,-86.212158203,50.354003906,63.323974609,93.841552734,101.470947266,93.841552734,57.983398438,70.953369141,102.233886719
,28.991699219,3.051757813,22.125244141,87.738037109,-72.479248047,55.694580078,64.849853516,94.604492188,102.233886719,93.078613281,64.849853516,78.582763672,100.708007813
,30.517578125,6.866455078,28.991699219,86.212158203,-56.457519531,61.035156250,70.190429688,96.130371094,102.233886719,93.078613281,73.242187500,88.500976563,99.182128906
,31.280517578,10.681152344,38.146972656,86.975097656,-40.435791016,67.901611328,79.345703125,101.470947266,102.996826172,93.078613281,83.160400391,98.419189453,99.182128906
,31.280517578,14.495849609,51.879882813,91.552734375,-23.651123047,74.005126953,90.789794922,110.626220703,102.233886719,94.604492188,94.604492188,108.337402344,102.233886719
,32.043457031,19.073486328,67.138671875,101.470947266,-6.866455078,80.871582031,104.522705078,122.070312500,102.233886719,96.893310547,105.285644531,119.781494141,106.048583984
,32.043457031,22.888183594,82.397460938,112.152099609,9.155273438,88.500976563,119.018554688,136.566162109,103.759765625,100.708007813,115.966796875,130.462646484,109.863281250
,32.806396484,25.939941406,98.419189453,125.885009766,25.177001953,98.419189453,132.751464844,150.299072266,104.522705078,105.285644531,124.359130859,141.143798828,113.677978516
,33.569335938,29.754638672,110.626220703,138.854980469,38.909912109,107.574462891,144.195556641,160.217285156,106.811523438,111.389160156,128.936767578,151.062011719,115.966796875
,34.332275391,31.280517578,120.544433594,148.010253906,51.879882813,117.492675781,153.350830078,167.846679688,107.574462891,120.544433594,130.462646484,158.691406250,117.492675781
,35.858154297,32.806396484,128.173828125,157.165527344,61.798095703,126.647949219,158.691406250,173.187255859,109.100341797,129.699707031,128.936767578,165.557861328,118.255615234
,36.621093750,32.806396484,131.988525391,161.743164063,70.190429688,131.988525391,162.506103516,176.239013672,110.626220703,139.617919922,124.359130859,171.661376953,118.255615234
,37.384033203,32.043457031,134.277343750,164.031982422,77.819824219,137.329101563,164.031982422,178.527832031,110.626220703,148.773193359,119.781494141,176.239013672,119.781494141
,38.146972656,32.043457031,135.040283203,165.557861328,82.397460938,140.380859375,162.506103516,179.290771484,111.389160156,157.165527344,113.677978516,178.527832031,120.544433594
,36.621093750,32.806396484,133.514404297,163.269042969,85.449218750,142.669677734,160.980224609,179.290771484,112.152099609,167.083740234,109.100341797,180.053710938,122.833251953
,35.095214844,33.569335938,131.225585938,162.506103516,88.500976563,145.721435547,158.691406250,178.527832031,113.677978516,176.239013672,109.100341797,178.527832031,125.885009766
,32.806396484,35.858154297,127.410888672,162.506103516,89.263916016,147.247314453,156.402587891,178.527832031,116.729736328,183.868408203,112.152099609,177.001953125,128.936767578
,28.991699219,38.146972656,122.833251953,160.980224609,88.500976563,148.773193359,156.402587891,179.290771484,120.544433594,188.446044922,118.255615234,174.713134766,133.514404297
,27.465820313,41.961669922,118.255615234,160.980224609,87.738037109,148.010253906,155.639648438,179.290771484,123.596191406,187.683105469,125.885009766,171.661376953,135.040283203
,26.702880859,45.776367188,113.677978516,157.165527344,85.449218750,147.247314453,154.876708984,180.053710938,126.647949219,183.868408203,131.225585938,167.846679688,135.040283203
,27.465820313,48.828125000,109.863281250,153.350830078,84.686279297,147.247314453,152.587890625,179.290771484,128.173828125,177.001953125,136.566162109,163.269042969,135.040283203
,28.991699219,49.591064453,106.811523438,149.536132813,85.449218750,146.484375000,151.824951172,177.764892578,130.462646484,170.135498047,138.854980469,157.928466797,133.514404297
,30.517578125,49.591064453,102.996826172,145.721435547,86.212158203,147.247314453,151.062011719,177.764892578,131.988525391,164.031982422,139.617919922,151.824951172,132.751464844
,29.754638672,49.591064453,101.470947266,144.958496094,87.738037109,148.010253906,151.824951172,177.001953125,131.225585938,159.454345703,141.143798828,145.721435547,133.514404297
,29.754638672,48.828125000,100.708007813,143.432617188,86.975097656,147.247314453,154.113769531,177.764892578,130.462646484,158.691406250,140.380859375,141.143798828,135.040283203
,28.228759766,48.828125000,100.708007813,141.143798828,85.449218750,148.773193359,155.639648438,180.053710938,128.173828125,158.691406250,141.906738281,138.092041016,136.566162109
,28.228759766,48.828125000,102.233886719,139.617919922,83.160400391,151.062011719,157.165527344,180.816650391,126.647949219,159.454345703,143.432617188,136.566162109,136.566162109
,28.228759766,48.828125000,102.996826172,137.329101563,80.108642578,151.824951172,157.928466797,180.816650391,127.410888672,160.217285156,143.432617188,137.329101563,135.040283203
,27.465820313,48.065185547,102.996826172,135.040283203,77.819824219,152.587890625,157.165527344,179.290771484,126.647949219,157.928466797,144.958496094,136.566162109,133.514404297
,27.465820313,48.828125000,101.470947266,134.277343750,76.293945313,150.299072266,156.402587891,176.239013672,126.647949219,154.876708984,145.721435547,133.514404297,131.988525391
,25.939941406,50.354003906,99.182128906,132.751464844,75.531005859,148.773193359,155.639648438,173.950195313,125.122070313,149.536132813,144.195556641,128.936767578,131.225585938
,25.177001953,52.642822266,96.130371094,130.462646484,76.293945313,147.247314453,154.113769531,172.424316406,123.596191406,142.669677734,142.669677734,121.307373047,131.225585938
,24.414062500,55.694580078,93.841552734,128.173828125,77.819824219,148.010253906,154.113769531,171.661376953,122.833251953,135.040283203,138.092041016,114.440917969,131.225585938
,24.414062500,57.220458984,93.841552734,126.647949219,80.108642578,148.773193359,153.350830078,171.661376953,122.070312500,128.936767578,133.514404297,109.100341797,133.514404297
,24.414062500,57.220458984,93.841552734,125.122070313,84.686279297,150.299072266,152.587890625,169.372558594,122.070312500,123.596191406,128.936767578,104.522705078,135.803222656
,24.414062500,58.746337891,93.078613281,125.122070313,90.789794922,150.299072266,151.824951172,167.846679688,122.833251953,120.544433594,125.885009766,102.996826172,138.854980469
,24.414062500,59.509277344,94.604492188,125.885009766,96.893310547,149.536132813,148.773193359,164.031982422,121.307373047,119.781494141,125.885009766,102.233886719,141.906738281
,25.939941406,61.035156250,95.367431641,125.885009766,101.470947266,148.773193359,145.721435547,161.743164063,122.070312500,119.781494141,126.647949219,103.759765625,143.432617188
,26.702880859,62.561035156,96.893310547,125.122070313,105.285644531,148.010253906,140.380859375,161.743164063,121.307373047,121.307373047,128.936767578,106.048583984,142.669677734
,28.228759766,62.561035156,99.182128906,125.885009766,107.574462891,148.773193359,135.803222656,160.980224609,120.544433594,122.833251953,131.988525391,108.337402344,142.669677734
,28.991699219,63.323974609,100.708007813,126.647949219,109.863281250,151.824951172,132.751464844,160.980224609,122.833251953,125.885009766,133.514404297,111.389160156,141.906738281
,28.228759766,62.561035156,103.759765625,127.410888672,113.677978516,154.876708984,129.699707031,160.217285156,123.596191406,127.410888672,135.803222656,113.677978516,141.906738281
,27.465820313,62.561035156,106.811523438,129.699707031,119.018554688,157.165527344,128.936767578,157.928466797,124.359130859,128.173828125,137.329101563,115.966796875,143.432617188
,26.702880859,63.323974609,110.626220703,129.699707031,125.122070313,156.402587891,128.173828125,157.165527344,126.647949219,130.462646484,138.854980469,117.492675781,143.432617188
,25.939941406,62.561035156,112.915039063,128.173828125,131.225585938,153.350830078,127.410888672,157.165527344,128.173828125,131.988525391,140.380859375,119.781494141,143.432617188
,25.177001953,63.323974609,114.440917969,127.410888672,135.803222656,148.773193359,126.647949219,157.165527344,128.173828125,134.277343750,139.617919922,121.307373047,141.143798828
,25.177001953,63.323974609,113.677978516,124.359130859,138.092041016,143.432617188,125.885009766,157.165527344,128.936767578,136.566162109,138.092041016,123.596191406,140.380859375
,25.177001953,62.561035156,111.389160156,123.596191406,138.854980469,138.854980469,124.359130859,154.876708984,128.173828125,138.092041016,137.329101563,125.885009766,138.854980469
,25.177001953,63.323974609,109.863281250,123.596191406,138.092041016,135.040283203,123.596191406,152.587890625,127.410888672,139.617919922,136.566162109,127.410888672,136.566162109
,24.414062500,62.561035156,108.337402344,123.596191406,137.329101563,131.988525391,123.596191406,150.299072266,126.647949219,140.380859375,135.803222656,128.173828125,137.329101563
,23.651123047,62.561035156,107.574462891,125.122070313,137.329101563,127.410888672,122.833251953,148.010253906,125.885009766,139.617919922,135.803222656,128.936767578,137.329101563
,23.651123047,64.086914063,108.337402344,125.122070313,138.854980469,123.596191406,122.833251953,148.010253906,124.359130859,139.617919922,135.803222656,128.173828125,137.329101563
,22.888183594,64.849853516,109.100341797,123.596191406,141.143798828,119.781494141,121.307373047,148.010253906,122.833251953,138.092041016,134.277343750,127.410888672,138.092041016
,23.651123047,67.138671875,109.863281250,121.307373047,142.669677734,115.966796875,119.018554688,148.010253906,123.596191406,136.566162109,133.514404297,126.647949219,138.092041016
,25.177001953,69.427490234,112.152099609,117.492675781,143.432617188,115.203857422,116.729736328,148.773193359,123.596191406,135.803222656,131.988525391,125.885009766,139.617919922
,26.702880859,70.190429688,113.677978516,115.966796875,142.669677734,115.203857422,115.203857422,148.773193359,122.833251953,134.277343750,131.225585938,125.885009766,141.143798828
,28.228759766,71.716308594,115.966796875,114.440917969,140.380859375,115.966796875,115.203857422,149.536132813,122.833251953,133.514404297,130.462646484,126.647949219,142.669677734
,28.991699219,70.953369141,116.729736328,113.677978516,138.854980469,118.255615234,114.440917969,150.299072266,121.307373047,133.514404297,129.699707031,127.410888672,143.432617188
,29.754638672,70.190429688,117.492675781,114.440917969,138.092041016,119.781494141,115.203857422,151.062011719,119.781494141,131.988525391,128.936767578,128.936767578,141.906738281
,29.754638672,69.427490234,117.492675781,114.440917969,137.329101563,120.544433594,115.203857422,151.062011719,120.544433594,131.225585938,126.647949219,129.699707031,140.380859375
,30.517578125,67.901611328,116.729736328,114.440917969,139.617919922,119.781494141,113.677978516,151.824951172,120.544433594,129.699707031,126.647949219,128.936767578,138.854980469
,30.517578125,68.664550781,116.729736328,115.203857422,141.143798828,116.729736328,112.915039063,151.824951172,121.307373047,127.410888672,128.173828125,127.410888672,136.566162109
,28.991699219,69.427490234,117.492675781,114.440917969,141.143798828,112.915039063,112.152099609,152.587890625,122.070312500,126.647949219,128.173828125,125.885009766,136.566162109
,25.939941406,69.427490234,117.492675781,115.203857422,141.906738281,108.337402344,110.626220703,151.824951172,122.070312500,125.122070313,130.462646484,123.596191406,135.803222656
,23.651123047,70.953369141,118.255615234,116.729736328,141.906738281,103.759765625,108.337402344,151.824951172,122.833251953,122.833251953,131.225585938,122.070312500,135.040283203
,21.362304688,71.716308594,118.255615234,116.729736328,142.669677734,99.945068359,106.048583984,150.299072266,122.833251953,122.070312500,131.225585938,119.781494141,135.040283203
,20.599365234,72.479248047,119.781494141,117.492675781,144.195556641,96.893310547,102.996826172,148.010253906,123.596191406,121.307373047,131.225585938,118.255615234,134.277343750
,20.599365234,74.768066406,121.307373047,117.492675781,145.721435547,95.367431641,99.182128906,147.247314453,125.122070313,121.307373047,131.225585938,115.966796875,133.514404297
,21.362304688,76.293945313,122.833251953,115.966796875,144.958496094,93.841552734,96.893310547,145.721435547,125.122070313,122.833251953,130.462646484,114.440917969,133.514404297
,22.888183594,77.819824219,125.122070313,114.440917969,143.432617188,92.315673828,94.604492188,144.958496094,125.122070313,124.359130859,131.225585938,112.915039063,132.751464844
,23.651123047,78.582763672,127.410888672,112.152099609,141.143798828,93.078613281,93.841552734,144.958496094,124.359130859,125.885009766,131.988525391,112.152099609,131.988525391
,25.177001953,78.582763672,129.699707031,109.863281250,137.329101563,92.315673828,95.367431641,144.195556641,122.070312500,125.122070313,131.988525391,112.152099609,132.751464844
,25.939941406,77.819824219,131.988525391,108.337402344,133.514404297,93.078613281,97.656250000,144.958496094,122.833251953,122.833251953,131.988525391,112.152099609,132.751464844
,25.939941406,77.819824219,132.751464844,107.574462891,129.699707031,96.893310547,101.470947266,145.721435547,122.833251953,121.307373047,132.751464844,112.915039063,134.277343750
,25.939941406,77.819824219,131.988525391,106.811523438,125.122070313,99.945068359,104.522705078,146.484375000,122.833251953,119.781494141,131.988525391,113.677978516,135.040283203
,24.414062500,77.056884766,131.225585938,106.048583984,121.307373047,103.759765625,106.048583984,145.721435547,125.885009766,119.781494141,131.988525391,114.440917969,135.040283203
,22.888183594,75.531005859,129.699707031,106.048583984,119.018554688,108.337402344,106.811523438,144.195556641,126.647949219,119.781494141,132.751464844,114.440917969,135.803222656
,20.599365234,75.531005859,128.936767578,106.811523438,116.729736328,109.863281250,106.811523438,142.669677734,125.885009766,119.018554688,131.988525391,112.915039063,135.040283203
,18.310546875,74.768066406,128.173828125,106.811523438,115.203857422,109.863281250,106.811523438,140.380859375,126.647949219,118.255615234,131.988525391,111.389160156,133.514404297
,17.547607422,74.768066406,127.410888672,106.811523438,113.677978516,106.811523438,106.811523438,138.092041016,126.647949219,115.966796875,131.225585938,109.100341797,131.988525391
