Test Name,M-max Lower Leg Ampl Lines
Test Item,Right TA
Patient Name,"post  s2718tdvg"
Patient ID,
Test Date,10/15/2019
Trace Label,"Tr 1 : 0 mA : 100 탎","Tr 2 : 51 mA : 100 탎","Tr 3 : 100 mA : 100 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 300 탎","Tr 6 : 100 mA : 300 탎","Tr 7 : 100 mA : 300 탎","Tr 8 : 100 mA : 400 탎","Tr 9 : 100 mA : 400 탎","Tr 10 : 100 mA : 400 탎"
,34.332275391,73.242187500,82.397460938,106.811523438,164.794921875,134.277343750,125.885009766,136.566162109,132.751464844,136.566162109
,35.858154297,70.190429688,80.871582031,108.337402344,162.506103516,134.277343750,125.885009766,136.566162109,132.751464844,132.751464844
,36.621093750,67.138671875,79.345703125,108.337402344,158.691406250,132.751464844,125.885009766,135.803222656,130.462646484,128.173828125
,37.384033203,66.375732422,78.582763672,110.626220703,155.639648438,131.988525391,125.885009766,133.514404297,128.173828125,123.596191406
,37.384033203,66.375732422,77.056884766,113.677978516,150.299072266,128.936767578,125.122070313,131.225585938,126.647949219,120.544433594
,36.621093750,67.138671875,77.819824219,115.203857422,145.721435547,125.885009766,123.596191406,128.936767578,124.359130859,118.255615234
,35.858154297,70.190429688,78.582763672,115.966796875,143.432617188,123.596191406,122.833251953,126.647949219,123.596191406,118.255615234
,34.332275391,70.190429688,79.345703125,114.440917969,139.617919922,121.307373047,122.833251953,126.647949219,122.833251953,119.018554688
,32.043457031,69.427490234,81.634521484,112.915039063,138.854980469,120.544433594,122.070312500,127.410888672,122.070312500,119.018554688
,32.043457031,69.427490234,81.634521484,112.915039063,137.329101563,119.781494141,122.833251953,127.410888672,122.070312500,119.018554688
,31.280517578,68.664550781,80.871582031,112.915039063,134.277343750,119.018554688,122.070312500,127.410888672,122.070312500,117.492675781
,29.754638672,67.138671875,80.108642578,114.440917969,131.988525391,117.492675781,122.070312500,125.122070313,121.307373047,115.203857422
,29.754638672,67.138671875,79.345703125,115.203857422,128.936767578,115.203857422,121.307373047,123.596191406,122.833251953,113.677978516
,28.228759766,66.375732422,78.582763672,114.440917969,125.885009766,112.152099609,119.781494141,120.544433594,122.833251953,113.677978516
,27.465820313,65.612792969,79.345703125,114.440917969,124.359130859,111.389160156,117.492675781,118.255615234,122.833251953,113.677978516
,28.228759766,65.612792969,79.345703125,113.677978516,122.070312500,111.389160156,115.203857422,115.203857422,123.596191406,115.966796875
,29.754638672,64.849853516,80.108642578,112.152099609,121.307373047,112.152099609,113.677978516,112.152099609,122.833251953,116.729736328
,31.280517578,64.849853516,80.108642578,112.152099609,119.781494141,112.915039063,112.152099609,111.389160156,123.596191406,117.492675781
,32.806396484,63.323974609,80.871582031,111.389160156,119.018554688,111.389160156,110.626220703,109.863281250,124.359130859,118.255615234
,32.806396484,62.561035156,80.871582031,111.389160156,118.255615234,108.337402344,109.100341797,108.337402344,125.122070313,118.255615234
,32.043457031,61.798095703,81.634521484,112.915039063,116.729736328,105.285644531,106.811523438,107.574462891,125.122070313,119.018554688
,31.280517578,61.035156250,81.634521484,112.915039063,116.729736328,102.996826172,104.522705078,106.048583984,123.596191406,119.781494141
,30.517578125,61.798095703,81.634521484,113.677978516,115.203857422,101.470947266,102.233886719,106.048583984,122.070312500,119.018554688
,30.517578125,62.561035156,81.634521484,112.915039063,112.915039063,100.708007813,101.470947266,106.048583984,120.544433594,118.255615234
,30.517578125,63.323974609,80.871582031,112.152099609,111.389160156,99.182128906,100.708007813,106.048583984,118.255615234,116.729736328
,31.280517578,65.612792969,80.871582031,112.152099609,109.100341797,98.419189453,99.945068359,106.048583984,117.492675781,114.440917969
,32.043457031,66.375732422,80.871582031,111.389160156,107.574462891,96.893310547,99.182128906,105.285644531,116.729736328,114.440917969
,31.280517578,67.138671875,83.160400391,112.152099609,107.574462891,95.367431641,97.656250000,104.522705078,114.440917969,112.152099609
,30.517578125,67.901611328,85.449218750,112.915039063,107.574462891,93.841552734,97.656250000,103.759765625,114.440917969,112.152099609
,28.991699219,67.901611328,87.738037109,112.152099609,106.811523438,92.315673828,96.893310547,103.759765625,113.677978516,111.389160156
,26.702880859,67.901611328,88.500976563,111.389160156,107.574462891,91.552734375,96.130371094,102.996826172,112.152099609,109.100341797
,25.939941406,66.375732422,86.975097656,109.863281250,106.811523438,91.552734375,94.604492188,102.233886719,112.915039063,107.574462891
,24.414062500,65.612792969,85.449218750,108.337402344,106.048583984,91.552734375,93.841552734,100.708007813,112.152099609,106.048583984
,24.414062500,64.086914063,83.160400391,109.100341797,105.285644531,90.789794922,93.078613281,99.182128906,112.152099609,104.522705078
,24.414062500,63.323974609,81.634521484,110.626220703,103.759765625,89.263916016,92.315673828,98.419189453,112.152099609,104.522705078
,25.177001953,63.323974609,81.634521484,112.152099609,102.233886719,88.500976563,92.315673828,96.130371094,110.626220703,104.522705078
,26.702880859,64.086914063,81.634521484,113.677978516,100.708007813,88.500976563,90.789794922,95.367431641,109.863281250,104.522705078
,27.465820313,64.849853516,83.160400391,112.915039063,99.945068359,87.738037109,89.263916016,93.841552734,107.574462891,105.285644531
,28.228759766,66.375732422,83.923339844,112.152099609,99.182128906,88.500976563,86.975097656,92.315673828,104.522705078,106.048583984
,28.228759766,66.375732422,83.160400391,112.152099609,98.419189453,88.500976563,85.449218750,91.552734375,101.470947266,105.285644531
,27.465820313,66.375732422,82.397460938,111.389160156,98.419189453,87.738037109,83.923339844,89.263916016,97.656250000,102.996826172
,28.228759766,67.138671875,81.634521484,110.626220703,97.656250000,87.738037109,83.160400391,86.975097656,95.367431641,99.945068359
,29.754638672,66.375732422,80.871582031,109.100341797,96.893310547,86.212158203,81.634521484,84.686279297,93.841552734,96.893310547
,31.280517578,67.138671875,82.397460938,106.048583984,96.893310547,86.212158203,80.871582031,81.634521484,93.078613281,93.078613281
,33.569335938,67.138671875,84.686279297,103.759765625,96.893310547,85.449218750,80.871582031,80.108642578,92.315673828,91.552734375
,34.332275391,67.138671875,86.212158203,99.945068359,96.130371094,83.923339844,80.108642578,77.056884766,90.789794922,90.026855469
,35.095214844,66.375732422,86.975097656,97.656250000,96.130371094,82.397460938,80.108642578,75.531005859,89.263916016,87.738037109
,35.095214844,66.375732422,85.449218750,95.367431641,95.367431641,80.871582031,79.345703125,75.531005859,87.738037109,87.738037109
,34.332275391,64.849853516,83.160400391,93.078613281,94.604492188,80.108642578,78.582763672,74.768066406,86.212158203,85.449218750
,32.043457031,62.561035156,80.871582031,92.315673828,95.367431641,79.345703125,78.582763672,76.293945313,85.449218750,84.686279297
,29.754638672,59.509277344,79.345703125,91.552734375,95.367431641,77.819824219,78.582763672,77.056884766,86.212158203,85.449218750
,26.702880859,57.220458984,77.819824219,88.500976563,95.367431641,77.056884766,78.582763672,76.293945313,86.975097656,86.212158203
,24.414062500,55.694580078,76.293945313,87.738037109,93.841552734,76.293945313,77.819824219,76.293945313,86.975097656,86.212158203
,22.125244141,54.168701172,75.531005859,86.975097656,91.552734375,74.005126953,77.056884766,74.768066406,86.212158203,84.686279297
,20.599365234,53.405761719,74.768066406,85.449218750,89.263916016,74.005126953,74.768066406,73.242187500,84.686279297,82.397460938
,21.362304688,52.642822266,73.242187500,86.212158203,86.975097656,74.005126953,73.242187500,72.479248047,82.397460938,79.345703125
,21.362304688,50.354003906,74.005126953,84.686279297,86.975097656,74.005126953,71.716308594,71.716308594,79.345703125,77.056884766
,22.125244141,48.828125000,73.242187500,83.923339844,86.212158203,76.293945313,70.953369141,70.953369141,77.056884766,75.531005859
,22.888183594,47.302246094,73.242187500,82.397460938,85.449218750,77.056884766,71.716308594,70.190429688,75.531005859,74.768066406
,22.888183594,45.776367188,73.242187500,80.108642578,84.686279297,77.819824219,71.716308594,70.190429688,74.005126953,73.242187500
,22.888183594,45.776367188,71.716308594,77.819824219,82.397460938,77.056884766,70.953369141,69.427490234,73.242187500,72.479248047
,22.125244141,45.013427734,70.953369141,75.531005859,81.634521484,74.005126953,69.427490234,67.901611328,71.716308594,70.953369141
,22.125244141,45.013427734,69.427490234,74.768066406,81.634521484,71.716308594,67.138671875,67.901611328,70.190429688,67.901611328
,21.362304688,44.250488281,67.901611328,74.005126953,81.634521484,67.901611328,65.612792969,66.375732422,69.427490234,66.375732422
,22.125244141,43.487548828,66.375732422,74.768066406,82.397460938,65.612792969,64.849853516,64.849853516,68.664550781,64.849853516
,23.651123047,43.487548828,64.086914063,75.531005859,81.634521484,64.849853516,64.086914063,64.086914063,68.664550781,64.086914063
,25.177001953,41.961669922,63.323974609,75.531005859,80.871582031,64.086914063,62.561035156,63.323974609,68.664550781,66.375732422
,25.939941406,43.487548828,62.561035156,74.005126953,80.108642578,64.849853516,61.798095703,63.323974609,68.664550781,67.138671875
,25.939941406,43.487548828,61.798095703,73.242187500,78.582763672,66.375732422,60.272216797,65.612792969,68.664550781,68.664550781
,23.651123047,44.250488281,61.035156250,70.953369141,78.582763672,66.375732422,58.746337891,65.612792969,70.190429688,68.664550781
,21.362304688,45.013427734,59.509277344,67.901611328,78.582763672,66.375732422,57.983398438,66.375732422,70.953369141,67.138671875
,19.073486328,45.013427734,57.983398438,66.375732422,77.819824219,65.612792969,57.220458984,66.375732422,70.953369141,65.612792969
,17.547607422,45.013427734,57.983398438,64.849853516,77.819824219,64.086914063,56.457519531,65.612792969,71.716308594,64.086914063
,19.073486328,45.013427734,57.220458984,64.849853516,76.293945313,64.086914063,55.694580078,65.612792969,70.953369141,62.561035156
,19.836425781,44.250488281,55.694580078,64.849853516,74.768066406,63.323974609,55.694580078,63.323974609,70.953369141,61.798095703
,20.599365234,43.487548828,54.931640625,64.086914063,74.768066406,62.561035156,55.694580078,61.798095703,70.953369141,61.798095703
,22.125244141,42.724609375,54.168701172,63.323974609,74.005126953,62.561035156,56.457519531,60.272216797,70.190429688,61.798095703
,22.888183594,41.198730469,54.168701172,61.798095703,74.005126953,61.035156250,56.457519531,59.509277344,69.427490234,62.561035156
,23.651123047,39.672851563,54.931640625,61.798095703,74.768066406,60.272216797,55.694580078,60.272216797,67.901611328,62.561035156
,23.651123047,39.672851563,55.694580078,61.798095703,74.005126953,58.746337891,54.931640625,61.035156250,67.138671875,62.561035156
,23.651123047,40.435791016,56.457519531,61.798095703,74.768066406,57.983398438,54.168701172,60.272216797,66.375732422,60.272216797
,23.651123047,41.198730469,57.220458984,61.798095703,76.293945313,57.220458984,52.642822266,61.035156250,67.138671875,58.746337891
,23.651123047,41.198730469,57.220458984,61.798095703,76.293945313,56.457519531,51.116943359,60.272216797,68.664550781,57.983398438
,24.414062500,41.198730469,56.457519531,61.798095703,77.819824219,57.220458984,50.354003906,61.035156250,68.664550781,57.983398438
,25.177001953,40.435791016,54.931640625,61.035156250,76.293945313,57.220458984,49.591064453,63.323974609,67.901611328,58.746337891
,24.414062500,39.672851563,52.642822266,60.272216797,74.768066406,56.457519531,48.828125000,64.849853516,66.375732422,59.509277344
,24.414062500,38.909912109,50.354003906,59.509277344,73.242187500,56.457519531,49.591064453,65.612792969,64.849853516,60.272216797
,23.651123047,38.146972656,49.591064453,60.272216797,70.953369141,55.694580078,49.591064453,66.375732422,64.086914063,61.035156250
,22.125244141,39.672851563,49.591064453,60.272216797,69.427490234,55.694580078,49.591064453,65.612792969,64.086914063,61.035156250
,22.888183594,41.961669922,50.354003906,60.272216797,67.901611328,56.457519531,49.591064453,64.849853516,63.323974609,59.509277344
,22.888183594,44.250488281,51.879882813,60.272216797,67.901611328,56.457519531,48.828125000,62.561035156,62.561035156,58.746337891
,24.414062500,46.539306641,54.168701172,59.509277344,67.901611328,56.457519531,48.065185547,59.509277344,61.035156250,57.220458984
,27.465820313,47.302246094,54.931640625,58.746337891,67.901611328,56.457519531,46.539306641,56.457519531,58.746337891,55.694580078
,28.991699219,45.776367188,54.168701172,58.746337891,69.427490234,55.694580078,45.013427734,53.405761719,57.220458984,54.168701172
,30.517578125,45.013427734,52.642822266,59.509277344,69.427490234,55.694580078,43.487548828,51.879882813,55.694580078,51.879882813
,30.517578125,43.487548828,51.116943359,61.035156250,68.664550781,55.694580078,42.724609375,51.879882813,54.931640625,50.354003906
,30.517578125,44.250488281,48.828125000,61.798095703,67.901611328,55.694580078,42.724609375,51.879882813,54.931640625,49.591064453
,30.517578125,45.013427734,48.065185547,61.798095703,65.612792969,55.694580078,42.724609375,53.405761719,54.931640625,50.354003906
,31.280517578,45.013427734,47.302246094,61.035156250,63.323974609,54.168701172,41.961669922,52.642822266,54.931640625,50.354003906
,32.806396484,45.013427734,47.302246094,59.509277344,60.272216797,53.405761719,41.198730469,51.116943359,54.931640625,51.116943359
,34.332275391,44.250488281,47.302246094,57.983398438,57.983398438,52.642822266,39.672851563,50.354003906,55.694580078,51.879882813
,34.332275391,43.487548828,48.065185547,56.457519531,55.694580078,51.116943359,37.384033203,49.591064453,55.694580078,51.879882813
,34.332275391,42.724609375,48.828125000,54.931640625,54.168701172,51.116943359,37.384033203,49.591064453,54.931640625,51.879882813
,34.332275391,41.961669922,49.591064453,55.694580078,52.642822266,51.116943359,37.384033203,50.354003906,53.405761719,51.116943359
,32.806396484,41.198730469,48.828125000,56.457519531,51.879882813,50.354003906,36.621093750,50.354003906,51.879882813,49.591064453
,33.569335938,39.672851563,48.065185547,57.220458984,51.116943359,51.116943359,37.384033203,51.879882813,51.116943359,47.302246094
,32.806396484,38.146972656,47.302246094,57.983398438,49.591064453,51.116943359,37.384033203,51.116943359,51.116943359,45.013427734
,32.806396484,35.858154297,45.776367188,57.983398438,49.591064453,50.354003906,36.621093750,51.116943359,51.116943359,43.487548828
,34.332275391,35.095214844,45.013427734,57.220458984,48.828125000,50.354003906,37.384033203,48.828125000,51.116943359,41.961669922
,34.332275391,33.569335938,44.250488281,56.457519531,48.065185547,49.591064453,36.621093750,46.539306641,51.116943359,42.724609375
,35.095214844,32.806396484,43.487548828,56.457519531,48.828125000,48.828125000,36.621093750,45.013427734,51.116943359,43.487548828
,35.095214844,32.806396484,43.487548828,56.457519531,48.065185547,48.065185547,35.095214844,42.724609375,51.879882813,44.250488281
,34.332275391,32.043457031,43.487548828,56.457519531,47.302246094,46.539306641,32.806396484,41.961669922,51.116943359,45.013427734
,34.332275391,31.280517578,43.487548828,57.983398438,45.776367188,45.013427734,30.517578125,41.961669922,50.354003906,45.013427734
,33.569335938,28.991699219,41.961669922,58.746337891,43.487548828,42.724609375,28.991699219,41.961669922,48.828125000,45.013427734
,32.806396484,27.465820313,40.435791016,59.509277344,41.198730469,41.198730469,28.991699219,41.961669922,47.302246094,43.487548828
,32.806396484,25.939941406,38.146972656,59.509277344,39.672851563,38.909912109,29.754638672,42.724609375,47.302246094,42.724609375
,31.280517578,24.414062500,36.621093750,57.983398438,38.909912109,36.621093750,29.754638672,42.724609375,47.302246094,41.961669922
,31.280517578,24.414062500,35.858154297,57.220458984,38.909912109,35.858154297,31.280517578,43.487548828,48.065185547,41.961669922
,31.280517578,24.414062500,35.095214844,55.694580078,38.909912109,35.095214844,30.517578125,44.250488281,48.828125000,41.961669922
,30.517578125,25.177001953,35.095214844,54.931640625,38.909912109,34.332275391,27.465820313,43.487548828,48.065185547,40.435791016
,32.043457031,26.702880859,35.095214844,55.694580078,38.146972656,33.569335938,25.939941406,42.724609375,47.302246094,38.909912109
,32.043457031,27.465820313,35.095214844,55.694580078,37.384033203,32.806396484,22.125244141,41.198730469,45.013427734,36.621093750
,32.043457031,28.228759766,34.332275391,55.694580078,37.384033203,32.043457031,19.836425781,39.672851563,43.487548828,34.332275391
,33.569335938,28.228759766,33.569335938,56.457519531,37.384033203,31.280517578,19.073486328,38.909912109,41.961669922,32.806396484
,32.806396484,27.465820313,33.569335938,56.457519531,37.384033203,30.517578125,18.310546875,37.384033203,41.198730469,32.806396484
,33.569335938,25.939941406,32.806396484,57.220458984,38.146972656,30.517578125,18.310546875,36.621093750,41.961669922,32.806396484
,35.095214844,24.414062500,32.806396484,57.983398438,37.384033203,30.517578125,15.258789063,35.858154297,41.961669922,35.095214844
,36.621093750,22.888183594,32.806396484,58.746337891,37.384033203,29.754638672,11.444091797,35.095214844,41.961669922,37.384033203
,38.909912109,22.125244141,33.569335938,58.746337891,36.621093750,28.228759766,6.866455078,35.095214844,40.435791016,38.146972656
,38.909912109,21.362304688,34.332275391,58.746337891,36.621093750,25.177001953,1.525878906,35.095214844,38.146972656,38.146972656
,38.909912109,22.125244141,35.095214844,57.983398438,38.146972656,22.888183594,-0.762939453,35.858154297,35.858154297,37.384033203
,38.146972656,21.362304688,34.332275391,57.220458984,38.909912109,21.362304688,-2.288818359,36.621093750,34.332275391,35.095214844
,37.384033203,21.362304688,32.806396484,56.457519531,38.909912109,22.125244141,-4.577636719,36.621093750,33.569335938,32.806396484
,36.621093750,20.599365234,31.280517578,55.694580078,37.384033203,23.651123047,-4.577636719,35.858154297,33.569335938,31.280517578
,35.858154297,20.599365234,29.754638672,56.457519531,35.095214844,25.939941406,-5.340576172,34.332275391,31.280517578,30.517578125
,32.806396484,20.599365234,28.991699219,56.457519531,33.569335938,26.702880859,-6.103515625,32.043457031,28.991699219,29.754638672
,30.517578125,22.125244141,28.991699219,57.220458984,32.806396484,28.228759766,-5.340576172,28.991699219,26.702880859,31.280517578
,28.991699219,23.651123047,28.228759766,56.457519531,32.806396484,28.228759766,-6.866455078,26.702880859,23.651123047,32.043457031
,27.465820313,25.177001953,28.228759766,55.694580078,35.095214844,26.702880859,-7.629394531,24.414062500,21.362304688,31.280517578
,28.991699219,25.177001953,27.465820313,55.694580078,38.146972656,26.702880859,-9.155273438,23.651123047,20.599365234,30.517578125
,29.754638672,22.888183594,28.228759766,54.931640625,41.198730469,25.177001953,-10.681152344,23.651123047,19.073486328,27.465820313
,31.280517578,21.362304688,28.991699219,54.931640625,43.487548828,23.651123047,-11.444091797,23.651123047,18.310546875,25.177001953
,33.569335938,19.836425781,29.754638672,54.931640625,44.250488281,23.651123047,-13.732910156,24.414062500,18.310546875,25.939941406
,35.095214844,19.073486328,31.280517578,54.168701172,42.724609375,22.888183594,-13.732910156,24.414062500,18.310546875,25.939941406
,35.858154297,20.599365234,31.280517578,54.931640625,41.961669922,22.888183594,-14.495849609,24.414062500,17.547607422,25.177001953
,35.095214844,21.362304688,30.517578125,55.694580078,39.672851563,22.125244141,-15.258789063,24.414062500,17.547607422,25.177001953
,33.569335938,22.888183594,29.754638672,55.694580078,37.384033203,22.125244141,-13.732910156,23.651123047,17.547607422,22.888183594
,31.280517578,23.651123047,27.465820313,56.457519531,35.858154297,21.362304688,-14.495849609,22.125244141,17.547607422,22.125244141
,28.228759766,23.651123047,26.702880859,56.457519531,35.095214844,21.362304688,-16.021728516,22.125244141,17.547607422,21.362304688
,27.465820313,24.414062500,26.702880859,55.694580078,35.858154297,22.888183594,-18.310546875,20.599365234,17.547607422,19.073486328
,27.465820313,25.177001953,26.702880859,54.168701172,36.621093750,24.414062500,-20.599365234,19.836425781,16.784667969,17.547607422
,28.228759766,28.228759766,28.228759766,53.405761719,38.909912109,24.414062500,-22.888183594,19.073486328,16.021728516,15.258789063
,29.754638672,31.280517578,28.228759766,51.879882813,39.672851563,25.177001953,-22.888183594,18.310546875,16.784667969,12.969970703
,30.517578125,33.569335938,28.228759766,49.591064453,38.909912109,25.177001953,-22.125244141,18.310546875,16.021728516,12.969970703
,30.517578125,33.569335938,27.465820313,48.065185547,38.146972656,25.939941406,-22.125244141,18.310546875,16.021728516,11.444091797
,29.754638672,31.280517578,26.702880859,45.013427734,36.621093750,25.939941406,-20.599365234,19.836425781,16.784667969,11.444091797
,28.991699219,27.465820313,25.177001953,41.961669922,35.095214844,25.939941406,-20.599365234,20.599365234,17.547607422,10.681152344
,28.991699219,22.125244141,25.177001953,39.672851563,35.095214844,25.177001953,-21.362304688,22.125244141,19.836425781,7.629394531
,29.754638672,17.547607422,24.414062500,38.146972656,35.095214844,24.414062500,-21.362304688,22.125244141,22.125244141,6.866455078
,31.280517578,13.732910156,23.651123047,36.621093750,35.858154297,24.414062500,-22.888183594,21.362304688,22.125244141,5.340576172
,33.569335938,11.444091797,22.888183594,35.858154297,36.621093750,23.651123047,-23.651123047,22.125244141,21.362304688,4.577636719
,34.332275391,10.681152344,21.362304688,34.332275391,36.621093750,22.888183594,-25.177001953,22.125244141,19.836425781,4.577636719
,35.858154297,11.444091797,20.599365234,33.569335938,35.858154297,23.651123047,-25.939941406,23.651123047,18.310546875,5.340576172
,35.858154297,12.207031250,19.073486328,33.569335938,33.569335938,22.888183594,-26.702880859,25.939941406,17.547607422,6.866455078
,35.095214844,11.444091797,18.310546875,33.569335938,32.043457031,22.888183594,-27.465820313,27.465820313,17.547607422,9.155273438
,33.569335938,11.444091797,16.784667969,34.332275391,30.517578125,24.414062500,-26.702880859,28.228759766,18.310546875,10.681152344
,32.043457031,9.155273438,14.495849609,35.095214844,29.754638672,25.939941406,-25.939941406,26.702880859,18.310546875,12.207031250
,30.517578125,6.866455078,13.732910156,34.332275391,30.517578125,26.702880859,-24.414062500,24.414062500,17.547607422,11.444091797
,28.991699219,6.866455078,12.207031250,32.806396484,31.280517578,25.939941406,-24.414062500,22.125244141,17.547607422,10.681152344
,28.228759766,6.866455078,9.918212891,30.517578125,31.280517578,23.651123047,-24.414062500,20.599365234,17.547607422,9.918212891
,28.228759766,8.392333984,9.155273438,28.228759766,32.043457031,21.362304688,-25.939941406,20.599365234,16.784667969,7.629394531
,26.702880859,9.155273438,7.629394531,26.702880859,32.043457031,19.073486328,-25.939941406,21.362304688,16.021728516,9.155273438
,25.939941406,9.155273438,5.340576172,25.939941406,32.806396484,17.547607422,-26.702880859,20.599365234,14.495849609,11.444091797
,25.939941406,8.392333984,3.814697266,26.702880859,32.806396484,16.784667969,-26.702880859,21.362304688,13.732910156,13.732910156
,25.177001953,6.866455078,1.525878906,27.465820313,32.043457031,15.258789063,-27.465820313,21.362304688,16.021728516,17.547607422
,25.177001953,6.103515625,-0.762939453,26.702880859,31.280517578,14.495849609,-28.991699219,20.599365234,17.547607422,19.836425781
,25.177001953,6.103515625,-4.577636719,26.702880859,29.754638672,14.495849609,-29.754638672,22.888183594,19.836425781,19.836425781
,24.414062500,6.103515625,-8.392333984,25.939941406,28.991699219,13.732910156,-32.043457031,23.651123047,20.599365234,19.836425781
,24.414062500,7.629394531,-11.444091797,25.939941406,28.991699219,14.495849609,-33.569335938,23.651123047,19.836425781,19.836425781
,24.414062500,8.392333984,-13.732910156,26.702880859,27.465820313,15.258789063,-35.858154297,23.651123047,19.073486328,19.836425781
,24.414062500,9.155273438,-14.495849609,26.702880859,26.702880859,14.495849609,-37.384033203,22.125244141,18.310546875,20.599365234
,25.177001953,10.681152344,-12.969970703,25.939941406,25.939941406,15.258789063,-38.146972656,20.599365234,17.547607422,19.836425781
,25.177001953,12.207031250,-12.207031250,24.414062500,25.177001953,14.495849609,-38.146972656,19.073486328,17.547607422,19.836425781
,25.939941406,12.207031250,-10.681152344,21.362304688,25.939941406,13.732910156,-37.384033203,16.784667969,16.021728516,20.599365234
,26.702880859,12.207031250,-12.207031250,18.310546875,26.702880859,12.969970703,-36.621093750,15.258789063,16.021728516,21.362304688
,28.228759766,10.681152344,-13.732910156,16.021728516,26.702880859,12.207031250,-35.095214844,12.969970703,16.021728516,22.888183594
,29.754638672,9.918212891,-13.732910156,15.258789063,26.702880859,10.681152344,-34.332275391,11.444091797,16.021728516,22.888183594
,30.517578125,10.681152344,-12.969970703,15.258789063,25.939941406,9.918212891,-34.332275391,10.681152344,16.784667969,22.888183594
,30.517578125,10.681152344,-12.207031250,15.258789063,25.177001953,8.392333984,-35.858154297,9.155273438,17.547607422,21.362304688
,28.991699219,12.969970703,-9.918212891,17.547607422,25.177001953,6.866455078,-37.384033203,9.918212891,17.547607422,19.836425781
,27.465820313,13.732910156,-9.918212891,18.310546875,24.414062500,3.814697266,-38.909912109,9.918212891,19.836425781,20.599365234
,25.177001953,15.258789063,-9.155273438,19.073486328,24.414062500,1.525878906,-39.672851563,9.155273438,22.125244141,20.599365234
,24.414062500,16.784667969,-9.918212891,19.836425781,24.414062500,0.762939453,-40.435791016,9.155273438,22.888183594,21.362304688
,23.651123047,16.784667969,-9.155273438,18.310546875,23.651123047,0.762939453,-40.435791016,9.155273438,25.177001953,23.651123047
,23.651123047,17.547607422,-9.155273438,17.547607422,23.651123047,2.288818359,-40.435791016,9.918212891,25.939941406,23.651123047
,24.414062500,18.310546875,-8.392333984,17.547607422,21.362304688,3.814697266,-40.435791016,11.444091797,25.177001953,24.414062500
,25.177001953,16.784667969,-6.103515625,17.547607422,20.599365234,3.814697266,-38.909912109,12.207031250,24.414062500,24.414062500
,26.702880859,18.310546875,-4.577636719,18.310546875,19.073486328,6.103515625,-36.621093750,12.969970703,22.125244141,24.414062500
,28.228759766,19.073486328,-4.577636719,18.310546875,18.310546875,6.103515625,-34.332275391,12.969970703,20.599365234,24.414062500
,30.517578125,19.836425781,-3.814697266,19.073486328,18.310546875,6.866455078,-32.043457031,11.444091797,19.836425781,23.651123047
,32.806396484,21.362304688,-3.814697266,18.310546875,18.310546875,8.392333984,-30.517578125,9.918212891,19.836425781,22.888183594
,32.806396484,20.599365234,-3.051757813,16.021728516,17.547607422,8.392333984,-30.517578125,6.866455078,20.599365234,22.125244141
,32.806396484,19.836425781,0.000000000,12.207031250,17.547607422,9.155273438,-31.280517578,6.103515625,20.599365234,20.599365234
,32.806396484,19.073486328,2.288818359,6.866455078,16.784667969,9.918212891,-31.280517578,5.340576172,22.125244141,22.125244141
,32.806396484,17.547607422,4.577636719,2.288818359,15.258789063,12.207031250,-32.043457031,4.577636719,22.888183594,23.651123047
,33.569335938,18.310546875,6.103515625,0.000000000,15.258789063,13.732910156,-32.043457031,4.577636719,23.651123047,24.414062500
,34.332275391,18.310546875,6.866455078,-1.525878906,15.258789063,14.495849609,-32.806396484,3.814697266,24.414062500,26.702880859
,35.095214844,18.310546875,6.866455078,-2.288818359,15.258789063,16.021728516,-33.569335938,3.814697266,23.651123047,27.465820313
,35.858154297,17.547607422,6.866455078,-1.525878906,16.021728516,15.258789063,-33.569335938,4.577636719,22.888183594,27.465820313
,35.858154297,16.021728516,6.866455078,-1.525878906,16.784667969,14.495849609,-34.332275391,4.577636719,22.125244141,28.228759766
,34.332275391,15.258789063,6.866455078,-2.288818359,18.310546875,15.258789063,-33.569335938,5.340576172,20.599365234,28.228759766
,33.569335938,13.732910156,6.103515625,-2.288818359,19.073486328,16.021728516,-32.043457031,6.103515625,19.836425781,28.228759766
,31.280517578,13.732910156,7.629394531,-4.577636719,18.310546875,15.258789063,-30.517578125,6.866455078,19.073486328,28.228759766
,30.517578125,14.495849609,9.155273438,-6.103515625,14.495849609,16.021728516,-28.228759766,7.629394531,18.310546875,28.228759766
,30.517578125,16.021728516,11.444091797,-7.629394531,9.155273438,14.495849609,-26.702880859,8.392333984,17.547607422,28.991699219
,30.517578125,16.021728516,15.258789063,-8.392333984,5.340576172,13.732910156,-25.939941406,8.392333984,17.547607422,28.991699219
,31.280517578,16.021728516,17.547607422,-7.629394531,1.525878906,14.495849609,-25.177001953,9.155273438,17.547607422,28.991699219
,30.517578125,16.021728516,18.310546875,-7.629394531,-0.762939453,13.732910156,-25.939941406,8.392333984,16.784667969,28.991699219
,29.754638672,16.021728516,19.836425781,-6.103515625,-2.288818359,14.495849609,-25.939941406,7.629394531,16.784667969,28.991699219
,28.991699219,17.547607422,19.836425781,-4.577636719,-3.051757813,14.495849609,-25.939941406,6.866455078,17.547607422,29.754638672
,28.991699219,17.547607422,20.599365234,-3.814697266,-3.814697266,13.732910156,-27.465820313,5.340576172,18.310546875,29.754638672
