Test Name,M-max Lower Leg Ampl Lines
Test Item,Left Gastroc
Patient Name,"pre  s2712tdvg"
Patient ID,
Test Date,1/29/2019
Trace Label,"Tr 1 : 0 mA : 200 탎","Tr 2 : 34 mA : 200 탎","Tr 3 : 80 mA : 200 탎","Tr 4 : 100 mA : 200 탎","Tr 5 : 100 mA : 200 탎","Tr 6 : 100 mA : 200 탎","Tr 7 : 100 mA : 200 탎","Tr 8 : 100 mA : 200 탎","Tr 9 : 100 mA : 250 탎"
,10.681152344,45.776367188,99.945068359,52.642822266,61.798095703,79.345703125,54.931640625,61.035156250,38.909912109
,14.495849609,48.828125000,95.367431641,51.879882813,54.168701172,74.768066406,52.642822266,65.612792969,39.672851563
,16.021728516,51.879882813,90.026855469,50.354003906,45.776367188,69.427490234,51.879882813,67.138671875,38.909912109
,16.784667969,54.168701172,84.686279297,48.828125000,38.909912109,63.323974609,51.116943359,69.427490234,38.909912109
,19.073486328,57.983398438,78.582763672,46.539306641,35.095214844,57.983398438,49.591064453,70.953369141,38.146972656
,19.836425781,61.798095703,72.479248047,45.776367188,35.858154297,51.879882813,49.591064453,72.479248047,38.909912109
,22.125244141,63.323974609,66.375732422,46.539306641,38.909912109,45.776367188,51.116943359,76.293945313,38.146972656
,25.177001953,64.849853516,61.035156250,47.302246094,43.487548828,40.435791016,54.168701172,79.345703125,38.146972656
,26.702880859,63.323974609,54.931640625,49.591064453,45.776367188,35.858154297,58.746337891,81.634521484,35.858154297
,27.465820313,61.035156250,49.591064453,50.354003906,47.302246094,33.569335938,61.798095703,85.449218750,33.569335938
,26.702880859,58.746337891,42.724609375,51.116943359,47.302246094,34.332275391,63.323974609,89.263916016,31.280517578
,25.939941406,57.983398438,36.621093750,51.116943359,46.539306641,36.621093750,61.798095703,93.078613281,28.991699219
,23.651123047,57.220458984,33.569335938,51.116943359,45.776367188,40.435791016,58.746337891,97.656250000,28.228759766
,22.125244141,57.220458984,32.806396484,51.116943359,45.013427734,42.724609375,54.931640625,99.945068359,28.228759766
,20.599365234,58.746337891,36.621093750,52.642822266,43.487548828,44.250488281,51.879882813,100.708007813,30.517578125
,18.310546875,57.983398438,40.435791016,53.405761719,41.961669922,45.013427734,49.591064453,99.182128906,33.569335938
,15.258789063,56.457519531,43.487548828,55.694580078,41.198730469,44.250488281,48.065185547,97.656250000,35.095214844
,12.207031250,55.694580078,46.539306641,56.457519531,38.146972656,44.250488281,45.776367188,94.604492188,37.384033203
,9.918212891,51.879882813,48.828125000,57.220458984,38.146972656,43.487548828,44.250488281,93.078613281,38.909912109
,8.392333984,48.828125000,50.354003906,58.746337891,37.384033203,41.961669922,43.487548828,93.078613281,38.909912109
,9.155273438,45.013427734,51.116943359,60.272216797,36.621093750,39.672851563,43.487548828,93.841552734,39.672851563
,10.681152344,40.435791016,51.116943359,61.798095703,39.672851563,37.384033203,44.250488281,93.078613281,40.435791016
,12.207031250,36.621093750,48.065185547,64.849853516,41.198730469,36.621093750,45.776367188,93.078613281,41.198730469
,13.732910156,30.517578125,44.250488281,67.901611328,42.724609375,36.621093750,48.065185547,90.789794922,42.724609375
,16.021728516,24.414062500,40.435791016,70.190429688,44.250488281,37.384033203,48.828125000,86.975097656,45.013427734
,18.310546875,18.310546875,36.621093750,71.716308594,44.250488281,38.146972656,51.116943359,84.686279297,46.539306641
,21.362304688,10.681152344,33.569335938,72.479248047,44.250488281,40.435791016,54.168701172,80.871582031,48.828125000
,22.888183594,3.814697266,32.806396484,71.716308594,45.013427734,41.198730469,57.983398438,77.819824219,51.879882813
,22.888183594,-1.525878906,33.569335938,69.427490234,45.776367188,41.961669922,63.323974609,74.005126953,53.405761719
,19.836425781,-3.814697266,35.095214844,67.138671875,48.065185547,41.198730469,67.138671875,68.664550781,54.931640625
,16.784667969,-2.288818359,38.146972656,64.086914063,50.354003906,40.435791016,71.716308594,64.086914063,54.931640625
,13.732910156,1.525878906,41.961669922,61.035156250,52.642822266,40.435791016,75.531005859,57.983398438,51.879882813
,9.155273438,6.103515625,44.250488281,58.746337891,54.931640625,40.435791016,79.345703125,52.642822266,48.065185547
,6.866455078,9.918212891,46.539306641,55.694580078,55.694580078,41.961669922,83.160400391,48.065185547,45.013427734
,5.340576172,10.681152344,47.302246094,53.405761719,57.983398438,45.776367188,86.212158203,40.435791016,41.198730469
,3.051757813,9.918212891,48.065185547,51.879882813,58.746337891,49.591064453,87.738037109,32.806396484,37.384033203
,3.814697266,9.155273438,50.354003906,48.828125000,60.272216797,54.168701172,89.263916016,25.177001953,34.332275391
,4.577636719,7.629394531,52.642822266,48.828125000,63.323974609,57.983398438,89.263916016,19.073486328,30.517578125
,6.866455078,6.866455078,54.931640625,48.828125000,64.849853516,60.272216797,90.026855469,17.547607422,28.991699219
,9.918212891,7.629394531,56.457519531,49.591064453,66.375732422,61.798095703,91.552734375,18.310546875,27.465820313
,12.207031250,6.866455078,58.746337891,51.116943359,66.375732422,61.798095703,90.789794922,21.362304688,27.465820313
,14.495849609,7.629394531,61.035156250,53.405761719,64.086914063,61.798095703,90.789794922,25.939941406,27.465820313
,16.021728516,8.392333984,64.086914063,57.983398438,63.323974609,61.798095703,90.026855469,28.991699219,26.702880859
,18.310546875,7.629394531,68.664550781,61.798095703,60.272216797,61.798095703,88.500976563,31.280517578,28.228759766
,21.362304688,6.866455078,70.953369141,62.561035156,57.983398438,61.035156250,89.263916016,33.569335938,29.754638672
,23.651123047,4.577636719,71.716308594,61.798095703,54.168701172,60.272216797,90.026855469,34.332275391,33.569335938
,26.702880859,4.577636719,70.190429688,56.457519531,48.065185547,58.746337891,90.026855469,34.332275391,37.384033203
,28.228759766,3.814697266,66.375732422,50.354003906,43.487548828,57.220458984,90.026855469,32.043457031,40.435791016
,28.991699219,4.577636719,62.561035156,45.013427734,40.435791016,55.694580078,89.263916016,28.991699219,40.435791016
,32.806396484,5.340576172,59.509277344,41.961669922,38.146972656,52.642822266,86.975097656,25.177001953,38.146972656
,35.095214844,6.103515625,55.694580078,40.435791016,38.146972656,48.065185547,84.686279297,21.362304688,33.569335938
,38.909912109,7.629394531,54.168701172,39.672851563,38.146972656,44.250488281,81.634521484,19.836425781,28.991699219
,43.487548828,10.681152344,51.879882813,40.435791016,39.672851563,40.435791016,77.819824219,19.073486328,24.414062500
,46.539306641,13.732910156,49.591064453,41.198730469,43.487548828,37.384033203,72.479248047,19.073486328,20.599365234
,49.591064453,17.547607422,48.065185547,41.198730469,47.302246094,35.095214844,67.138671875,19.836425781,18.310546875
,52.642822266,19.836425781,45.013427734,42.724609375,52.642822266,34.332275391,60.272216797,21.362304688,16.784667969
,54.168701172,21.362304688,44.250488281,43.487548828,55.694580078,35.858154297,54.168701172,22.125244141,16.021728516
,55.694580078,22.888183594,44.250488281,43.487548828,56.457519531,39.672851563,49.591064453,23.651123047,17.547607422
,56.457519531,22.888183594,45.013427734,45.013427734,54.931640625,45.013427734,45.013427734,24.414062500,20.599365234
,57.220458984,22.888183594,46.539306641,46.539306641,49.591064453,49.591064453,38.146972656,25.177001953,23.651123047
,57.983398438,24.414062500,47.302246094,49.591064453,43.487548828,52.642822266,32.043457031,25.939941406,27.465820313
,57.983398438,25.939941406,47.302246094,53.405761719,38.146972656,53.405761719,23.651123047,28.228759766,30.517578125
,57.983398438,28.228759766,48.828125000,57.220458984,32.806396484,51.116943359,16.784667969,31.280517578,33.569335938
,57.220458984,30.517578125,50.354003906,60.272216797,30.517578125,47.302246094,13.732910156,34.332275391,37.384033203
,55.694580078,30.517578125,52.642822266,64.086914063,28.991699219,41.961669922,12.969970703,36.621093750,40.435791016
,54.931640625,29.754638672,56.457519531,66.375732422,28.228759766,37.384033203,16.021728516,38.146972656,44.250488281
,54.168701172,27.465820313,56.457519531,70.953369141,30.517578125,33.569335938,21.362304688,39.672851563,47.302246094
,54.931640625,25.939941406,54.931640625,74.005126953,32.806396484,31.280517578,24.414062500,40.435791016,49.591064453
,54.931640625,23.651123047,49.591064453,77.056884766,35.858154297,31.280517578,27.465820313,41.961669922,51.879882813
,54.931640625,22.125244141,43.487548828,80.108642578,38.909912109,31.280517578,27.465820313,43.487548828,54.168701172
,54.168701172,20.599365234,38.909912109,82.397460938,40.435791016,32.806396484,27.465820313,45.776367188,57.983398438
,51.116943359,18.310546875,35.095214844,84.686279297,41.961669922,34.332275391,26.702880859,48.828125000,62.561035156
,47.302246094,16.784667969,33.569335938,86.975097656,45.013427734,35.095214844,24.414062500,50.354003906,67.138671875
,41.198730469,14.495849609,32.806396484,88.500976563,49.591064453,35.858154297,22.888183594,51.116943359,71.716308594
,35.095214844,13.732910156,32.806396484,90.026855469,53.405761719,36.621093750,20.599365234,51.116943359,75.531005859
,28.991699219,13.732910156,34.332275391,92.315673828,57.220458984,38.909912109,19.836425781,50.354003906,77.819824219
,22.888183594,13.732910156,37.384033203,92.315673828,59.509277344,41.198730469,20.599365234,49.591064453,79.345703125
,17.547607422,16.021728516,40.435791016,93.078613281,60.272216797,45.013427734,20.599365234,48.828125000,80.871582031
,11.444091797,17.547607422,45.013427734,93.078613281,61.798095703,51.116943359,20.599365234,46.539306641,80.871582031
,5.340576172,20.599365234,48.065185547,92.315673828,64.849853516,57.220458984,21.362304688,43.487548828,81.634521484
,0.762939453,22.888183594,51.116943359,93.078613281,67.138671875,61.798095703,22.125244141,38.909912109,81.634521484
,-2.288818359,25.177001953,53.405761719,92.315673828,70.953369141,65.612792969,22.125244141,33.569335938,81.634521484
,-3.814697266,26.702880859,54.931640625,93.078613281,74.768066406,67.901611328,23.651123047,28.991699219,81.634521484
,-3.051757813,25.177001953,57.220458984,93.078613281,77.819824219,68.664550781,24.414062500,26.702880859,80.871582031
,-0.762939453,23.651123047,59.509277344,90.789794922,80.871582031,69.427490234,24.414062500,25.939941406,80.108642578
,0.000000000,19.836425781,62.561035156,89.263916016,83.160400391,70.190429688,23.651123047,26.702880859,80.108642578
,1.525878906,16.021728516,65.612792969,86.212158203,85.449218750,71.716308594,23.651123047,29.754638672,80.108642578
,3.051757813,14.495849609,67.901611328,83.160400391,87.738037109,74.768066406,25.177001953,33.569335938,79.345703125
,4.577636719,14.495849609,70.190429688,79.345703125,88.500976563,78.582763672,27.465820313,38.146972656,77.819824219
,5.340576172,15.258789063,73.242187500,72.479248047,88.500976563,83.160400391,32.043457031,41.961669922,75.531005859
,4.577636719,14.495849609,75.531005859,66.375732422,88.500976563,87.738037109,35.858154297,44.250488281,71.716308594
,2.288818359,13.732910156,78.582763672,59.509277344,86.975097656,90.789794922,38.146972656,43.487548828,66.375732422
,0.000000000,12.207031250,82.397460938,51.879882813,84.686279297,92.315673828,40.435791016,40.435791016,61.798095703
,-2.288818359,10.681152344,83.923339844,46.539306641,83.160400391,90.789794922,41.198730469,35.095214844,56.457519531
,-3.814697266,10.681152344,84.686279297,39.672851563,80.108642578,88.500976563,41.961669922,28.991699219,51.116943359
,-3.814697266,11.444091797,84.686279297,32.043457031,79.345703125,86.212158203,43.487548828,23.651123047,47.302246094
,-3.051757813,12.969970703,84.686279297,25.939941406,79.345703125,83.160400391,44.250488281,20.599365234,43.487548828
,-1.525878906,16.021728516,84.686279297,19.073486328,79.345703125,82.397460938,45.013427734,18.310546875,39.672851563
,-0.762939453,20.599365234,83.923339844,16.784667969,78.582763672,81.634521484,45.776367188,17.547607422,35.095214844
,-0.762939453,25.177001953,85.449218750,18.310546875,75.531005859,80.108642578,45.013427734,18.310546875,28.991699219
,0.000000000,29.754638672,86.212158203,22.125244141,69.427490234,80.108642578,45.013427734,19.836425781,22.888183594
,0.762939453,34.332275391,86.975097656,26.702880859,63.323974609,78.582763672,44.250488281,21.362304688,16.784667969
,2.288818359,36.621093750,86.975097656,28.991699219,56.457519531,76.293945313,41.961669922,23.651123047,13.732910156
,3.814697266,38.909912109,85.449218750,28.991699219,51.116943359,74.768066406,38.146972656,25.939941406,14.495849609
,5.340576172,39.672851563,82.397460938,27.465820313,46.539306641,70.953369141,32.043457031,28.991699219,16.021728516
,6.866455078,41.198730469,79.345703125,25.177001953,41.961669922,67.138671875,26.702880859,32.806396484,18.310546875
,7.629394531,41.961669922,75.531005859,24.414062500,35.858154297,61.798095703,22.125244141,36.621093750,19.836425781
,9.155273438,45.013427734,71.716308594,22.888183594,28.228759766,54.931640625,19.073486328,39.672851563,22.125244141
,9.155273438,48.828125000,67.138671875,20.599365234,19.836425781,48.828125000,19.073486328,43.487548828,25.177001953
,9.918212891,52.642822266,62.561035156,19.836425781,12.207031250,41.961669922,19.073486328,46.539306641,25.939941406
,11.444091797,57.983398438,57.983398438,19.073486328,6.866455078,35.858154297,19.836425781,49.591064453,25.177001953
,12.207031250,61.798095703,52.642822266,19.073486328,6.103515625,30.517578125,22.125244141,51.879882813,22.888183594
,13.732910156,64.849853516,48.065185547,20.599365234,7.629394531,24.414062500,24.414062500,54.168701172,19.073486328
,15.258789063,67.901611328,43.487548828,21.362304688,11.444091797,20.599365234,27.465820313,56.457519531,17.547607422
,16.784667969,67.901611328,38.909912109,21.362304688,16.021728516,16.021728516,32.043457031,57.220458984,16.784667969
,17.547607422,67.138671875,33.569335938,21.362304688,19.836425781,12.207031250,35.858154297,58.746337891,16.784667969
,17.547607422,65.612792969,26.702880859,20.599365234,21.362304688,11.444091797,37.384033203,60.272216797,18.310546875
,17.547607422,64.086914063,19.073486328,21.362304688,22.125244141,11.444091797,35.095214844,61.798095703,18.310546875
,16.021728516,63.323974609,12.207031250,22.125244141,22.125244141,13.732910156,30.517578125,64.086914063,19.073486328
,15.258789063,61.798095703,7.629394531,22.125244141,21.362304688,16.021728516,24.414062500,67.138671875,19.073486328
,14.495849609,61.798095703,6.866455078,22.888183594,20.599365234,17.547607422,19.836425781,70.953369141,18.310546875
,12.969970703,61.035156250,9.918212891,24.414062500,19.836425781,19.073486328,17.547607422,75.531005859,19.073486328
,10.681152344,58.746337891,12.207031250,26.702880859,19.836425781,20.599365234,17.547607422,78.582763672,17.547607422
,7.629394531,58.746337891,15.258789063,30.517578125,18.310546875,21.362304688,17.547607422,80.108642578,18.310546875
,3.814697266,57.220458984,18.310546875,32.806396484,16.784667969,22.125244141,17.547607422,79.345703125,19.836425781
,0.000000000,53.405761719,20.599365234,35.095214844,15.258789063,20.599365234,17.547607422,77.056884766,20.599365234
,-0.762939453,49.591064453,24.414062500,35.858154297,11.444091797,19.073486328,16.784667969,74.005126953,24.414062500
,-0.762939453,44.250488281,25.939941406,35.858154297,9.155273438,16.021728516,17.547607422,71.716308594,28.228759766
,0.000000000,38.146972656,25.939941406,36.621093750,7.629394531,12.969970703,17.547607422,68.664550781,32.806396484
,2.288818359,34.332275391,23.651123047,37.384033203,8.392333984,11.444091797,18.310546875,67.901611328,37.384033203
,5.340576172,29.754638672,20.599365234,39.672851563,11.444091797,10.681152344,19.073486328,66.375732422,40.435791016
,7.629394531,24.414062500,17.547607422,41.961669922,16.021728516,9.918212891,20.599365234,65.612792969,41.961669922
,11.444091797,18.310546875,16.021728516,43.487548828,19.836425781,10.681152344,24.414062500,64.849853516,43.487548828
,13.732910156,11.444091797,14.495849609,45.013427734,22.125244141,11.444091797,28.991699219,61.035156250,44.250488281
,16.021728516,5.340576172,13.732910156,44.250488281,22.888183594,11.444091797,34.332275391,57.220458984,45.013427734
,16.021728516,2.288818359,12.207031250,42.724609375,23.651123047,12.969970703,37.384033203,51.116943359,44.250488281
,12.969970703,2.288818359,12.207031250,39.672851563,22.888183594,13.732910156,39.672851563,43.487548828,42.724609375
,9.155273438,4.577636719,12.969970703,35.858154297,23.651123047,13.732910156,41.198730469,37.384033203,41.198730469
,3.814697266,6.866455078,13.732910156,32.806396484,23.651123047,16.021728516,42.724609375,32.043457031,38.146972656
,0.000000000,9.155273438,16.784667969,29.754638672,23.651123047,18.310546875,44.250488281,27.465820313,36.621093750
,-3.814697266,9.155273438,17.547607422,26.702880859,25.177001953,21.362304688,46.539306641,22.888183594,35.095214844
,-6.866455078,7.629394531,19.073486328,25.177001953,26.702880859,24.414062500,48.828125000,17.547607422,32.043457031
,-9.155273438,6.866455078,22.888183594,23.651123047,28.228759766,27.465820313,51.116943359,12.969970703,28.991699219
,-9.918212891,5.340576172,25.939941406,23.651123047,31.280517578,29.754638672,54.168701172,8.392333984,24.414062500
,-9.155273438,4.577636719,28.991699219,24.414062500,33.569335938,30.517578125,56.457519531,5.340576172,19.836425781
,-7.629394531,5.340576172,33.569335938,25.939941406,36.621093750,32.043457031,58.746337891,3.814697266,17.547607422
,-3.814697266,6.103515625,35.858154297,28.228759766,38.909912109,32.806396484,60.272216797,3.051757813,16.021728516
,-1.525878906,6.866455078,39.672851563,32.043457031,38.909912109,33.569335938,61.798095703,4.577636719,16.784667969
,2.288818359,6.103515625,41.961669922,35.858154297,38.146972656,35.095214844,61.035156250,5.340576172,19.073486328
,6.103515625,5.340576172,43.487548828,40.435791016,35.858154297,35.858154297,60.272216797,5.340576172,22.125244141
,10.681152344,3.814697266,44.250488281,42.724609375,32.806396484,35.858154297,59.509277344,6.866455078,26.702880859
,14.495849609,2.288818359,43.487548828,41.198730469,28.228759766,36.621093750,58.746337891,7.629394531,31.280517578
,16.784667969,1.525878906,43.487548828,37.384033203,24.414062500,35.858154297,57.983398438,7.629394531,36.621093750
,19.073486328,1.525878906,43.487548828,31.280517578,19.073486328,35.095214844,57.220458984,9.155273438,40.435791016
,20.599365234,1.525878906,41.961669922,24.414062500,12.969970703,33.569335938,55.694580078,7.629394531,41.198730469
,22.888183594,3.051757813,41.198730469,19.836425781,9.155273438,31.280517578,54.168701172,6.866455078,39.672851563
,25.177001953,6.103515625,39.672851563,17.547607422,7.629394531,28.228759766,53.405761719,5.340576172,35.858154297
,26.702880859,7.629394531,36.621093750,16.784667969,8.392333984,25.177001953,53.405761719,4.577636719,29.754638672
,27.465820313,10.681152344,35.095214844,17.547607422,11.444091797,21.362304688,52.642822266,4.577636719,25.177001953
,26.702880859,12.207031250,32.806396484,17.547607422,16.021728516,19.836425781,50.354003906,3.051757813,21.362304688
,26.702880859,13.732910156,29.754638672,19.073486328,20.599365234,16.784667969,45.013427734,1.525878906,19.836425781
,28.991699219,16.021728516,26.702880859,20.599365234,25.177001953,16.021728516,38.909912109,0.000000000,19.836425781
,32.043457031,16.784667969,24.414062500,23.651123047,31.280517578,16.021728516,32.043457031,-1.525878906,20.599365234
,35.095214844,18.310546875,23.651123047,25.177001953,35.858154297,15.258789063,25.177001953,-0.762939453,21.362304688
,39.672851563,19.073486328,23.651123047,27.465820313,39.672851563,16.021728516,19.073486328,0.000000000,22.888183594
,41.961669922,20.599365234,24.414062500,30.517578125,40.435791016,18.310546875,12.969970703,3.051757813,23.651123047
,41.961669922,22.888183594,25.177001953,32.806396484,38.146972656,21.362304688,6.866455078,6.866455078,24.414062500
,41.961669922,25.177001953,25.177001953,37.384033203,33.569335938,26.702880859,0.000000000,9.918212891,25.177001953
,41.961669922,27.465820313,26.702880859,41.961669922,27.465820313,32.043457031,-6.866455078,10.681152344,25.939941406
,41.198730469,29.754638672,29.754638672,45.776367188,23.651123047,35.095214844,-13.732910156,12.969970703,28.228759766
,41.961669922,31.280517578,32.806396484,48.828125000,20.599365234,35.095214844,-16.784667969,14.495849609,32.043457031
,43.487548828,32.806396484,38.146972656,51.116943359,18.310546875,31.280517578,-16.021728516,16.021728516,38.146972656
,43.487548828,33.569335938,41.198730469,52.642822266,18.310546875,25.939941406,-12.207031250,18.310546875,42.724609375
,42.724609375,32.043457031,39.672851563,56.457519531,19.073486328,20.599365234,-6.866455078,19.836425781,47.302246094
,41.198730469,30.517578125,36.621093750,60.272216797,21.362304688,15.258789063,-3.051757813,22.125244141,51.116943359
,38.909912109,27.465820313,31.280517578,63.323974609,25.177001953,12.969970703,0.000000000,24.414062500,53.405761719
,36.621093750,22.888183594,26.702880859,67.138671875,28.991699219,10.681152344,1.525878906,26.702880859,55.694580078
,35.095214844,19.836425781,25.177001953,69.427490234,31.280517578,11.444091797,2.288818359,28.991699219,57.983398438
,34.332275391,16.784667969,23.651123047,71.716308594,33.569335938,12.969970703,1.525878906,30.517578125,59.509277344
,32.043457031,14.495849609,24.414062500,74.005126953,35.095214844,16.021728516,0.000000000,29.754638672,62.561035156
,30.517578125,13.732910156,24.414062500,75.531005859,35.858154297,20.599365234,-3.051757813,28.228759766,65.612792969
,27.465820313,12.969970703,25.939941406,77.056884766,38.146972656,24.414062500,-6.103515625,25.177001953,68.664550781
,24.414062500,12.969970703,28.228759766,77.056884766,41.198730469,27.465820313,-7.629394531,22.888183594,71.716308594
,22.125244141,12.969970703,30.517578125,77.056884766,44.250488281,29.754638672,-7.629394531,19.836425781,75.531005859
,19.073486328,13.732910156,32.043457031,76.293945313,46.539306641,31.280517578,-8.392333984,16.784667969,77.056884766
,15.258789063,16.021728516,32.806396484,74.768066406,48.828125000,32.806396484,-7.629394531,15.258789063,78.582763672
,11.444091797,19.073486328,32.806396484,74.768066406,49.591064453,35.095214844,-6.866455078,12.969970703,77.819824219
,7.629394531,22.125244141,34.332275391,74.005126953,51.116943359,38.146972656,-6.866455078,10.681152344,75.531005859
,4.577636719,24.414062500,37.384033203,73.242187500,52.642822266,42.724609375,-3.814697266,7.629394531,73.242187500
,3.814697266,24.414062500,40.435791016,74.768066406,54.931640625,46.539306641,-0.762939453,4.577636719,70.190429688
,5.340576172,23.651123047,45.013427734,74.005126953,57.220458984,50.354003906,1.525878906,2.288818359,70.190429688
,6.866455078,22.125244141,48.828125000,73.242187500,60.272216797,53.405761719,5.340576172,0.762939453,70.953369141
,9.155273438,19.073486328,52.642822266,73.242187500,63.323974609,55.694580078,6.866455078,0.000000000,73.242187500
,11.444091797,16.784667969,56.457519531,71.716308594,65.612792969,57.983398438,8.392333984,1.525878906,74.768066406
,13.732910156,15.258789063,59.509277344,69.427490234,68.664550781,59.509277344,9.155273438,4.577636719,73.242187500
,14.495849609,13.732910156,63.323974609,64.849853516,70.190429688,61.035156250,9.155273438,8.392333984,70.953369141
,15.258789063,13.732910156,65.612792969,57.983398438,70.190429688,62.561035156,10.681152344,12.969970703,66.375732422
,14.495849609,12.969970703,67.138671875,51.116943359,68.664550781,64.849853516,12.207031250,17.547607422,62.561035156
,12.969970703,12.207031250,68.664550781,44.250488281,67.138671875,66.375732422,13.732910156,21.362304688,59.509277344
,11.444091797,12.207031250,67.901611328,39.672851563,64.849853516,67.901611328,15.258789063,23.651123047,57.220458984
